"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-1.65,-0.66,-1.87,0.011
0.01,-1.05,-0.51,0.32,0.021
0.02,-0.67,-0.21,1.07,0.021
0.03,-1.42,0.47,-1.49,0.001
0.04,-3.01,-0.13,-0.43,0.016
0.05,-1.58,-0.28,-0.96,0.021
0.06,-1.12,0.02,0.09,0.006
0.07,-2.33,-0.81,0.55,0.021
0.08,-0.36,0.78,-2.77,0.001
0.09,-1.35,-0.96,-1.11,0.016
0.10,-2.56,-0.51,0.25,0.021
0.11,-1.73,1.53,-3.07,0.011
0.12,-2.33,0.78,0.47,0.016
0.13,-1.80,0.25,1.90,0.011
0.14,-0.82,1.76,-1.04,0.016
0.15,-1.73,0.17,0.17,0.016
0.16,-2.56,-0.06,0.62,0.011
0.17,-0.59,-0.36,-2.92,0.001
0.18,-3.54,-1.27,-0.28,0.027
0.19,-3.24,-0.36,1.15,0.027
0.20,-0.06,-0.36,-2.47,0.016
0.21,-1.73,-0.81,0.17,0.037
0.22,1.83,-0.43,-0.36,-0.010
0.23,2.06,1.53,-0.28,-0.010
0.24,-3.32,1.30,0.62,0.021
0.25,-0.06,-2.17,-2.55,0.001
0.26,0.39,4.63,-0.96,-0.005
0.27,-1.95,1.91,2.51,0.001
0.28,2.13,-2.85,-1.41,-0.015
0.29,-0.36,5.84,-2.17,-0.010
0.30,-2.03,2.36,4.32,0.011
0.31,0.77,-5.05,-2.24,0.001
0.32,0.39,1.83,-3.60,0.011
0.33,-1.65,-1.49,3.64,0.021
0.34,1.23,-4.90,0.40,0.001
0.35,0.70,0.85,-3.07,-0.010
0.36,-1.50,0.32,1.53,0.006
0.37,0.24,-2.78,0.02,0.011
0.38,0.47,2.97,-3.90,0.001
0.39,-1.42,0.93,3.64,0.006
0.40,0.01,-2.93,1.98,0.016
0.41,0.70,2.82,-3.07,-0.010
0.42,-0.67,0.47,0.47,-0.005
0.43,0.09,-1.49,1.15,0.006
0.44,0.39,1.38,-2.85,-0.010
0.45,-1.50,-0.74,1.60,0.011
0.46,0.85,0.32,0.25,0.001
0.47,0.47,0.47,-1.11,0.016
0.48,-1.58,-1.34,1.98,0.011
0.49,-0.36,0.55,0.17,0.011
0.50,0.32,0.93,-1.34,0.011
0.51,-1.20,-0.36,2.88,0.021
0.52,0.85,-0.36,1.15,0.006
0.53,1.30,2.44,-1.04,0.006
0.54,-0.89,-0.81,2.51,0.016
0.55,-1.20,-1.80,2.06,0.016
0.56,0.24,0.55,-1.19,0.001
0.57,-0.52,-0.89,0.70,0.011
0.58,-0.67,1.76,0.55,0.001
0.59,0.92,-0.96,-1.26,0.001
0.60,1.38,1.76,1.07,-0.015
0.61,-3.47,-1.64,0.77,0.032
0.62,-2.26,-0.51,-1.11,0.032
0.63,2.66,1.46,-2.02,-0.005
0.64,-1.50,0.93,2.81,0.006
0.65,1.00,1.68,-0.28,0.001
0.66,-1.20,2.67,-3.07,0.011
0.67,-1.05,-0.43,0.62,0.001
0.68,1.53,-2.70,0.09,0.011
0.69,0.32,0.25,1.75,0.016
0.70,1.15,-1.27,-1.19,-0.005
0.71,-1.35,-1.80,0.17,0.001
0.72,-1.42,0.02,2.66,0.021
0.73,2.06,-3.08,-2.85,-0.026
0.74,0.17,0.17,0.62,0.011
0.75,-0.82,-0.21,0.62,0.001
0.76,-0.59,-1.80,-2.02,0.011
0.77,-1.05,1.91,1.07,0.021
0.78,0.62,-0.06,1.07,0.006
0.79,-0.21,-1.04,2.43,0.001
