"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-2.14,1.44,2.86,0.001
0.01,0.51,-1.96,-1.67,-0.009
0.02,-0.85,-2.26,-0.84,0.001
0.03,-0.85,0.99,4.74,-0.009
0.04,3.54,-1.96,-3.48,-0.020
0.05,-1.31,-3.25,-1.52,-0.004
0.06,-0.85,1.97,6.17,-0.009
0.07,-0.09,2.58,-1.97,-0.009
0.08,0.36,-0.07,-0.39,-0.004
0.09,-1.23,2.95,3.38,0.001
0.10,0.06,2.65,-3.93,-0.009
0.11,2.93,-2.79,0.52,-0.020
0.12,-0.32,0.23,3.84,-0.004
0.13,-1.76,2.73,1.12,0.006
0.14,0.06,-2.19,-1.07,0.001
0.15,-1.15,-3.40,0.82,0.001
0.16,-1.38,-0.22,0.07,0.001
0.17,1.12,-0.68,-2.72,-0.004
0.18,-0.02,-1.51,0.52,-0.009
0.19,-0.55,1.59,2.78,-0.004
0.20,-0.93,2.27,-2.72,-0.004
0.21,-0.78,-0.07,0.90,-0.009
0.22,-0.47,0.31,3.38,-0.009
0.23,1.04,0.31,-3.25,-0.014
0.24,-1.00,-0.60,0.07,-0.004
0.25,-0.62,2.95,2.25,0.001
0.26,2.71,0.31,-1.22,-0.020
0.27,-2.82,-0.22,1.95,0.001
0.28,1.80,0.46,-2.05,-0.025
0.29,0.13,0.76,-2.65,-0.014
0.30,-2.74,0.00,2.93,0.001
0.31,2.33,-0.37,-4.31,-0.020
0.32,-0.47,0.08,1.65,-0.014
0.33,-1.38,-0.52,3.84,0.006
0.34,3.16,-1.36,-5.29,-0.025
0.35,-1.00,-1.21,2.18,0.001
0.36,-0.40,0.91,0.90,-0.004
0.37,1.42,-1.21,-4.46,0.001
0.38,0.59,-1.36,2.48,-0.014
0.39,-0.70,1.52,0.82,0.001
0.40,-1.08,-0.98,-2.57,0.001
0.41,1.04,-1.89,-1.07,-0.004
0.42,-0.09,0.99,1.05,-0.020
0.43,-3.58,1.52,2.55,0.017
0.44,3.84,0.16,-2.50,-0.030
0.45,0.97,2.27,-0.76,-0.030
0.46,-3.58,1.44,1.95,0.006
0.47,0.97,-1.36,-5.51,-0.009
0.48,0.44,-0.45,0.67,-0.014
0.49,-1.08,2.20,5.34,-0.004
0.50,2.33,-1.36,-0.61,-0.020
0.51,0.89,-0.30,-1.22,-0.004
0.52,-2.52,1.59,1.50,0.006
0.53,-2.59,-0.68,0.14,0.001
0.54,2.48,-0.98,-2.80,-0.014
0.55,-0.93,0.53,2.93,-0.020
0.56,-0.70,0.46,3.31,-0.009
0.57,2.25,-1.73,-3.86,-0.030
0.58,-2.52,1.59,2.18,0.006
0.59,-1.38,-0.68,-2.27,-0.014
0.60,1.72,-0.98,-1.29,-0.030
0.61,-2.67,3.33,6.17,-0.009
0.62,-0.55,-0.60,-1.29,0.001
0.63,1.65,2.12,1.27,-0.025
0.64,-1.38,2.20,-0.01,0.001
0.65,-0.32,-0.90,-3.33,-0.009
0.66,1.50,0.61,-3.55,-0.020
0.67,-1.31,-0.68,2.10,-0.009
0.68,-0.25,-1.21,2.86,-0.020
0.69,3.01,-0.22,-5.74,-0.025
0.70,-2.90,-1.51,2.78,0.001
0.71,-3.20,-2.11,5.19,0.012
0.72,3.54,-0.60,-6.87,-0.020
0.73,2.56,2.27,-0.31,-0.040
0.74,-5.24,2.58,4.06,0.022
0.75,0.66,-1.58,-5.44,-0.020
0.76,-0.02,-0.60,-0.84,-0.020
0.77,-1.00,2.95,4.06,-0.014
0.78,0.81,-1.89,-4.23,-0.025
0.79,2.63,-0.52,-0.61,-0.014
0.80,-2.67,1.97,2.48,0.006
0.81,-2.59,0.23,0.29,0.012
0.82,1.57,-1.36,-1.52,-0.004
0.83,-0.62,0.23,1.42,-0.004
0.84,-1.68,0.16,3.16,0.001
0.85,3.99,1.37,-4.91,-0.046
0.86,-0.70,1.44,2.18,-0.009
0.87,-2.06,-1.36,2.71,0.012
0.88,0.36,-1.05,-5.36,-0.009
0.89,-0.85,-0.30,4.21,0.001
0.90,0.74,-1.89,3.31,-0.009
0.91,2.56,-2.34,-2.88,-0.014
0.92,-2.37,1.67,3.84,0.001
0.93,-0.25,1.74,-0.69,0.001
0.94,0.74,0.91,-1.97,-0.004
0.95,-1.38,2.05,0.82,0.001
0.96,0.36,0.53,1.20,-0.009
0.97,0.28,-0.30,-1.29,-0.009
0.98,1.65,1.06,-2.12,-0.020
0.99,-2.06,0.76,3.69,0.001
1.00,-1.00,-0.15,-1.14,-0.004
1.01,2.86,-2.49,-4.91,-0.030
1.02,-2.52,1.29,4.89,0.006
1.03,-0.55,-0.52,0.29,0.001
1.04,2.48,-1.66,-5.36,-0.020
1.05,-4.26,1.21,3.84,0.006
1.06,0.97,2.50,2.71,-0.009
1.07,2.93,-0.75,-3.03,-0.040
1.08,0.21,-4.00,1.20,-0.020
1.09,-1.99,-0.60,-0.54,0.017
1.10,-2.44,4.31,-2.42,0.001
1.11,-1.46,0.76,2.55,0.001
1.12,1.80,0.16,3.31,-0.030
1.13,1.72,1.59,-0.76,-0.020
1.14,-0.55,-1.96,-2.50,0.001
1.15,-3.58,-1.13,-0.84,0.012
1.16,-1.00,0.31,-1.97,0.006
1.17,0.81,1.37,3.23,-0.020
1.18,1.27,-0.15,4.97,-0.025
1.19,1.27,-1.58,-2.42,-0.009
1.20,1.57,3.33,-2.12,-0.025
1.21,-3.73,2.58,0.97,-0.014
1.22,-1.61,-0.75,-3.78,-0.009
1.23,3.46,-2.26,-0.08,-0.030
1.24,-1.31,1.21,6.78,-0.009
1.25,-0.55,-0.22,2.48,0.001
