"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-0.50,1.11,1.42,-0.032
0.01,-0.06,-1.46,3.08,-0.027
0.02,3.55,-0.55,1.95,-0.103
0.03,0.68,-1.16,1.12,-0.076
0.04,0.31,-1.23,0.97,-0.016
0.05,2.15,-2.14,-0.39,-0.092
0.06,0.31,-0.63,2.10,-0.082
0.07,1.49,-1.01,2.62,-0.103
0.08,1.64,-1.92,1.57,-0.032
0.09,3.41,-1.69,0.36,-0.103
0.10,2.74,-2.14,0.29,-0.098
0.11,-0.13,-0.63,1.34,-0.016
0.12,1.19,0.58,-0.16,-0.082
0.13,1.64,-1.23,3.23,-0.071
0.14,2.74,0.20,3.83,-0.082
0.15,0.31,1.41,0.51,-0.027
0.16,1.71,-1.99,2.32,-0.092
0.17,2.08,-2.82,-0.32,-0.087
0.18,0.53,1.04,-0.32,-0.027
0.19,0.31,-3.66,1.87,-0.049
0.20,1.34,-1.69,1.72,-0.038
0.21,1.64,-0.25,-1.45,-0.076
0.22,3.19,-3.20,0.74,-0.098
0.23,-1.46,1.11,1.12,-0.011
0.24,1.42,-3.66,-0.92,-0.076
0.25,3.04,2.63,0.89,-0.103
0.26,2.67,4.37,3.30,-0.098
0.27,-0.28,-1.16,1.19,-0.022
0.28,1.19,3.76,-2.28,-0.082
0.29,1.42,-2.82,6.92,-0.082
0.30,2.01,3.00,0.14,-0.060
0.31,0.01,-3.05,-1.60,-0.071
0.32,2.23,-4.49,0.66,-0.038
0.33,1.42,-2.67,4.21,-0.082
0.34,1.78,-1.39,-3.10,-0.109
0.35,0.68,-0.55,-0.77,-0.038
0.36,0.83,-0.78,3.15,-0.092
0.37,1.78,1.04,2.25,-0.076
0.38,2.82,-1.99,1.49,-0.098
0.39,0.90,-0.63,4.06,-0.032
0.40,0.83,0.88,-0.32,-0.082
0.41,1.12,-1.61,-0.84,-0.082
0.42,0.01,-1.46,2.17,-0.065
0.43,2.37,0.81,1.27,-0.049
0.44,0.75,-1.84,1.12,-0.076
0.45,-0.87,-2.37,2.78,-0.076
0.46,2.74,-0.86,-1.97,-0.103
0.47,0.24,-1.61,1.27,-0.032
0.48,-1.09,-0.93,5.87,-0.098
0.49,1.78,1.04,0.36,-0.092
0.50,1.93,-1.46,3.91,-0.027
0.51,0.60,-0.25,4.36,-0.092
0.52,2.30,-0.02,0.59,-0.109
0.53,1.71,-0.48,1.87,-0.092
0.54,-0.28,-0.55,2.40,-0.082
0.55,0.46,0.43,1.34,-0.092
0.56,0.97,-1.16,2.02,0.033
0.57,-0.13,-1.69,3.53,-0.027
0.58,0.38,-0.40,1.19,-0.049
0.59,-1.83,-2.67,0.66,-0.076
0.60,0.97,-0.40,2.62,-0.076
0.61,2.45,0.88,0.97,-0.043
0.62,1.49,1.49,0.29,-0.098
0.63,0.46,1.64,-0.69,-0.082
0.64,-0.13,-1.46,3.53,-0.060
0.65,3.19,-0.40,2.40,-0.065
0.66,-1.24,-1.61,1.87,-0.043
0.67,2.01,-3.43,2.32,-0.082
0.68,3.11,0.13,-0.32,-0.087
0.69,-2.86,-2.37,3.53,-0.011
0.70,3.63,-2.82,-2.05,-0.054
0.71,-0.21,0.58,2.70,-0.082
0.72,0.75,-2.98,2.32,-0.087
0.73,2.23,-1.39,-3.18,0.006
0.74,-0.36,-0.63,3.38,-0.076
0.75,1.71,0.88,0.44,-0.092
0.76,0.97,-3.28,2.10,-0.098
0.77,0.90,1.04,4.28,-0.049
0.78,-0.65,-0.18,1.04,-0.076
0.79,3.19,-2.45,0.66,-0.114
0.80,2.37,1.57,0.36,-0.082
0.81,0.09,-3.73,1.34,-0.092
0.82,3.04,-0.78,-1.67,-0.092
0.83,-0.65,-1.01,2.78,-0.076
0.84,3.85,-0.86,-0.09,-0.054
0.85,-0.58,-0.48,0.51,-0.098
0.86,1.93,-3.35,2.25,-0.092
0.87,2.96,-0.55,-0.01,-0.087
0.88,-0.36,-1.61,6.09,-0.027
0.89,2.52,-0.10,-2.12,-0.103
0.90,-0.13,0.13,-0.77,-0.092
0.91,1.34,0.58,-0.84,0.000
0.92,2.08,-1.61,1.12,-0.098
0.93,0.24,-1.54,1.42,-0.098
0.94,1.42,0.43,-0.77,-0.092
0.95,0.46,-4.19,5.41,-0.027
0.96,1.56,2.55,-0.77,-0.114
0.97,0.53,-1.84,2.25,-0.087
0.98,3.55,-1.39,2.55,-0.087
0.99,-0.36,0.66,0.36,-0.027
1.00,0.09,-0.71,-1.97,-0.076
1.01,0.68,-0.02,0.06,-0.076
1.02,2.23,-1.99,4.74,-0.076
1.03,2.74,0.20,-0.54,-0.092
1.04,-2.42,-0.40,2.85,-0.082
1.05,1.49,-4.72,2.55,-0.082
1.06,1.93,2.40,-4.08,0.006
1.07,-3.01,-2.90,5.49,-0.011
1.08,3.70,-2.67,1.19,-0.114
1.09,3.55,2.40,0.14,-0.109
1.10,-4.04,-3.43,5.94,-0.054
1.11,3.26,0.96,-1.22,-0.092
1.12,0.09,1.04,0.21,-0.087
1.13,0.46,-3.35,2.17,-0.076
1.14,0.31,1.49,1.87,-0.022
1.15,0.38,-1.61,4.58,-0.082
1.16,2.52,-1.01,-0.62,-0.092
1.17,-2.64,3.08,-3.03,0.175
1.18,-0.87,2.10,-2.88,0.033
1.19,1.64,-2.90,1.12,-0.082
1.20,-0.13,-0.63,2.62,-0.082
1.21,0.31,-0.48,-1.37,-0.076
1.22,0.97,-3.81,4.51,-0.038
1.23,1.93,0.43,-0.09,-0.098
1.24,-0.43,-0.02,2.70,-0.076
1.25,1.93,-2.75,-0.39,-0.082
1.26,1.49,-1.46,-1.52,-0.098
1.27,-0.58,-2.75,5.34,-0.071
1.28,1.64,0.73,-2.80,-0.092
1.29,2.01,0.13,1.80,-0.054
1.30,0.01,-4.19,3.30,-0.082
1.31,0.83,1.79,-1.30,-0.092
1.32,0.01,-2.37,2.62,-0.038
1.33,1.19,-1.46,1.72,-0.032
1.34,5.25,-0.55,-1.82,-0.114
1.35,-1.90,1.04,2.25,-0.076
1.36,0.16,-1.76,2.32,-0.022
1.37,1.34,0.43,-1.60,-0.054
1.38,-1.39,-0.25,3.00,-0.065
1.39,2.45,-2.52,2.62,-0.087
1.40,2.89,0.96,-1.45,-0.032
1.41,-1.83,0.20,4.28,-0.027
1.42,1.86,-2.22,2.25,-0.092
1.43,-0.43,1.79,0.14,-0.087
1.44,1.27,-2.82,5.56,-0.065
1.45,5.03,-0.18,-0.09,-0.038
1.46,-1.98,-1.08,1.57,-0.076
1.47,1.64,-1.76,1.87,-0.092
1.48,1.49,-0.78,-0.24,0.000
1.49,-3.08,0.35,4.89,-0.005
1.50,2.52,0.88,-0.77,-0.098
1.51,0.97,0.51,2.32,-0.087
1.52,1.93,-3.05,3.23,-0.060
1.53,2.45,1.57,-2.50,-0.054
1.54,-1.31,-1.23,0.89,-0.071
1.55,0.83,-3.20,2.32,-0.098
1.56,0.83,0.81,-0.24,-0.082
1.57,-2.72,-0.48,1.57,0.038
1.58,3.26,-1.46,1.87,-0.109
1.59,0.16,-1.99,1.57,-0.082
1.60,-1.98,-2.22,4.89,-0.082
1.61,5.03,3.61,-2.43,-0.049
1.62,-0.65,-1.61,2.40,-0.087
1.63,-1.54,-0.25,1.95,-0.065
1.64,0.75,0.51,-1.07,-0.092
1.65,1.78,-2.98,3.83,-0.049
1.66,4.29,0.58,-0.24,-0.131
1.67,-2.72,-0.93,-1.37,-0.076
1.68,-1.54,-0.93,-0.77,0.131
1.69,0.38,2.17,2.40,-0.027
1.70,0.16,-1.69,2.25,-0.082
1.71,1.27,-4.04,2.17,-0.109
1.72,3.19,-0.93,-1.52,0.006
1.73,-0.65,4.06,-3.10,0.131
1.74,-0.95,-4.04,4.06,-0.022
1.75,-0.06,0.58,-2.28,-0.082
1.76,4.07,0.05,-0.62,-0.103
1.77,2.30,-4.57,5.94,-0.043
1.78,-0.87,3.53,-3.41,-0.092
1.79,-1.02,-1.54,4.81,-0.082
1.80,1.56,-2.60,1.49,-0.114
1.81,2.52,-0.48,0.21,-0.092
1.82,2.52,1.34,-0.01,-0.076
1.83,0.97,-2.45,1.64,-0.098
1.84,-2.94,3.61,-1.60,0.175
1.85,-0.58,3.08,-2.20,0.044
1.86,2.60,-2.29,1.87,-0.049
1.87,0.16,-0.93,0.89,-0.098
1.88,-0.28,-0.71,1.49,-0.082
1.89,0.24,-1.54,0.29,-0.060
1.90,0.46,-2.67,1.64,-0.043
1.91,2.08,2.17,-0.69,-0.098
1.92,-0.28,-3.51,0.89,-0.082
1.93,1.34,-0.93,0.29,-0.032
1.94,-2.05,0.20,3.00,-0.082
1.95,0.31,1.19,3.76,-0.082
1.96,6.21,-0.02,-2.65,-0.109
1.97,-1.17,1.57,3.83,-0.049
1.98,3.78,-1.99,0.21,-0.114
1.99,-0.65,2.63,-2.88,-0.076
2.00,-3.38,-1.46,1.57,-0.054
2.01,2.37,-0.86,2.17,-0.054
2.02,3.41,-0.18,4.21,-0.103
2.03,1.71,-2.22,-0.47,-0.103
2.04,0.68,-3.05,0.29,-0.071
2.05,-2.42,0.88,-1.45,0.028
2.06,0.09,-3.43,-0.69,-0.076
2.07,1.27,-0.02,3.23,-0.109
2.08,1.64,-0.40,2.02,-0.098
