"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,1.85,0.15,0.50,-0.013
0.01,-2.38,1.36,1.64,0.003
0.02,2.76,-2.20,0.66,-0.018
0.03,-2.61,1.73,-1.08,0.008
0.04,-0.79,-1.21,0.66,0.008
0.05,0.79,0.75,1.94,-0.013
0.06,0.42,-1.37,-0.55,-0.008
0.07,2.69,0.30,1.18,-0.018
0.08,-0.04,-2.42,1.64,-0.002
0.09,0.34,1.13,0.88,-0.008
0.10,-1.25,-0.53,-4.10,-0.018
0.11,-1.63,0.75,0.35,0.003
0.12,-0.79,0.45,2.01,-0.002
0.13,0.34,0.60,-1.38,-0.008
0.14,1.25,-0.38,0.05,-0.018
0.15,0.26,0.52,1.33,-0.008
0.16,0.04,-0.76,-1.00,0.003
0.17,-0.79,0.30,-2.96,-0.002
0.18,-0.42,1.81,4.28,0.008
0.19,0.04,-3.56,-0.02,0.003
0.20,-1.40,0.75,-5.08,0.019
0.21,0.34,-1.52,1.71,0.003
0.22,0.26,3.25,0.05,0.003
0.23,-1.63,1.36,-2.89,0.003
0.24,-2.91,0.98,1.56,0.019
0.25,1.55,-1.21,0.50,-0.013
0.26,-1.93,-2.58,-2.74,0.008
0.27,1.63,1.36,4.73,-0.018
0.28,0.42,-0.23,-3.64,-0.008
0.29,-1.48,2.04,-0.25,0.003
0.30,0.42,-1.14,0.81,-0.008
0.31,-2.08,-3.79,-1.08,0.008
0.32,-0.11,7.41,1.71,0.003
0.33,-0.87,-3.56,-2.81,-0.013
0.34,1.70,0.52,1.79,-0.018
0.35,1.85,-3.48,-1.68,-0.013
0.36,0.49,-0.08,-0.48,-0.002
0.37,-1.55,4.99,0.28,0.008
0.38,-2.16,0.00,-0.93,0.013
0.39,0.34,-0.91,-4.55,0.003
0.40,0.72,-0.76,3.14,-0.008
0.41,-0.11,0.07,-4.70,-0.002
0.42,0.49,0.83,-0.93,0.003
0.43,0.72,-1.06,2.84,-0.002
0.44,-1.10,0.22,1.79,-0.002
0.45,-0.49,-0.23,-1.83,0.008
0.46,-2.54,-0.08,-1.61,-0.002
0.47,1.70,-1.14,0.58,-0.013
0.48,1.40,1.36,3.97,-0.008
0.49,-0.19,-0.08,-3.12,-0.018
0.50,-1.25,1.05,-1.23,-0.002
0.51,0.72,-5.00,0.81,0.003
0.52,-1.40,-1.44,3.82,0.013
0.53,-0.95,1.51,0.50,0.008
0.54,0.26,-1.90,0.20,-0.018
0.55,-0.49,-4.09,0.05,0.003
0.56,1.32,1.89,2.54,-0.002
0.57,0.19,1.05,1.18,-0.008
0.58,-1.63,0.45,-3.79,0.013
0.59,0.26,-0.84,1.41,-0.008
0.60,-0.95,-4.54,-3.42,0.003
0.61,0.19,1.28,5.63,-0.008
0.62,0.64,0.30,-2.59,-0.018
0.63,-1.02,-2.05,-0.10,-0.008
0.64,-0.04,-2.12,-1.38,0.008
0.65,1.10,-1.74,-0.10,-0.013
0.66,-1.78,3.25,2.54,0.013
0.67,1.48,2.79,0.50,-0.013
0.68,1.32,-3.11,-4.17,-0.013
0.69,0.26,0.07,-0.48,-0.008
0.70,-0.64,-4.01,-1.91,0.003
0.71,-0.79,3.62,2.54,-0.008
0.72,-1.78,-0.53,-2.74,0.019
0.73,-0.79,-0.61,-1.00,0.003
0.74,-1.25,-1.67,-1.38,-0.008
0.75,1.40,0.75,3.22,-0.018
0.76,0.42,-0.23,-0.63,-0.008
0.77,-1.32,0.15,-0.55,0.003
0.78,-0.04,-0.91,0.20,-0.002
0.79,-0.26,-1.67,0.81,-0.002
0.80,-0.34,-1.06,-1.76,-0.008
0.81,-1.40,-1.37,2.16,0.008
0.82,1.55,2.26,-2.74,-0.023
0.83,-2.91,0.37,-2.81,0.008
0.84,0.34,3.25,0.20,0.003
0.85,-0.72,-3.63,1.86,0.008
0.86,-1.25,-2.42,-3.79,0.008
0.87,0.87,0.52,3.90,-0.002
0.88,-0.26,0.15,0.88,0.003
0.89,0.11,1.21,1.64,-0.008
0.90,0.26,-0.84,-4.55,-0.013
0.91,-1.25,-1.82,-2.36,-0.002
0.92,-1.70,-1.90,0.20,0.008
0.93,-0.79,-0.23,3.37,0.008
0.94,-2.46,-0.99,-2.29,0.013
0.95,-1.17,0.22,1.26,0.003
0.96,3.75,0.83,0.43,-0.018
0.97,-2.08,-0.53,-1.61,0.013
0.98,0.87,-0.91,-4.40,-0.008
0.99,-1.40,-0.46,4.12,0.008
1.00,-0.79,-1.97,-0.10,0.003
1.01,-0.72,0.68,-1.31,-0.008
1.02,-0.49,-0.69,-0.55,-0.008
1.03,0.57,-0.46,-0.17,-0.008
1.04,-1.25,-1.06,-0.93,0.003
1.05,-1.40,-1.06,0.35,-0.002
1.06,1.10,0.07,1.86,-0.002
1.07,-0.87,0.07,-1.46,0.008
1.08,1.02,0.15,-0.40,-0.018
1.09,-0.26,-2.35,-0.40,0.003
1.10,-2.16,0.45,2.62,0.013
1.11,1.32,-0.91,-3.34,-0.018
1.12,-1.78,0.90,-0.10,0.008
1.13,-1.63,0.60,2.84,0.003
1.14,1.55,-2.73,-3.12,-0.013
1.15,-0.87,0.52,0.05,-0.008
1.16,0.34,-2.20,-0.02,-0.018
1.17,-2.08,1.58,6.01,0.003
1.18,-1.63,2.04,-2.29,0.003
1.19,0.26,0.07,-0.78,-0.018
1.20,-0.11,-2.05,1.64,-0.008
1.21,-1.55,-1.67,-2.96,0.003
1.22,0.26,2.42,3.67,0.003
1.23,-0.34,0.15,1.33,-0.008
1.24,-1.85,1.13,-0.17,0.008
1.25,-0.19,-2.35,-0.63,-0.008
1.26,0.87,1.28,0.20,-0.002
1.27,-0.04,-0.23,-1.53,-0.002
1.28,-0.49,-0.23,2.16,0.003
1.29,0.04,-0.23,-1.53,-0.002
1.30,-0.57,-0.91,-0.78,-0.008
1.31,-0.11,-0.99,0.58,-0.002
1.32,0.11,-0.53,-1.23,-0.002
1.33,-0.19,1.05,2.62,-0.008
1.34,-1.85,-1.37,-4.62,0.008
1.35,0.19,0.52,0.58,-0.018
1.36,0.42,1.13,-0.63,-0.008
1.37,-0.79,1.73,1.33,0.008
1.38,-0.11,0.15,-1.15,0.003
1.39,-1.17,-1.06,1.64,-0.002
1.40,-1.10,-0.61,-1.83,0.013
1.41,0.87,0.15,2.47,-0.002
1.42,0.11,1.28,-0.25,0.003
1.43,0.64,1.58,-2.44,-0.018
1.44,-1.02,0.00,-0.55,0.003
1.45,-1.17,-0.69,0.50,0.013
1.46,-1.10,0.60,1.71,0.013
1.47,-1.32,-2.05,-2.21,0.008
1.48,0.49,2.49,3.75,0.008
1.49,0.57,0.07,-1.00,-0.008
1.50,0.26,1.21,1.03,0.003
1.51,-0.26,-0.99,-0.55,-0.002
1.52,-0.72,-0.38,-0.10,0.008
1.53,-0.26,0.52,2.24,0.003
1.54,-0.87,-0.08,-0.78,-0.008
1.55,0.19,-0.23,0.66,-0.013
1.56,-1.25,-0.46,-1.08,0.008
1.57,1.55,1.81,-0.55,-0.002
1.58,-0.57,-0.61,1.03,0.003
1.59,-1.40,0.83,1.33,0.008
1.60,-1.10,-1.59,-3.95,0.013
1.61,-0.19,1.13,0.13,-0.002
1.62,0.49,1.21,3.14,0.003
1.63,-0.34,-0.08,-2.21,-0.008
1.64,-1.48,0.52,-1.46,0.013
1.65,0.49,-0.16,0.88,0.003
1.66,-1.32,-0.46,0.43,0.008
1.67,-1.25,-0.16,-4.02,0.003
1.68,-0.57,0.07,2.31,0.003
1.69,-0.19,0.22,1.48,0.008
1.70,0.11,-0.99,-2.21,0.003
1.71,-0.79,1.13,2.84,0.008
1.72,-0.79,-2.42,-2.81,-0.002
1.73,0.42,1.28,2.77,-0.018
1.74,-1.93,-0.91,0.66,0.003
1.75,0.11,-2.35,-2.21,-0.002
1.76,-1.78,-0.53,2.69,0.003
1.77,0.26,-1.59,-0.40,-0.008
1.78,-1.32,3.47,1.18,0.019
1.79,-0.95,0.07,0.13,0.003
1.80,2.23,-2.35,-0.10,-0.018
1.81,-0.49,0.37,2.24,0.003
1.82,-0.72,-3.86,-3.04,0.008
1.83,0.26,4.00,5.10,-0.002
1.84,-1.40,-2.50,-0.55,0.008
1.85,-0.26,3.62,-1.98,0.003
1.86,-0.79,-1.37,-1.68,0.003
1.87,0.11,1.13,3.82,-0.002
1.88,-0.64,-0.69,0.88,0.008
1.89,-1.17,0.00,-3.04,-0.008
1.90,0.72,1.51,1.26,-0.013
1.91,-1.63,-2.88,-0.10,0.008
1.92,-1.48,2.11,2.99,0.013
1.93,-2.01,-0.69,-4.32,0.029
1.94,-0.87,2.11,-1.91,0.013
1.95,-0.64,0.60,-0.85,-0.002
1.96,-0.26,-0.53,4.50,0.003
1.97,-0.87,-1.06,-2.44,-0.002
1.98,-0.49,-0.76,1.03,-0.008
1.99,-0.19,0.00,0.58,0.003
2.00,-1.85,-0.23,-0.17,0.024
2.01,-0.95,2.42,-2.59,0.013
2.02,0.11,-1.37,-0.85,-0.002
2.03,-0.64,0.00,-1.15,0.008
2.04,0.19,-0.16,2.77,-0.013
2.05,-2.08,-1.06,-1.61,0.008
2.06,-0.87,1.05,4.43,-0.002
2.07,-0.64,-0.31,-3.95,0.008
2.08,-0.57,0.52,1.11,-0.002
2.09,0.57,-1.44,2.47,0.003
2.10,-0.87,-0.84,1.03,-0.002
2.11,-2.54,2.42,-2.74,0.003
2.12,2.46,-1.37,-1.00,-0.008
2.13,-0.79,4.61,1.94,0.013
2.14,-2.54,-3.03,-1.61,0.003
2.15,0.64,1.73,0.50,-0.002
2.16,-0.57,-2.80,-0.78,-0.008
2.17,1.63,2.87,6.76,-0.002
