"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.77,-0.79,2.98,0.000
0.01,-1.58,1.25,-0.94,0.016
0.02,-0.97,0.72,-0.94,0.000
0.03,1.07,-0.49,-0.26,-0.010
0.04,0.24,0.26,-1.09,0.000
0.05,-0.52,-1.32,1.17,0.005
0.06,1.00,-0.49,-0.79,-0.005
0.07,-0.21,0.79,-1.09,-0.005
0.08,-0.06,-0.34,0.65,0.010
0.09,1.45,0.57,-1.09,-0.005
0.10,-0.44,0.72,0.65,0.000
0.11,-1.27,0.04,1.40,0.005
0.12,-0.52,-0.72,-1.39,-0.005
0.13,-0.14,1.17,0.34,0.010
0.14,0.32,-0.42,-0.03,-0.005
0.15,0.39,-0.19,-0.11,0.005
0.16,-2.11,0.26,0.19,0.010
0.17,0.17,-2.38,-2.37,0.005
0.18,2.44,-2.68,-0.79,-0.016
0.19,-1.35,1.32,1.25,0.000
0.20,0.77,0.04,-1.62,0.000
0.21,2.59,-1.55,-2.82,-0.005
0.22,-1.50,3.89,4.49,0.000
0.23,-0.89,0.95,-2.37,0.005
0.24,1.68,3.14,-3.50,-0.031
0.25,-2.18,5.18,4.94,-0.010
0.26,1.98,-0.64,0.34,-0.016
0.27,0.32,-1.40,-4.33,-0.005
0.28,-0.97,-1.70,-1.32,0.021
0.29,-1.35,-3.36,2.23,0.005
0.30,2.66,-2.38,-3.43,0.005
0.31,0.85,0.49,-2.37,0.005
0.32,-1.12,0.04,2.15,0.010
0.33,0.01,0.57,-2.22,0.000
0.34,0.01,0.72,-1.16,0.005
0.35,-1.80,0.64,1.78,0.005
0.36,1.45,0.72,1.48,0.000
0.37,1.98,0.11,-1.54,-0.005
0.38,0.39,1.47,0.42,0.005
0.39,-1.65,1.17,2.68,0.005
0.40,0.47,-0.95,-2.75,0.005
0.41,0.24,0.34,-0.56,0.000
0.42,-2.56,1.93,2.68,0.016
0.43,1.15,-1.78,-1.99,-0.010
0.44,-0.21,-2.23,-2.22,0.000
0.45,-2.18,0.42,1.85,0.016
0.46,-0.21,-0.57,2.91,-0.005
0.47,-0.59,0.57,-0.18,0.005
0.48,0.32,1.32,0.72,-0.005
0.49,0.47,1.55,2.53,0.005
