"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-0.01,-1.56,-0.95,-0.010
0.01,1.17,-2.02,2.45,-0.060
0.02,0.28,-0.58,0.33,-0.060
0.03,0.58,-2.62,2.52,-0.092
0.04,2.05,0.26,-0.34,-0.016
0.05,-0.46,-1.64,1.99,-0.060
0.06,1.31,0.33,1.77,-0.060
0.07,2.49,-0.50,1.01,-0.049
0.08,-1.93,0.26,1.92,0.006
0.09,1.54,0.86,-0.34,-0.081
0.10,2.49,-2.17,2.60,-0.070
0.11,-0.01,1.85,0.18,-0.010
0.12,0.13,-0.88,1.16,-0.081
0.13,2.05,-1.41,1.84,-0.081
0.14,2.42,-1.03,0.41,-0.103
0.15,-1.12,-0.12,2.07,-0.038
0.16,0.87,-0.80,0.64,-0.010
0.17,1.39,-1.26,2.52,-0.081
0.18,-0.16,1.16,1.01,-0.060
0.19,0.87,-0.88,1.01,-0.060
0.20,1.17,-0.65,0.33,-0.005
0.21,0.95,1.32,1.62,-0.081
0.22,0.80,0.26,1.01,-0.076
0.23,-0.01,-0.12,-0.95,-0.016
0.24,0.06,-0.65,1.01,-0.076
0.25,1.02,-1.56,2.29,-0.070
0.26,2.72,-1.56,-0.19,-0.098
0.27,0.95,-1.71,2.14,-0.103
0.28,0.95,-1.26,3.27,-0.098
0.29,1.90,-1.26,-0.49,-0.016
0.30,1.76,-2.47,0.26,-0.081
0.31,1.31,0.33,1.31,-0.081
0.32,1.17,-1.94,0.26,-0.016
0.33,1.09,0.71,0.33,-0.092
0.34,1.98,2.22,1.01,-0.098
0.35,2.35,-1.94,3.73,-0.109
0.36,1.09,2.22,-2.00,-0.060
0.37,-3.26,3.06,0.86,-0.065
0.38,1.39,-1.94,4.93,-0.087
0.39,3.23,-2.17,0.41,-0.092
0.40,2.13,-0.12,-1.47,-0.027
0.41,0.95,-3.68,2.67,-0.081
0.42,1.98,-3.23,-0.49,-0.081
0.43,0.65,-2.77,-1.47,-0.021
0.44,0.21,0.10,-0.34,-0.081
0.45,1.61,-2.70,1.62,-0.087
0.46,1.02,0.48,1.69,-0.098
0.47,0.65,1.01,1.77,-0.016
0.48,0.72,-2.47,1.31,-0.087
0.49,0.80,2.22,-0.04,-0.070
0.50,1.54,0.41,1.77,-0.092
0.51,1.68,-1.71,1.47,-0.065
0.52,0.43,1.54,0.79,-0.070
0.53,-0.24,-2.62,0.94,-0.070
0.54,1.61,-1.56,1.84,-0.087
0.55,-0.31,2.75,2.75,-0.010
0.56,1.76,-3.08,2.82,-0.081
0.57,1.31,2.22,2.22,-0.092
0.58,0.58,0.33,1.84,-0.087
0.59,-0.01,-1.56,2.07,-0.021
0.60,0.43,1.01,-0.65,-0.081
0.61,-0.60,-2.62,4.03,-0.076
0.62,2.72,-0.43,2.52,-0.070
0.63,1.54,-1.56,0.64,-0.098
0.64,-2.30,0.48,2.60,-0.070
0.65,2.42,-2.24,1.92,-0.087
0.66,-0.68,-2.09,2.67,-0.010
0.67,-1.19,0.94,1.01,-0.092
0.68,4.04,-1.94,1.39,-0.109
0.69,0.95,-1.49,2.37,-0.092
0.70,-2.23,-0.80,1.39,-0.016
0.71,0.87,-1.33,1.47,-0.092
0.72,-0.16,1.54,2.45,-0.081
0.73,0.72,0.71,3.27,-0.070
0.74,3.60,1.54,-1.63,-0.098
0.75,-2.08,0.48,2.97,-0.065
0.76,2.79,-1.64,0.79,-0.098
0.77,1.39,0.18,1.77,-0.032
0.78,0.13,-0.50,2.07,-0.081
0.79,-0.46,-4.14,2.52,-0.081
0.80,-0.01,-1.49,0.86,-0.021
0.81,2.35,-2.85,0.79,-0.103
0.82,-0.53,0.48,1.54,-0.081
0.83,0.50,-2.92,0.71,-0.092
0.84,2.64,-0.50,0.33,-0.081
0.85,-0.31,1.01,2.60,-0.021
0.86,0.21,2.68,0.18,-0.081
0.87,-0.16,-3.23,3.58,-0.076
0.88,2.35,-0.20,0.03,-0.103
0.89,1.54,-2.47,1.24,-0.103
0.90,-0.38,0.03,2.60,-0.092
0.91,1.39,-0.73,-0.04,-0.049
0.92,2.05,1.39,3.12,-0.098
0.93,0.50,-0.88,3.05,-0.092
0.94,0.43,-0.35,-0.95,-0.049
0.95,3.67,1.39,0.94,-0.098
0.96,0.50,-2.47,2.14,-0.087
0.97,-0.75,0.10,2.29,-0.098
0.98,3.23,1.54,-2.76,-0.092
0.99,0.43,-3.76,6.52,-0.060
1.00,1.02,1.01,-0.65,-0.081
1.01,1.76,-2.17,-1.10,-0.092
1.02,0.28,-4.82,5.08,-0.103
1.03,3.23,1.69,-0.80,-0.114
1.04,0.06,-2.92,1.77,-0.087
1.05,1.09,-1.86,2.67,-0.087
1.06,3.08,0.26,0.94,-0.103
1.07,1.54,-1.71,1.01,-0.092
1.08,-0.75,0.33,1.69,-0.087
1.09,0.58,-1.41,1.31,-0.098
1.10,4.85,-2.17,0.86,-0.125
1.11,-2.45,1.01,5.39,-0.060
1.12,1.39,-0.73,0.94,-0.103
1.13,3.82,-0.05,0.86,-0.114
1.14,2.05,0.03,2.75,-0.103
1.15,-0.68,0.10,-2.23,-0.092
1.16,-0.31,-2.39,-0.57,-0.027
1.17,1.09,0.26,4.41,-0.109
1.18,2.05,-1.33,2.22,-0.098
1.19,1.76,-0.35,3.27,-0.049
1.20,1.24,1.16,-0.27,-0.098
1.21,-0.97,-1.33,2.75,-0.070
1.22,1.98,-0.80,0.33,-0.098
1.23,2.79,-1.03,1.92,-0.092
1.24,0.87,-2.02,3.73,-0.098
1.25,1.90,-0.50,1.84,-0.114
1.26,-0.16,-0.96,1.99,-0.098
1.27,-0.09,-0.65,1.31,-0.032
1.28,2.27,-2.09,0.18,-0.109
1.29,-0.97,1.47,2.90,-0.103
1.30,2.42,-0.65,1.99,-0.049
1.31,2.79,0.79,1.31,-0.103
1.32,-1.64,1.69,4.78,-0.076
1.33,1.68,2.45,1.47,-0.109
1.34,1.17,0.86,1.39,-0.049
1.35,1.54,-0.35,0.64,-0.098
1.36,2.57,-0.12,-1.25,-0.114
1.37,1.46,-1.94,2.82,-0.098
1.38,1.24,-2.09,0.26,-0.076
1.39,2.35,-1.41,1.47,-0.103
1.40,2.05,-2.47,1.62,-0.103
1.41,-1.49,-0.96,2.29,-0.081
1.42,0.65,-3.00,2.37,-0.043
1.43,3.82,1.16,-0.65,-0.114
1.44,2.05,-0.27,4.03,-0.103
1.45,-0.38,3.06,-2.23,-0.021
1.46,2.05,-3.00,1.01,-0.114
1.47,-1.12,-0.05,3.05,-0.098
1.48,0.43,-0.20,2.22,-0.092
1.49,4.26,-0.27,-1.02,-0.065
1.50,1.24,-1.03,1.62,-0.103
1.51,-0.38,-0.35,1.77,-0.103
1.52,2.64,-0.80,0.11,-0.098
1.53,-0.68,0.79,2.90,-0.032
1.54,0.43,-0.96,1.92,-0.109
1.55,2.72,-0.20,2.22,-0.103
1.56,0.65,-1.11,1.54,-0.087
1.57,1.68,0.26,1.62,-0.120
1.58,2.79,-1.56,1.99,-0.125
1.59,0.50,-2.17,1.77,-0.087
1.60,2.27,-2.24,0.86,-0.049
1.61,-0.60,-1.86,3.43,-0.092
1.62,1.98,-2.47,4.78,-0.114
1.63,2.20,-0.58,-0.57,-0.114
1.64,0.43,-0.05,3.65,-0.087
1.65,4.12,-0.20,0.71,-0.131
1.66,-0.75,-1.33,3.20,-0.092
1.67,-0.01,1.47,2.37,-0.032
1.68,4.34,2.15,-0.19,-0.114
1.69,1.17,-1.71,4.93,-0.098
1.70,-1.34,1.62,-0.42,-0.065
1.71,4.34,-1.33,-0.04,-0.125
1.72,0.28,-0.88,6.67,-0.092
1.73,-0.16,1.39,0.79,-0.098
1.74,1.24,-4.14,-0.72,-0.076
1.75,2.13,0.86,2.67,-0.125
1.76,1.98,-0.12,-0.19,-0.109
1.77,1.17,-4.97,0.71,-0.103
1.78,1.46,2.00,-0.04,-0.049
1.79,-1.64,1.62,5.08,-0.092
1.80,3.16,-1.33,2.90,-0.109
1.81,2.42,-1.49,2.75,-0.081
1.82,0.65,-0.88,3.12,-0.114
1.83,3.45,-1.03,0.64,-0.114
1.84,0.43,-2.39,0.33,-0.103
1.85,-0.38,0.48,0.26,-0.049
1.86,1.54,2.00,6.67,-0.120
1.87,3.82,1.54,1.62,-0.120
1.88,1.54,-5.50,-1.70,-0.038
1.89,-1.42,-2.17,2.07,-0.081
1.90,0.95,3.36,0.56,-0.087
1.91,-0.01,-4.74,5.23,-0.070
1.92,4.04,0.86,-0.80,-0.114
1.93,1.68,2.15,5.08,-0.060
1.94,1.31,-1.49,1.84,-0.103
1.95,3.82,-0.05,-2.00,-0.114
1.96,0.13,-0.50,4.03,-0.081
1.97,0.58,1.01,2.67,-0.103
1.98,1.61,3.21,0.26,-0.109
1.99,2.13,-2.47,4.41,-0.103
2.00,0.36,-0.12,5.46,-0.049
2.01,-0.53,1.24,-2.76,-0.103
2.02,2.05,-4.89,3.95,-0.114
2.03,2.42,2.53,2.75,-0.043
2.04,1.83,1.62,-1.40,-0.103
2.05,1.09,-2.39,0.11,-0.103
2.06,4.56,-0.20,0.71,-0.131
2.07,-0.97,-1.71,3.12,-0.032
2.08,-0.01,-0.50,-0.72,-0.098
2.09,2.49,-1.79,3.05,-0.114
2.10,1.31,-3.38,8.10,-0.087
2.11,0.13,2.53,-2.45,-0.049
2.12,2.79,-0.65,-0.95,-0.120
2.13,2.05,-1.56,4.18,-0.103
2.14,-1.12,0.63,1.77,-0.038
2.15,3.08,0.18,-1.85,-0.131
2.16,0.36,-3.45,6.59,-0.098
2.17,-0.60,-1.49,0.41,-0.076
2.18,3.45,-2.32,-0.19,-0.125
2.19,1.24,0.41,4.86,-0.103
2.20,3.45,-1.79,1.09,-0.114
2.21,0.21,0.48,1.24,-0.054
2.22,2.35,-2.32,2.82,-0.114
2.23,1.24,1.62,1.24,-0.114
2.24,0.65,-0.12,0.56,-0.092
2.25,4.78,-1.41,1.77,-0.114
2.26,-0.46,0.18,3.43,-0.098
2.27,1.76,-0.27,-0.34,-0.109
2.28,3.23,-3.15,-0.04,-0.109
2.29,-3.85,-2.47,4.78,-0.027
2.30,3.97,-1.41,-0.04,-0.120
2.31,6.04,-2.02,-1.63,-0.120
2.32,-1.64,-2.77,6.14,-0.043
2.33,1.46,2.98,-2.15,-0.114
2.34,-0.31,1.62,0.11,-0.092
2.35,3.08,-0.80,5.31,-0.109
2.36,1.31,3.44,1.62,-0.120
2.37,2.35,-2.70,2.75,-0.114
2.38,2.72,0.10,0.79,-0.054
2.39,-2.52,-0.58,3.80,-0.098
2.40,4.71,-0.43,1.99,-0.131
2.41,4.12,-2.47,3.73,-0.120
2.42,-1.78,-0.05,3.95,-0.027
2.43,2.35,-0.96,-2.00,-0.098
2.44,-0.53,-2.39,1.24,-0.092
2.45,1.54,-2.62,-1.63,-0.098
2.46,1.31,1.39,3.43,-0.103
2.47,3.82,1.24,4.63,-0.114
2.48,4.56,-1.64,1.31,-0.131
2.49,-0.53,-0.58,3.43,-0.021
2.50,0.72,1.69,-0.65,-0.049
2.51,1.39,-3.76,2.07,-0.098
2.52,2.64,-0.50,4.78,-0.114
2.53,3.23,0.33,-1.17,-0.065
2.54,1.02,-1.86,2.37,-0.109
2.55,2.94,-1.86,1.24,-0.120
2.56,-0.09,-0.65,2.75,-0.092
2.57,1.83,-0.96,0.03,-0.043
2.58,2.20,1.77,-0.65,-0.065
2.59,0.80,-0.50,2.52,-0.098
2.60,4.34,-0.58,1.62,-0.131
2.61,1.76,-1.26,-2.15,-0.038
2.62,-2.37,-1.26,4.63,-0.027
2.63,7.88,3.21,-1.17,-0.141
2.64,-1.78,-1.64,3.50,-0.076
2.65,-0.31,0.48,2.75,-0.081
2.66,5.74,-1.79,-0.27,-0.131
2.67,-1.64,-1.03,4.25,-0.060
2.68,4.26,-1.64,0.33,-0.131
2.69,1.83,-3.53,-0.42,-0.054
2.70,-2.37,0.79,6.29,-0.054
2.71,2.86,3.81,-1.10,-0.125
2.72,2.20,-2.62,4.93,-0.092
2.73,2.86,2.15,1.54,-0.098
2.74,3.38,-1.94,-0.04,-0.125
2.75,1.61,-0.05,2.75,-0.120
2.76,0.06,0.48,2.60,-0.032
2.77,-1.27,-0.12,2.75,-0.054
2.78,5.52,1.77,2.45,-0.131
2.79,0.80,-3.76,5.54,-0.092
2.80,1.54,1.16,-1.25,-0.087
2.81,4.34,-1.41,-0.87,-0.120
2.82,-2.82,-1.71,7.50,-0.070
2.83,2.20,-1.64,-1.78,-0.114
2.84,3.16,-1.71,0.11,-0.065
2.85,0.06,-0.05,6.06,-0.081
2.86,1.39,-0.80,-1.70,-0.125
