"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,1.44,0.54,-4.24,-0.014
0.01,-1.97,0.32,1.64,0.018
0.02,2.50,0.47,0.14,-0.008
0.03,0.98,0.54,-3.78,-0.014
0.04,-0.30,0.77,1.72,-0.003
0.05,0.61,0.62,-2.88,-0.014
0.06,0.00,1.15,-1.45,0.002
0.07,0.45,1.07,1.19,0.013
0.08,0.68,0.32,-1.97,0.013
0.09,-1.29,1.30,0.82,-0.003
0.10,0.68,0.77,-3.11,-0.014
0.11,-0.45,1.90,1.42,-0.008
0.12,1.06,0.32,-0.09,-0.003
0.13,0.91,-0.21,-2.58,0.007
0.14,-1.51,0.32,1.57,-0.003
0.15,0.61,-0.52,-2.88,-0.014
0.16,0.61,0.32,-0.47,0.002
0.17,-0.83,-0.21,3.68,0.007
0.18,1.36,-0.52,-2.58,-0.019
0.19,0.76,0.39,0.14,-0.008
0.20,-0.61,-1.95,1.19,0.013
0.21,0.23,-3.62,-2.50,0.002
0.22,1.06,-0.59,-0.92,-0.008
0.23,-1.44,0.47,2.32,0.013
0.24,0.83,-2.10,-1.37,-0.003
0.25,1.82,-0.97,-2.05,-0.024
0.26,-3.18,0.92,3.76,0.013
0.27,1.14,-1.35,-3.33,0.002
0.28,1.14,-1.04,-2.35,-0.024
0.29,-3.26,0.77,5.11,0.013
0.30,0.45,-0.67,-2.28,0.007
0.31,0.30,-1.12,-1.30,-0.008
0.32,-1.89,0.39,4.66,0.007
0.33,0.98,-0.67,-0.99,0.007
0.34,0.23,0.01,-0.99,0.007
0.35,-0.83,-1.04,2.55,0.013
0.36,-0.53,-0.36,0.06,0.002
0.37,1.29,-0.44,-3.41,-0.008
0.38,-0.98,0.39,2.55,0.013
0.39,-0.38,-1.65,0.74,0.018
0.40,0.91,0.24,-2.80,-0.008
0.41,-1.67,2.66,1.72,0.007
0.42,1.36,-0.52,-0.54,-0.008
0.43,1.59,-0.29,-1.60,-0.008
0.44,-3.18,2.28,0.51,0.018
0.45,-0.15,0.62,-0.47,0.007
0.46,-0.23,0.17,-0.09,-0.003
0.47,-0.53,1.98,2.55,0.002
0.48,0.76,0.69,-0.39,-0.003
