"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-0.85,2.45,0.10,0.007
0.01,0.36,-1.33,-1.03,0.013
0.02,0.74,0.18,-0.27,-0.003
0.03,1.12,-1.78,0.78,-0.014
0.04,0.21,-0.35,-1.33,-0.003
0.05,-0.62,1.24,2.82,0.002
0.06,0.28,-1.78,-0.50,0.007
0.07,-0.09,1.39,0.10,0.018
0.08,1.04,-1.03,0.71,-0.014
0.09,-0.55,-3.29,-0.12,0.007
0.10,1.65,1.62,-0.65,-0.019
0.11,-0.47,-0.57,-0.80,0.007
0.12,-0.40,1.47,2.37,0.007
0.13,-0.55,-1.78,1.54,0.002
0.14,-0.85,-2.46,-1.10,0.002
0.15,0.28,-0.80,-2.99,-0.003
0.16,1.95,-0.65,2.59,-0.008
0.17,0.36,1.17,3.72,0.007
0.18,-1.53,-1.55,-0.50,0.018
0.19,-1.31,-1.33,-4.65,0.018
0.20,-0.02,-2.54,1.61,0.002
0.21,-0.02,-1.33,4.40,0.002
0.22,0.59,-0.80,-1.78,-0.008
0.23,-0.32,0.94,1.08,0.013
0.24,-0.32,-0.95,1.39,-0.003
0.25,0.59,-0.87,2.22,-0.003
0.26,-1.15,-0.12,-2.76,0.007
0.27,1.80,0.94,-2.23,-0.008
0.28,0.97,0.86,1.91,-0.003
0.29,-1.08,0.56,4.40,-0.003
0.30,0.59,-0.65,-1.48,0.002
0.31,-0.32,-0.65,0.63,-0.003
0.32,-0.62,0.56,-2.99,0.002
0.33,1.65,-0.27,2.06,-0.008
0.34,0.89,1.55,0.86,-0.008
0.35,-0.02,-1.25,-2.08,-0.008
0.36,0.36,-0.80,0.41,0.002
0.37,-0.25,0.64,-0.35,-0.003
0.38,-0.85,-0.12,-0.20,-0.003
0.39,-1.23,-0.80,-0.73,0.002
0.40,-0.09,1.70,-4.87,-0.003
0.41,-0.09,-1.40,0.71,0.018
0.42,0.28,-2.24,0.48,-0.003
0.43,2.40,-0.04,2.97,-0.019
0.44,-0.93,-2.24,1.16,0.002
0.45,-0.32,0.03,-1.56,0.007
0.46,0.51,4.42,-0.35,-0.003
0.47,-1.23,0.71,-5.02,0.007
0.48,1.72,-1.10,2.52,-0.019
0.49,-0.09,-0.42,-2.01,-0.008
0.50,-1.53,-4.58,-4.35,0.002
0.51,1.80,2.00,5.38,-0.014
0.52,-0.93,-0.65,-1.71,0.002
0.53,-0.09,1.02,-0.80,0.007
0.54,0.06,-1.33,-1.56,0.002
0.55,0.13,-0.27,0.63,0.007
0.56,0.13,-0.57,1.99,0.007
0.57,-1.68,-1.48,-6.38,0.018
0.58,-1.91,-1.48,3.12,0.013
0.59,-0.40,1.32,1.61,-0.003
0.60,-1.31,1.09,-1.78,0.002
0.61,-0.62,2.30,0.78,0.002
0.62,0.36,-3.60,-2.01,-0.019
0.63,-1.38,-0.19,3.57,-0.003
0.64,1.42,-0.27,-0.50,0.002
0.65,-1.31,2.68,1.23,0.002
0.66,-1.46,0.11,-0.12,-0.003
0.67,-0.85,-0.80,-1.03,-0.008
0.68,0.59,-1.78,0.78,0.002
0.69,-0.17,1.47,0.93,0.013
0.70,-1.08,-0.27,-0.20,0.002
0.71,0.51,0.64,1.99,-0.008
0.72,0.81,-5.49,-0.73,-0.003
0.73,-0.93,-3.67,-1.03,-0.003
0.74,-0.40,4.72,3.12,0.013
0.75,-0.85,-1.93,2.74,-0.008
0.76,-0.40,6.61,4.85,0.002
0.77,0.06,-7.83,-6.31,0.007
0.78,2.18,-0.12,-6.31,-0.008
0.79,-2.14,-0.87,1.61,0.013
0.80,0.44,6.99,2.52,0.007
0.81,0.66,-4.20,2.97,0.002
0.82,-1.91,0.64,-4.42,0.013
0.83,2.33,-1.86,0.41,-0.014
0.84,-0.02,-0.42,-2.69,-0.008
0.85,-0.55,2.38,7.12,0.013
0.86,-0.55,-2.01,0.18,0.002
0.87,-3.80,0.41,-4.87,0.018
0.88,-1.08,1.24,-0.80,0.002
0.89,1.34,1.85,3.50,-0.008
0.90,0.44,-0.42,-2.31,0.007
0.91,1.50,-0.27,-3.29,-0.019
0.92,-2.21,-0.80,1.46,0.013
0.93,-1.08,-3.29,0.18,-0.003
0.94,-2.06,1.70,-0.42,0.007
0.95,0.28,2.00,-2.91,0.002
0.96,0.74,1.62,3.20,-0.003
0.97,0.74,-1.71,-3.67,-0.008
0.98,-1.61,-2.92,-2.08,0.013
0.99,0.81,3.81,5.38,0.002
1.00,-1.91,0.34,1.16,0.002
1.01,2.33,4.80,2.67,-0.008
1.02,0.44,-6.24,-7.29,-0.003
1.03,-1.00,0.64,5.84,0.002
1.04,-1.08,0.64,-5.10,0.007
1.05,-1.15,3.66,2.52,0.007
1.06,-3.65,1.62,-2.54,0.033
1.07,-0.93,-2.39,3.42,-0.008
1.08,-0.25,-4.50,-2.46,-0.008
1.09,-0.47,-0.27,2.59,0.002
1.10,2.71,5.10,3.50,-0.014
1.11,-1.46,-0.57,0.33,0.007
1.12,-1.00,-0.57,-2.38,0.013
1.13,-0.47,-2.46,0.33,0.018
1.14,-0.85,-0.42,-2.61,0.007
1.15,-1.46,0.86,0.48,0.018
1.16,0.44,1.62,2.89,-0.003
1.17,-1.23,-0.65,1.01,0.007
1.18,-0.78,-0.19,-3.06,0.013
1.19,0.66,-1.86,-2.01,0.007
1.20,0.51,-0.27,4.25,0.002
1.21,-1.38,-1.25,-0.12,0.007
1.22,-0.40,1.55,-2.54,-0.008
1.23,-1.91,-0.27,-2.38,0.007
1.24,-1.08,3.28,1.16,0.023
1.25,1.42,0.11,-0.80,-0.014
1.26,0.06,-0.65,-3.21,-0.003
1.27,-0.02,0.56,1.99,-0.014
1.28,-0.93,-4.13,0.56,0.007
1.29,-1.46,1.92,2.22,0.018
1.30,-0.09,-1.55,-2.31,0.002
1.31,0.21,2.23,0.86,0.002
1.32,0.28,-1.18,-1.48,0.007
1.33,-1.23,0.34,-0.42,0.007
1.34,-0.32,-0.35,-1.10,-0.014
1.35,-2.21,1.85,1.16,0.013
1.36,-0.09,1.02,2.29,0.002
1.37,-0.78,-1.48,-2.38,0.007
1.38,1.19,0.03,3.35,-0.003
1.39,0.44,0.64,3.12,0.002
1.40,-0.78,1.77,0.71,0.007
1.41,-0.93,1.55,-0.42,0.007
1.42,-0.47,-0.27,-1.71,0.002
1.43,-0.62,-0.04,1.31,0.007
1.44,-0.47,-1.18,-0.20,0.013
1.45,-2.52,-0.19,-1.33,0.013
1.46,1.42,0.49,-0.42,-0.014
1.47,-0.02,-0.72,-1.40,0.007
1.48,-0.02,-0.65,1.99,-0.008
1.49,-1.61,0.71,0.86,0.007
1.50,-0.70,-0.35,-3.44,0.002
1.51,-2.59,2.23,-1.71,0.023
1.52,0.97,-1.55,-0.20,-0.008
1.53,-1.38,0.03,2.44,-0.008
1.54,1.34,-0.12,-3.44,-0.019
1.55,-1.00,-0.27,1.23,0.007
