"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.95,0.85,1.61,-0.013
0.01,-1.85,0.92,1.91,0.008
0.02,-0.64,0.39,-0.35,0.008
0.03,-0.04,-0.59,-3.29,0.008
0.04,0.95,-0.06,1.39,0.003
0.05,-1.40,-1.20,-1.71,0.008
0.06,0.95,1.15,0.48,-0.008
0.07,-0.95,1.22,-4.12,0.008
0.08,0.42,2.36,3.80,0.013
0.09,-1.10,0.69,-0.35,-0.003
0.10,0.19,-0.52,-1.63,-0.013
0.11,-0.34,0.01,-0.65,0.013
0.12,1.10,-0.97,0.25,-0.013
0.13,-0.49,1.53,3.50,-0.003
0.14,1.25,-3.16,0.10,-0.013
0.15,-0.49,0.47,-2.01,0.018
0.16,1.48,-0.44,3.42,-0.013
0.17,-0.87,2.36,-1.40,0.003
0.18,-0.11,0.01,-1.63,0.003
0.19,0.19,1.15,3.20,-0.003
0.20,0.34,-1.80,-1.18,-0.003
0.21,-0.79,2.74,2.59,-0.003
0.22,1.55,-0.67,-1.18,-0.008
0.23,-0.87,-1.65,-0.58,0.008
0.24,0.11,1.75,1.76,-0.008
0.25,-0.57,-0.44,0.63,0.008
0.26,0.64,1.83,-0.12,-0.018
0.27,2.69,0.24,-0.50,-0.018
0.28,-0.34,-0.06,1.39,0.008
0.29,-0.87,-1.42,-1.93,0.003
0.30,-0.87,3.34,1.54,0.008
0.31,-1.10,-2.03,2.44,0.003
0.32,0.49,1.60,-1.25,-0.008
0.33,1.17,-2.18,-2.69,0.003
0.34,0.72,2.13,1.54,-0.008
0.35,1.10,1.68,4.55,-0.003
0.36,-0.79,1.00,-1.93,0.018
0.37,0.04,-1.27,-1.33,-0.003
0.38,-0.72,1.30,4.70,0.008
0.39,1.25,-1.35,-3.21,-0.013
0.40,-0.42,0.24,-2.01,-0.003
0.41,-0.79,-0.74,2.22,0.008
0.42,-0.42,1.30,-1.86,0.003
0.43,0.11,0.92,0.03,-0.003
0.44,-0.57,-0.06,0.63,0.003
0.45,1.55,1.45,-0.80,-0.013
0.46,1.48,1.30,1.46,-0.003
0.47,0.11,1.22,-0.95,-0.003
0.48,-0.87,0.69,1.16,0.013
0.49,0.19,-2.03,-0.73,-0.013
0.50,0.34,-0.52,-0.42,-0.003
0.51,1.85,0.92,0.03,-0.018
0.52,-1.02,1.75,1.01,0.008
0.53,-0.34,-0.82,-1.63,0.003
0.54,-0.64,1.30,-1.93,-0.003
0.55,-0.57,-0.67,-1.18,-0.003
0.56,-0.72,0.39,1.61,0.024
0.57,0.04,-0.21,-1.56,-0.003
0.58,0.57,-0.67,-0.80,-0.003
0.59,0.64,-0.14,0.71,0.008
0.60,-0.57,-0.44,3.04,0.013
0.61,-1.17,0.77,-4.57,-0.003
0.62,-0.11,1.30,-1.25,-0.008
0.63,-0.26,1.45,2.52,0.003
0.64,0.19,-0.52,-2.31,-0.008
0.65,0.57,1.38,2.29,0.003
0.66,0.79,-0.89,-1.10,-0.013
0.67,0.57,-0.06,0.48,-0.008
0.68,-0.64,-1.27,1.99,-0.003
0.69,-1.10,0.24,0.18,0.008
0.70,0.34,0.17,-2.16,-0.008
0.71,0.42,1.00,2.22,-0.008
0.72,0.34,-0.67,0.41,-0.003
0.73,-0.04,0.09,-0.42,-0.008
0.74,0.04,-0.97,0.56,-0.008
0.75,-0.42,0.09,-1.10,-0.003
0.76,-0.79,0.77,0.41,0.013
0.77,-0.04,-0.97,-0.35,0.018
0.78,2.08,-0.97,2.14,-0.008
0.79,-1.78,-2.48,-0.58,0.018
0.80,-0.19,0.47,1.61,0.008
0.81,-0.87,0.39,-1.18,-0.003
0.82,0.04,2.13,1.76,0.008
0.83,0.95,0.47,0.03,0.003
0.84,0.34,-0.29,-4.04,-0.008
0.85,-0.49,-1.20,2.29,0.008
0.86,0.19,-0.36,-0.95,0.003
0.87,-0.04,0.09,1.84,-0.013
0.88,0.57,-1.65,2.82,0.003
0.89,-0.11,0.39,-1.93,-0.003
