"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-0.26,-0.96,-0.18,0.008
0.01,-0.34,-0.51,-0.11,-0.008
0.02,0.42,1.91,1.63,-0.008
0.03,0.27,1.91,0.19,-0.003
0.04,-1.40,-0.66,-6.97,-0.003
0.05,0.19,-0.89,1.40,-0.008
0.06,-1.40,-0.96,1.25,0.002
0.07,-1.93,-0.43,1.32,0.008
0.08,-1.47,-0.43,-0.94,0.018
0.09,-0.11,-0.43,-0.18,0.013
0.10,-0.34,-0.13,-1.84,-0.008
0.11,-1.24,-1.95,-0.11,0.008
0.12,0.19,0.09,2.46,-0.003
0.13,-1.17,-1.42,1.25,0.013
0.14,0.04,0.93,0.49,-0.003
0.15,1.18,-0.89,0.72,-0.008
0.16,-0.41,-2.78,1.10,0.002
0.17,1.94,-1.04,0.65,-0.003
0.18,-1.62,-3.08,-0.79,0.018
0.19,-1.47,4.10,-0.86,0.023
0.20,-2.76,0.85,0.57,0.018
0.21,-0.64,-0.51,2.53,0.002
0.22,1.25,-7.54,0.72,-0.018
0.23,-1.17,-2.70,0.19,0.013
0.24,1.56,-0.06,3.21,-0.003
0.25,1.25,6.67,3.74,-0.018
0.26,0.12,-2.63,-4.26,0.013
0.27,1.48,-1.04,-1.39,-0.003
0.28,-0.94,-3.76,-3.35,0.002
0.29,-1.24,-0.06,0.95,0.008
0.30,1.33,0.02,4.34,-0.024
0.31,-0.56,1.53,0.72,0.008
0.32,-0.03,-2.10,-5.09,-0.003
0.33,-2.08,2.44,1.48,0.018
0.34,1.10,-0.81,0.34,0.008
0.35,-1.02,1.23,0.80,0.002
0.36,-0.34,-0.13,1.93,0.013
0.37,-0.26,-1.34,1.02,0.013
0.38,-0.03,1.53,2.98,0.002
0.39,-0.64,-0.21,-1.32,-0.008
0.40,0.27,-0.59,1.70,-0.008
0.41,-2.46,1.00,-2.60,0.018
0.42,1.25,-0.28,-0.94,-0.008
0.43,-2.53,0.62,-0.33,0.013
0.44,0.57,0.40,3.13,-0.003
0.45,0.27,0.47,0.49,0.002
0.46,0.35,-0.89,-2.75,0.013
0.47,0.80,0.47,-3.12,-0.003
0.48,-0.11,-1.80,2.46,0.002
0.49,-0.18,-0.66,0.12,0.008
0.50,-0.34,0.93,2.38,0.002
0.51,1.56,1.68,-2.67,-0.013
0.52,-1.09,0.62,-1.62,0.002
0.53,1.71,1.68,-0.11,-0.003
0.54,0.80,-0.89,1.17,0.002
0.55,-1.32,2.44,0.19,0.013
0.56,-0.94,0.47,-0.41,0.002
0.57,-1.55,1.08,-0.94,-0.003
0.58,-0.94,-3.69,0.04,0.008
0.59,1.41,-0.51,2.30,-0.013
0.60,-1.62,-0.74,-1.09,0.002
0.61,1.10,4.40,-1.24,-0.003
0.62,-2.46,1.15,-0.71,0.018
0.63,-1.40,-0.66,0.95,0.013
0.64,-0.71,1.38,-1.09,-0.008
0.65,-0.56,-1.87,-1.32,0.013
0.66,-1.24,0.25,2.38,0.013
0.67,1.48,1.68,-1.54,-0.013
0.68,-2.00,-1.42,0.72,0.008
0.69,0.27,1.91,2.23,0.008
0.70,-2.68,-1.12,-1.09,0.008
0.71,1.63,0.93,0.04,-0.008
0.72,-1.17,1.38,-0.56,-0.003
0.73,-0.03,-1.27,3.21,0.008
0.74,-0.11,2.44,2.00,-0.003
