"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.57,-0.88,-0.68,-0.008
0.01,-1.17,1.01,-0.75,0.018
0.02,0.04,-0.12,-4.45,-0.008
0.03,1.33,-0.12,3.02,-0.019
0.04,-0.03,0.03,4.37,0.008
0.05,-0.56,-0.73,-4.07,0.008
0.06,1.63,-0.43,-0.90,-0.019
0.07,-0.49,0.33,-0.75,0.002
0.08,-0.56,-0.05,2.94,-0.003
0.09,0.27,0.03,-4.90,0.008
0.10,-0.11,0.63,-0.68,-0.003
0.11,-0.94,-1.48,0.68,0.002
0.12,0.42,-0.95,2.94,0.002
0.13,-0.56,-0.12,-1.43,0.008
0.14,-0.11,0.41,3.17,-0.003
0.15,0.27,2.30,-1.13,0.013
0.16,1.18,-0.73,-0.23,-0.003
0.17,-1.02,-0.35,0.98,0.002
0.18,-0.41,-3.07,-2.19,0.008
0.19,0.65,-0.20,1.96,-0.003
0.20,-0.56,0.86,3.85,0.013
0.21,-1.47,1.69,-3.92,0.013
0.22,1.63,0.48,-4.00,-0.019
0.23,-0.71,0.10,4.15,0.008
0.24,0.80,-0.58,4.60,-0.003
0.25,-2.38,-3.22,-4.75,0.002
0.26,-2.99,-0.20,-2.71,0.023
0.27,2.09,-0.58,0.45,-0.008
0.28,-1.09,0.41,3.92,0.018
0.29,0.57,1.69,-1.89,0.002
0.30,-0.18,-0.80,-5.43,-0.008
0.31,-0.94,-0.58,0.00,0.002
0.32,1.48,0.26,7.77,-0.003
0.33,-4.12,-2.92,-1.13,0.018
0.34,0.27,0.86,-2.79,-0.008
0.35,1.48,-3.45,-2.94,-0.024
0.36,1.71,-0.50,1.81,-0.008
0.37,-0.26,-0.05,-0.38,0.008
0.38,-0.79,0.10,-0.60,0.002
0.39,-1.55,0.26,-3.77,0.008
0.40,-0.87,-2.54,2.49,0.008
0.41,0.42,0.41,2.64,0.002
0.42,1.33,-1.48,-2.71,0.002
0.43,0.42,0.10,-0.08,0.002
0.44,2.62,1.69,1.28,-0.003
0.45,-0.94,-1.18,-2.56,0.008
0.46,-3.52,1.31,2.19,0.018
0.47,2.62,-3.37,-0.98,-0.019
0.48,-1.62,0.18,-0.30,0.013
0.49,3.45,-0.43,-2.79,-0.029
0.50,-1.24,1.24,3.54,0.008
0.51,0.88,-1.41,-0.83,-0.003
0.52,-1.09,-1.03,-2.26,0.002
0.53,-3.82,1.47,0.45,0.023
0.54,1.25,-1.03,-0.75,-0.019
0.55,-0.26,0.26,3.02,-0.008
0.56,-1.32,-1.94,1.13,0.013
0.57,3.15,-0.27,-1.43,-0.029
0.58,-4.05,0.94,1.66,0.018
0.59,0.57,0.41,1.06,-0.003
0.60,0.04,-0.50,-3.62,-0.003
0.61,-1.09,3.20,3.54,0.002
0.62,-0.79,-4.58,-4.83,-0.008
0.63,-1.24,-1.56,0.38,0.018
0.64,0.42,-4.51,0.98,0.002
0.65,2.24,7.89,5.05,-0.019
0.66,-1.17,-1.79,-6.56,-0.003
0.67,-1.32,3.73,-0.38,-0.003
0.68,0.95,-1.86,-3.54,-0.019
0.69,-1.85,-0.35,4.00,0.013
0.70,0.19,4.11,0.00,0.002
0.71,1.10,0.33,-0.98,-0.008
0.72,1.10,-0.50,3.17,-0.003
0.73,2.69,-1.41,-0.98,-0.034
0.74,-1.77,-0.88,-4.37,0.013
0.75,-0.71,2.15,-2.49,0.008
0.76,-0.94,0.26,3.39,0.008
0.77,-1.09,-0.58,1.96,-0.003
0.78,1.56,1.92,-0.60,-0.024
0.79,-1.47,0.03,2.49,0.008
0.80,2.62,1.24,1.06,-0.019
0.81,-2.30,0.94,0.90,0.013
0.82,-1.47,-1.26,-3.85,0.018
0.83,-0.71,-0.58,0.30,0.002
