"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-2.01,2.33,3.05,0.018
0.01,-0.87,0.66,1.99,0.007
0.02,-0.64,-2.74,-4.19,0.007
0.03,1.17,-1.83,1.84,-0.014
0.04,0.11,0.28,-2.30,-0.014
0.05,0.42,-0.02,2.60,0.007
0.06,-0.26,2.33,0.33,0.002
0.07,-2.01,0.36,-1.55,0.023
0.08,0.11,0.36,-0.34,-0.003
0.09,-0.34,-0.70,0.71,0.002
0.10,-0.11,-1.53,1.39,-0.003
0.11,0.72,-1.30,0.03,0.002
0.12,0.11,1.12,1.24,0.007
0.13,-0.34,-0.17,1.01,0.002
0.14,0.19,0.51,0.49,0.012
0.15,0.64,-1.23,-2.08,0.012
0.16,0.64,-0.85,2.52,-0.003
0.17,-1.02,-1.53,-0.12,0.002
0.18,2.99,-0.47,-1.25,-0.019
0.19,-2.16,0.81,4.63,0.002
0.20,-0.42,-1.76,-0.57,0.007
0.21,-0.19,1.49,0.03,0.002
0.22,-2.01,-0.09,-3.06,0.012
0.23,1.02,0.21,-0.65,-0.003
0.24,-0.49,2.48,2.22,0.002
0.25,1.25,-0.62,-3.36,0.007
0.26,-0.79,1.12,1.99,0.012
0.27,0.57,-0.93,0.94,0.002
0.28,-0.72,1.12,-0.27,0.002
0.29,0.19,-1.98,-2.91,0.002
0.30,-1.78,0.43,2.60,0.002
0.31,-0.19,0.96,-3.44,-0.003
0.32,-1.40,2.17,-2.53,0.012
0.33,-0.87,-1.08,-0.57,0.007
0.34,0.57,0.74,3.58,0.012
0.35,0.72,-2.82,2.30,-0.003
0.36,-0.64,-1.53,-0.34,0.007
0.37,0.57,2.63,-5.25,0.012
0.38,-0.19,1.87,3.20,0.018
0.39,0.11,0.66,1.09,0.018
0.40,0.34,-0.02,-3.96,-0.003
0.41,-0.26,-0.78,-0.19,-0.009
0.42,1.48,-1.00,2.75,-0.003
0.43,0.87,2.85,0.26,0.002
0.44,-0.34,-0.62,-1.78,-0.009
0.45,-0.04,2.10,0.41,0.007
0.46,-0.64,0.74,-3.81,0.012
0.47,-0.49,0.66,1.16,0.007
0.48,0.19,-0.70,1.16,0.007
0.49,1.10,-1.08,0.26,-0.003
0.50,-1.32,-3.50,-2.91,0.012
0.51,-0.19,3.38,4.71,-0.003
0.52,-1.32,1.80,-2.61,0.018
0.53,-1.32,3.16,-0.57,0.007
0.54,0.04,-1.76,-2.30,0.002
0.55,-2.01,-3.57,1.32,0.002
0.56,1.63,0.89,1.32,-0.009
0.57,-1.48,1.42,-0.19,0.007
0.58,0.72,1.64,4.03,-0.003
0.59,-0.26,-2.29,-2.68,0.007
0.60,-0.72,-3.04,-0.65,-0.009
0.61,1.55,-2.44,2.45,-0.009
0.62,-2.08,1.49,-1.63,0.007
0.63,-1.55,-0.02,1.47,0.007
0.64,-0.95,4.74,2.67,0.007
0.65,0.19,-3.42,-1.48,0.007
0.66,2.46,-2.44,-0.72,-0.019
0.67,0.72,-1.76,0.49,0.002
0.68,-0.34,0.66,1.84,-0.003
0.69,-1.02,4.29,3.88,0.023
0.70,-1.32,3.31,-3.21,0.033
0.71,1.25,-5.39,-3.21,-0.009
0.72,1.40,-3.19,-1.25,0.007
0.73,-1.02,1.87,3.80,0.007
0.74,0.49,1.27,1.99,-0.003
0.75,-1.78,1.27,-1.70,0.012
0.76,-1.17,-1.68,0.18,0.007
0.77,-0.11,-1.76,-1.70,0.002
0.78,1.25,1.57,0.03,-0.003
0.79,1.78,2.55,-1.63,-0.003
0.80,-1.17,-0.02,3.73,0.007
0.81,-0.72,1.27,-2.91,0.002
0.82,0.64,0.06,-1.40,-0.003
0.83,-0.04,2.85,3.43,0.002
0.84,0.11,1.95,-0.34,-0.014
0.85,-0.26,-1.23,-6.53,0.007
0.86,-0.57,0.28,0.71,0.012
0.87,0.34,-0.78,0.33,-0.003
0.88,-2.16,2.10,2.60,0.007
0.89,1.40,0.81,0.64,0.002
0.90,0.87,-1.23,-4.27,-0.003
0.91,0.64,1.27,2.22,0.012
0.92,-0.57,-2.29,-1.55,0.012
0.93,-0.26,4.52,2.82,0.018
0.94,-0.49,-0.32,-0.72,0.002
0.95,-0.42,-0.02,0.49,0.007
0.96,-0.11,0.81,1.39,0.002
0.97,2.16,-0.47,-0.65,-0.003
0.98,-0.26,-0.32,-0.95,-0.009
0.99,-1.25,0.36,-0.72,0.007
1.00,0.11,2.33,0.26,0.002
1.01,-1.85,0.43,-1.32,0.007
1.02,-0.19,0.13,1.54,-0.003
1.03,-0.11,-2.97,-1.93,-0.003
1.04,-0.26,-0.32,-0.27,0.002
1.05,0.72,3.01,5.84,0.002
1.06,0.34,-0.25,-1.02,0.007
1.07,-2.46,0.81,-1.63,0.023
1.08,1.02,-0.62,3.43,0.002
1.09,0.34,-1.38,-1.48,-0.009
1.10,-0.57,0.51,-1.02,0.007
1.11,0.57,-0.55,3.43,-0.003
1.12,0.19,-0.32,-0.65,0.012
1.13,-0.49,0.43,1.32,-0.009
1.14,-0.49,-0.70,-0.04,-0.003
1.15,0.72,1.19,-0.27,-0.009
1.16,0.34,0.51,0.33,-0.003
1.17,-0.04,-0.32,-0.72,0.002
1.18,-0.57,-1.00,0.86,0.007
1.19,0.19,0.21,-1.02,0.007
1.20,-1.78,1.57,-1.17,0.012
1.21,1.40,1.64,2.67,0.007
1.22,-0.57,-1.15,-3.13,0.007
1.23,-0.11,1.95,-0.95,-0.009
1.24,0.64,-1.08,2.52,0.002
1.25,-1.40,0.51,0.86,0.012
1.26,1.55,-0.40,-1.25,-0.019
1.27,-1.78,0.06,0.64,-0.009
1.28,1.32,1.80,1.24,-0.009
1.29,-0.57,0.66,0.11,-0.003
1.30,0.34,-1.00,-1.25,-0.003
1.31,-1.93,-1.00,-2.83,0.012
