"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,2.36,1.20,-0.25,-0.027
0.01,-1.11,0.90,1.11,0.017
0.02,-0.89,1.28,-1.46,0.006
0.03,1.69,-0.24,0.35,-0.005
0.04,0.29,2.26,0.13,0.006
0.05,0.44,-0.69,-0.55,-0.011
0.06,-0.23,-0.09,-0.70,0.011
0.07,-2.81,-1.60,0.35,0.017
0.08,0.51,2.72,-0.25,-0.005
0.09,1.47,-1.52,2.16,-0.005
0.10,-1.04,1.96,2.39,0.011
0.11,0.66,2.26,-2.44,0.000
0.12,-0.59,-1.98,2.39,0.022
0.13,-1.33,1.20,0.20,0.017
0.14,-0.52,-1.45,-0.10,0.006
0.15,0.00,-0.09,2.16,0.006
0.16,0.51,0.75,-0.48,-0.005
0.17,-2.07,-0.31,0.43,0.022
0.18,-0.59,-1.37,0.35,0.000
0.19,-1.41,0.29,2.01,0.017
0.20,1.91,1.66,0.35,-0.005
0.21,0.66,-3.19,0.96,0.000
0.22,-0.82,-1.30,-0.85,0.022
0.23,-1.26,0.90,0.73,0.006
0.24,-2.44,0.97,2.01,0.006
0.25,-0.08,2.11,1.71,0.017
0.26,0.59,3.93,-0.02,0.006
0.27,-1.04,1.58,-3.57,0.011
0.28,2.21,-1.90,-0.93,0.000
0.29,0.07,0.82,1.63,0.022
0.30,-2.37,2.56,0.58,0.033
0.31,-0.74,-3.04,1.86,0.017
0.32,-1.26,-1.15,0.50,0.017
0.33,0.81,-2.05,-0.85,0.006
0.34,-0.30,2.41,-1.61,0.006
0.35,0.22,-2.28,1.41,0.006
0.36,-0.67,3.02,0.05,0.006
0.37,-1.63,3.17,-0.25,0.011
0.38,1.54,-0.46,-0.78,0.000
0.39,-2.59,1.58,1.11,0.022
0.40,0.00,-0.92,-2.13,0.033
0.41,1.47,-1.07,0.58,-0.005
0.42,-2.73,2.49,1.26,0.022
0.43,0.81,-1.15,0.58,0.011
0.44,1.40,3.40,-0.25,-0.005
0.45,0.29,0.60,-0.25,-0.005
0.46,0.73,0.82,-1.46,-0.011
0.47,0.22,-0.69,-1.23,-0.011
0.48,-2.00,0.14,0.28,0.017
0.49,0.59,2.34,-0.48,0.000
0.50,0.29,-0.46,0.43,0.006
0.51,1.54,-0.84,-0.25,-0.005
0.52,-2.44,-2.28,-0.93,0.017
0.53,0.14,-1.67,-1.83,0.000
0.54,0.88,0.37,0.88,0.000
0.55,0.51,-0.01,-0.33,0.000
0.56,1.54,-0.16,0.13,-0.011
0.57,0.44,2.56,-0.55,0.006
0.58,-2.14,-2.58,0.50,0.011
0.59,-0.23,0.37,-0.33,0.000
0.60,1.03,0.07,-0.63,0.011
0.61,-0.45,3.32,1.63,0.000
0.62,0.95,-2.73,1.56,-0.005
0.63,-0.23,1.35,-2.59,0.006
0.64,-1.04,2.49,-1.15,0.017
0.65,-1.85,-0.84,-1.91,0.011
0.66,1.62,-2.28,0.73,0.000
0.67,0.73,2.79,-0.02,0.000
0.68,-0.89,-0.46,3.44,0.000
0.69,0.59,0.22,-0.17,0.006
0.70,0.14,1.58,-2.74,0.011
0.71,-2.96,-0.62,3.52,0.044
0.72,1.62,-0.31,-1.98,-0.011
0.73,-0.30,-0.62,1.26,-0.005
0.74,-0.37,1.81,-0.17,0.011
0.75,-1.63,-3.42,2.24,0.017
0.76,0.51,1.96,-1.38,0.022
0.77,0.51,0.29,1.71,0.011
0.78,-3.03,-0.62,0.50,0.017
0.79,1.62,1.43,-3.72,0.000
0.80,-0.67,0.60,4.80,-0.005
0.81,-0.45,1.58,0.28,-0.005
0.82,0.59,1.88,-6.51,0.006
0.83,-2.73,-1.15,4.80,0.006
0.84,0.66,2.34,-1.38,-0.011
0.85,1.84,-0.84,-1.53,-0.005
0.86,-0.96,-0.69,1.63,0.006
0.87,0.29,0.22,-1.61,-0.011
0.88,-0.08,-1.37,-2.66,0.006
0.89,0.73,-0.77,0.50,-0.011
0.90,-1.48,-0.31,2.46,0.000
0.91,1.18,-0.92,-0.40,0.006
0.92,-0.82,0.90,-0.93,0.017
0.93,0.14,1.96,0.35,0.006
0.94,-1.48,-0.92,1.18,0.028
0.95,0.95,0.07,-2.74,-0.005
0.96,0.81,1.13,-0.78,-0.011
0.97,-0.30,-0.39,-0.48,0.006
0.98,-0.52,-1.67,-0.55,0.011
0.99,-0.23,-0.24,-2.13,0.022
1.00,-0.23,-0.31,2.16,0.017
1.01,0.14,3.47,-0.10,0.000
1.02,-2.37,1.50,0.28,0.022
1.03,1.18,-0.39,0.81,-0.011
1.04,-0.89,1.58,0.81,-0.011
1.05,2.13,-0.54,-0.17,-0.011
1.06,-1.33,-0.39,-2.74,0.011
1.07,-2.07,-2.20,2.31,0.022
1.08,1.47,-0.69,1.11,0.000
1.09,-1.26,-0.31,1.18,0.006
1.10,1.03,-0.92,0.43,-0.005
1.11,-0.74,0.75,0.50,0.011
1.12,-0.23,-0.16,0.96,0.006
1.13,1.84,2.34,-2.51,-0.005
1.14,-2.96,0.22,4.65,0.028
1.15,-0.15,0.22,-1.61,0.000
1.16,4.42,2.19,-3.04,-0.022
1.17,-2.96,-0.99,2.99,0.028
1.18,-0.96,-1.45,-2.21,0.017
1.19,1.47,-0.39,-0.85,-0.005
1.20,-3.99,1.50,1.86,0.038
1.21,0.81,-3.64,1.18,0.017
1.22,2.13,0.67,-6.05,-0.005
1.23,-0.15,1.88,0.43,-0.011
1.24,-1.55,-2.96,2.54,0.017
1.25,0.81,0.82,-4.32,-0.005
1.26,-0.89,1.50,3.07,-0.011
1.27,-0.52,1.28,5.25,0.006
1.28,-0.08,-0.46,-2.51,0.006
1.29,-0.15,1.35,0.13,-0.011
1.30,1.69,-0.46,4.05,-0.005
1.31,0.14,0.97,-3.87,-0.005
1.32,-2.81,-2.81,-0.33,0.017
1.33,0.51,1.73,-0.40,0.006
1.34,1.54,-0.84,3.44,-0.005
1.35,-1.26,0.07,-4.32,0.017
1.36,0.95,-2.05,-0.48,0.000
1.37,-0.74,3.17,1.94,0.011
1.38,-2.81,-1.90,-1.08,0.006
1.39,0.22,-0.69,0.13,-0.016
1.40,3.68,2.19,1.26,-0.005
1.41,0.44,-2.73,-0.02,-0.005
1.42,-0.45,1.28,-3.34,0.000
1.43,-2.44,0.44,1.94,0.017
1.44,1.54,2.87,1.94,-0.005
1.45,-0.23,0.60,-0.25,0.006
1.46,-2.37,-0.84,4.12,0.017
1.47,2.36,-0.39,-2.66,-0.022
1.48,-2.14,2.11,2.54,0.017
1.49,1.77,0.60,0.35,-0.005
1.50,2.72,0.75,-3.72,-0.011
1.51,0.51,-2.20,-1.08,-0.011
1.52,0.29,-0.46,2.01,-0.011
1.53,-2.07,0.44,-4.02,0.022
1.54,-0.89,-3.64,1.94,0.006
1.55,0.73,2.94,2.01,-0.011
1.56,-1.70,-3.87,2.69,0.011
1.57,1.54,2.56,-3.72,0.006
1.58,1.99,-0.77,-0.25,-0.027
1.59,-2.96,-0.62,0.96,0.017
1.60,2.28,2.03,-4.77,-0.011
1.61,-2.73,-1.98,1.86,0.011
1.62,-0.15,-3.34,5.33,0.017
1.63,2.43,0.90,-5.38,-0.027
1.64,-2.44,1.50,4.50,0.011
1.65,2.87,0.67,-1.91,0.000
1.66,0.29,-3.49,-0.25,-0.022
1.67,0.07,1.20,1.26,0.006
1.68,-1.55,-2.20,-1.53,0.017
1.69,-0.52,1.50,-0.17,0.017
1.70,2.43,4.08,-0.63,-0.022
1.71,-1.18,-0.39,2.92,-0.005
1.72,2.13,-0.31,-3.11,0.006
1.73,-1.18,-3.79,1.11,0.000
1.74,-3.25,-1.45,3.59,0.011
1.75,3.76,-1.22,-5.45,0.006
1.76,5.16,2.26,-0.17,-0.027
1.77,-0.74,-2.89,5.10,0.000
1.78,-2.73,1.96,-4.25,0.022
1.79,-2.22,4.15,-1.23,0.011
1.80,0.59,0.14,3.52,0.006
1.81,1.77,0.82,0.35,-0.005
