"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-1.21,-0.34,3.13,0.015
0.01,0.98,-2.76,3.81,-0.006
0.02,-2.20,-1.78,2.08,0.009
0.03,-0.08,-1.25,2.00,-0.001
0.04,-1.06,-1.10,-1.09,-0.006
0.05,0.30,-0.11,3.89,0.004
0.06,-1.06,1.10,-0.33,0.004
0.07,0.38,0.04,0.80,0.004
0.08,-2.73,-0.72,2.30,0.030
0.09,0.83,0.11,3.21,-0.011
0.10,-0.38,-1.32,0.49,-0.006
0.11,0.83,1.47,2.08,-0.001
0.12,0.45,-0.34,1.48,-0.006
0.13,-1.14,-0.64,-0.56,0.004
0.14,-0.91,-0.42,-1.47,0.009
0.15,-1.29,-1.47,2.15,0.004
0.16,1.14,-0.64,0.65,-0.001
0.17,1.82,0.04,1.78,-0.001
0.18,-1.06,0.11,-3.50,-0.001
0.19,1.51,-0.95,1.78,-0.006
0.20,-1.14,1.47,1.85,0.015
0.21,1.21,-1.63,-1.09,-0.006
0.22,0.15,0.95,-1.16,-0.006
0.23,0.45,1.10,1.10,-0.006
0.24,0.08,0.72,-2.97,-0.001
0.25,0.08,0.57,0.49,-0.011
0.26,0.08,0.11,-0.11,-0.006
0.27,-1.14,-0.19,-4.03,0.015
0.28,-0.91,1.63,-1.09,0.004
0.29,0.45,0.26,-1.39,-0.006
0.30,-0.76,0.42,0.12,-0.001
0.31,-1.06,-0.57,-1.69,0.004
0.32,-0.38,0.04,0.65,-0.001
0.33,-1.14,-0.04,-3.73,0.004
0.34,1.44,4.73,-0.79,-0.001
0.35,0.15,1.10,0.19,0.004
0.36,1.59,0.57,1.55,-0.001
0.37,-1.59,-0.64,-1.69,0.004
0.38,-0.08,-0.64,-1.01,-0.006
0.39,0.23,2.68,0.27,-0.006
0.40,-0.23,2.31,1.10,0.015
0.41,1.14,1.10,0.95,-0.006
0.42,-0.23,0.57,-2.97,-0.011
0.43,1.06,0.49,0.57,-0.011
0.44,-0.61,0.87,-1.16,-0.001
0.45,0.61,-0.64,-0.64,0.004
0.46,-0.45,1.40,1.85,0.004
0.47,0.61,-0.57,0.65,-0.001
0.48,0.30,0.72,-1.16,0.004
0.49,-0.30,3.36,1.63,0.009
0.50,1.51,-0.11,0.42,-0.001
0.51,-1.14,1.02,1.25,0.004
0.52,0.98,0.72,1.17,-0.006
