Time,X-Axis Acceleration,Y-Axis Acceleration,Z-Axis Acceleration,Force,Pressure
0.00,-0.62,0.08,-0.43,-0.007,24
0.01,-0.62,-0.15,-0.21,0.003,24
0.02,0.41,0.38,0.55,-0.007,24
0.03,0.19,-0.53,-0.74,0.020,24
0.04,-0.25,-1.06,0.09,-0.007,24
0.05,0.48,0.00,0.32,0.003,24
0.06,0.26,0.53,-0.58,0.003,24
0.07,-0.70,1.06,-0.81,-0.002,24
0.08,-0.40,0.99,0.09,0.009,24
0.09,-0.40,1.14,0.25,0.003,24
0.10,-0.62,0.31,0.32,-0.007,24
0.11,0.04,-0.37,0.62,-0.007,24
0.12,0.26,0.76,0.77,0.003,24
0.13,0.41,0.91,0.17,-0.007,24
0.14,0.85,0.23,0.85,-0.018,24
0.15,1.22,0.53,-0.36,-0.007,24
0.16,0.93,0.38,0.55,-0.002,24
0.17,0.71,0.76,0.25,-0.007,24
0.18,0.41,0.23,0.25,-0.007,24
0.19,-0.03,-0.07,-0.21,-0.002,24
0.20,-0.40,0.61,-0.13,0.020,24
0.21,0.41,0.91,0.47,0.014,24
0.22,0.12,0.53,0.25,-0.007,24
0.23,0.19,0.69,1.15,0.003,24
0.24,1.15,1.59,1.15,-0.002,24
0.25,1.44,0.91,1.15,-0.013,24
0.26,1.37,-0.37,1.68,-0.002,24
0.27,0.56,-0.53,-0.36,-0.007,24
0.28,0.34,0.00,0.77,-0.013,24
0.29,-0.62,0.23,-1.19,0.003,24
0.30,-0.25,-0.07,-0.66,0.003,24
0.31,-0.11,0.69,-0.58,-0.007,24
0.32,-0.18,0.16,-1.41,-0.007,24
0.33,-0.25,0.23,0.55,0.003,24
0.34,-0.11,0.99,-0.06,0.009,24
0.35,0.71,0.31,-0.06,0.003,24
0.36,1.07,-0.30,0.70,-0.007,24
0.37,1.30,0.53,-0.13,-0.007,24
0.38,1.07,0.84,0.17,-0.007,24
0.39,-0.25,-0.22,-0.51,-0.002,24
0.40,-0.77,-0.37,-0.66,-0.007,24
0.41,-0.40,0.00,-0.51,-0.007,24
0.42,-1.51,0.31,-1.11,0.014,24
0.43,-1.51,0.99,-1.41,0.009,24
0.44,-0.18,-0.15,-0.06,0.014,24
0.45,0.26,0.00,-0.06,-0.002,24
0.46,1.15,-0.98,0.25,-0.018,24
0.47,2.48,-1.66,-0.36,-0.018,24
0.48,3.36,-0.15,-0.74,-0.013,24
0.49,2.25,0.38,-0.96,-0.013,24
0.50,0.34,-0.98,-0.81,-0.007,24
0.51,-0.92,0.76,-1.19,0.003,24
0.52,-2.32,0.69,-1.26,0.014,24
0.53,-2.91,0.31,-0.74,0.020,24
0.54,-1.88,0.08,-0.21,0.014,24
0.55,-1.29,0.08,-0.66,0.014,24
0.56,-0.03,0.61,-0.21,-0.002,24
0.57,1.44,-0.75,-1.49,-0.007,24
0.58,2.03,0.23,-0.06,-0.007,24
0.59,1.59,0.46,0.09,-0.024,24
0.60,1.44,-0.07,-0.13,-0.007,24
0.61,1.44,-1.21,0.62,-0.013,24
0.62,0.78,-1.43,0.47,-0.002,24
0.63,0.26,0.31,0.02,0.020,24
0.64,-0.18,0.08,0.25,0.014,24
0.65,-0.99,0.08,0.32,0.009,24
0.66,-1.21,0.76,-0.21,0.009,24
0.67,-0.25,1.37,-0.28,0.009,24
0.68,1.00,0.69,-0.58,-0.002,24
0.69,1.59,0.53,0.70,-0.007,24
0.70,2.33,0.23,1.15,-0.013,24
0.71,1.37,-0.22,1.98,-0.018,24
0.72,0.04,0.61,1.45,-0.007,24
0.73,-0.11,0.16,0.92,-0.013,24
0.74,-0.18,-0.07,0.47,0.003,24
0.75,-0.33,0.16,0.70,0.014,24
0.76,0.26,0.08,1.15,-0.002,24
0.77,-0.62,0.69,-0.36,-0.007,24
0.78,-0.55,1.59,1.75,-0.002,24
0.79,1.00,1.67,0.92,-0.013,24
0.80,1.22,0.08,-0.36,-0.007,24
0.81,1.00,-0.60,1.07,-0.013,24
0.82,1.22,0.23,0.77,-0.013,24
0.83,1.74,1.59,0.40,-0.002,24
0.84,0.63,1.29,-0.43,0.003,24
0.85,-0.55,-0.15,-0.66,0.003,24
0.86,-0.62,-0.07,-0.36,0.009,24
0.87,-0.47,1.52,1.30,-0.007,24
0.88,-1.21,-0.07,-0.43,0.003,24
0.89,-0.62,-1.28,1.60,0.014,24
0.90,-0.33,1.22,0.70,0.003,24
0.91,0.12,1.22,-0.58,0.003,24
0.92,-0.47,0.08,0.55,0.009,24
0.93,0.48,1.59,-0.51,0.003,24
0.94,0.48,0.16,1.15,0.009,24
0.95,0.63,0.38,0.17,0.009,24
0.96,0.63,1.06,0.25,0.003,24
0.97,0.04,-0.30,-0.13,-0.013,24
0.98,-1.14,-0.22,0.32,-0.007,24
0.99,-1.51,-0.07,-0.66,0.009,24
1.00,-1.51,0.23,-1.19,0.003,24
1.01,-1.36,0.38,-0.58,0.020,24
1.02,-0.55,0.31,-0.28,0.003,24
1.03,0.71,0.38,-1.72,-0.013,24
1.04,0.93,-0.07,0.02,-0.018,24
1.05,0.34,0.00,-0.96,-0.007,24
1.06,-0.18,-0.60,0.02,0.003,24
1.07,-0.92,0.08,-0.66,0.003,24
1.08,-0.84,0.08,-0.96,0.020,24
1.09,-0.62,-1.06,1.30,0.003,24
1.10,-0.47,-0.53,0.25,0.003,24
1.11,0.19,0.38,-0.06,-0.002,24
1.12,0.93,0.61,-0.21,-0.013,24
1.13,1.07,-0.45,-1.04,-0.007,24
1.14,0.78,0.38,-0.43,-0.002,24
1.15,0.71,-0.60,0.40,-0.002,24
1.16,-0.18,-1.21,0.92,-0.002,24
1.17,-0.70,0.00,0.02,0.003,24
1.18,-0.40,0.08,-0.13,0.003,24
1.19,0.41,0.84,0.02,-0.007,24
1.20,0.12,-0.53,-0.58,0.009,24
1.21,-0.11,0.08,-1.72,0.009,24
1.22,1.00,0.23,0.02,0.003,24
1.23,0.93,-0.22,0.25,-0.002,24
1.24,-0.11,-0.68,0.17,0.009,24
1.25,-0.11,-0.22,0.77,-0.007,24
1.26,0.41,0.69,0.02,0.009,24
1.27,0.26,0.53,1.38,-0.007,24
1.28,0.04,0.00,1.00,-0.007,24
1.29,-0.11,0.08,0.47,-0.002,24
1.30,-0.11,-0.30,2.51,0.003,24
1.31,-0.18,0.76,-0.21,-0.002,24
1.32,0.26,0.31,-0.81,0.003,24
1.33,0.56,-1.51,0.47,-0.007,24
1.34,0.71,0.69,-1.04,0.003,24
1.35,0.04,0.99,-0.51,0.020,24
1.36,-0.77,-1.28,0.85,0.003,24
1.37,-1.07,0.31,0.55,0.003,24
1.38,-0.25,1.29,-0.43,0.003,24
1.39,-0.03,0.00,0.02,-0.007,24
1.40,0.41,0.53,0.17,0.009,24
1.41,1.00,0.84,-1.19,-0.013,24
1.42,0.63,-0.45,1.60,0.003,24
1.43,-0.55,0.61,-0.96,-0.007,24
1.44,-1.14,-0.07,-0.21,0.014,24
1.45,-1.73,-0.30,0.55,0.009,24
1.46,-0.92,0.53,-1.04,0.003,24
1.47,0.04,0.99,-0.58,0.003,24
1.48,0.34,-0.53,-0.66,0.003,24
1.49,-0.18,0.00,-0.28,-0.002,24
1.50,-0.55,0.53,-1.04,-0.007,24
1.51,-0.25,-0.15,-1.11,0.003,24
1.52,0.56,0.38,-0.06,-0.002,24
1.53,0.78,-0.07,-0.21,-0.007,24
1.54,0.26,-0.22,0.25,-0.007,24
1.55,-0.11,-0.37,0.47,-0.002,24
1.56,-0.03,0.53,-0.06,-0.007,24
1.57,0.12,1.44,0.62,0.003,24
1.58,-0.40,1.06,-0.21,0.003,24
1.59,-0.25,0.31,0.09,0.009,24
1.60,0.04,0.23,1.00,-0.013,24
1.61,0.56,1.37,-0.13,-0.007,24
1.62,0.78,-0.07,0.70,-0.013,24
1.63,0.48,-1.28,1.30,0.003,24
1.64,-0.40,1.52,-0.36,0.003,24
1.65,-0.33,-0.22,-0.51,-0.007,24
1.66,-0.18,-1.74,1.23,0.003,24
1.67,-0.03,0.46,0.25,-0.013,24
1.68,-0.47,-0.22,-0.21,-0.002,24
1.69,0.04,0.53,0.25,0.003,24
1.70,0.26,1.14,-1.49,-0.013,24
1.71,0.34,0.23,-0.13,-0.002,24
1.72,1.52,0.00,0.47,-0.007,24
1.73,0.78,-0.53,-0.58,-0.007,24
1.74,-0.25,-0.45,0.55,0.003,24
1.75,0.41,1.75,1.38,0.003,24
1.76,0.12,0.84,-0.66,0.009,24
1.77,-0.40,-1.59,0.55,0.003,24
1.78,0.71,0.08,0.09,-0.007,24
1.79,0.56,1.44,0.25,0.003,24
1.80,-0.03,-1.28,1.98,0.003,24
1.81,0.56,-0.75,-0.51,0.003,24
1.82,0.41,0.16,-0.51,0.003,24
1.83,-0.03,1.52,-0.58,-0.002,24
1.84,-0.18,0.16,-0.96,-0.002,24
1.85,-1.29,-0.68,-0.81,0.003,24
1.86,-0.62,0.61,1.98,0.009,24
1.87,0.04,1.22,0.02,-0.002,24
1.88,0.56,0.69,0.17,0.003,24
1.89,0.41,-0.53,-0.96,-0.013,24
1.90,0.26,-0.68,0.40,-0.013,24
1.91,-0.03,1.22,-1.87,0.009,24
1.92,-0.33,-0.60,-1.26,-0.002,24
1.93,-1.14,-0.68,-0.13,0.009,24
1.94,-0.47,-0.07,-0.28,-0.002,24
1.95,0.34,-0.60,0.92,-0.013,24
1.96,0.19,0.23,0.32,-0.007,24
1.97,0.48,1.14,0.55,-0.007,24
1.98,0.41,-0.75,0.40,-0.002,24
1.99,-0.11,-1.13,-0.28,-0.002,24
2.00,0.85,0.23,0.47,-0.013,24
2.01,1.81,0.69,-0.58,-0.013,24
2.02,0.78,-1.13,-0.21,-0.007,24
2.03,0.71,-0.07,2.05,-0.007,24
2.04,0.34,1.44,-0.28,-0.002,24
2.05,-0.11,0.16,-0.06,0.003,24
2.06,0.12,-0.90,1.38,0.003,24
2.07,0.48,-0.22,-0.21,0.009,24
2.08,-0.03,1.44,0.55,-0.007,24
2.09,0.48,0.08,0.17,-0.007,24
2.10,0.56,-0.45,-0.21,0.003,24
2.11,1.22,1.06,0.85,-0.007,24
2.12,0.71,0.08,-0.51,-0.013,24
2.13,0.41,-0.98,0.77,0.003,24
2.14,-0.25,-0.45,-0.36,0.003,24
2.15,-0.18,-1.13,-0.51,-0.002,24
2.16,-0.33,0.76,-0.36,-0.013,24
2.17,0.78,0.61,-0.36,0.003,24
2.18,0.34,-0.98,-0.58,-0.002,24
2.19,-0.18,0.69,-0.89,-0.007,24
2.20,1.00,0.84,1.07,-0.002,24
2.21,0.78,-0.83,-0.96,-0.007,24
2.22,-0.25,-0.22,-0.13,0.014,24
2.23,0.41,1.22,-0.13,0.009,24
2.24,0.71,1.37,-1.72,-0.007,24
2.25,-0.11,-1.96,1.23,0.003,24
2.26,-0.33,-2.64,0.85,0.003,24
2.27,0.26,1.59,-0.51,0.009,24
2.28,0.85,1.37,-1.64,0.003,24
2.29,-0.40,-1.96,-1.49,-0.002,24
2.30,0.12,0.91,0.70,-0.002,24
2.31,1.00,2.20,-0.58,0.003,24
2.32,0.19,0.23,1.07,0.009,24
2.33,0.63,0.76,1.15,-0.007,24
2.34,1.37,-0.83,2.28,-0.002,24
2.35,0.56,-0.68,1.07,-0.007,24
2.36,0.34,0.38,-0.36,-0.002,24
2.37,0.56,0.23,-0.21,-0.007,24
2.38,0.12,0.61,-1.34,0.003,24
2.39,-0.33,0.46,0.70,0.003,24
2.40,0.34,0.38,-0.28,-0.007,24
2.41,-0.40,-0.22,-0.13,-0.007,24
2.42,-0.55,-0.98,0.55,0.009,24
2.43,0.48,-0.53,1.68,0.003,24
2.44,0.85,0.99,-1.49,0.003,24
2.45,1.44,0.69,-0.28,-0.002,24
2.46,1.00,-0.75,-0.51,-0.007,24
2.47,0.26,-0.45,-0.43,-0.002,24
2.48,-0.99,0.53,0.40,0.020,24
2.49,-0.33,-0.15,0.70,0.014,24
2.50,-0.18,-0.30,-1.19,0.009,24
2.51,-0.03,-1.28,0.40,-0.007,24
2.52,0.56,1.67,-2.17,-0.007,24
2.53,1.07,1.90,-2.62,-0.007,24
2.54,0.26,-1.13,1.30,0.003,24
2.55,-0.03,-0.98,0.25,-0.007,24
2.56,-0.25,0.84,-1.26,-0.018,24
2.57,-0.47,-0.30,0.85,0.009,24
2.58,-0.47,-0.22,-0.06,0.009,24
2.59,0.56,0.69,0.85,-0.002,24
2.60,1.15,-0.15,-0.81,-0.007,24
2.61,1.44,-1.43,-0.81,-0.013,24
2.62,1.37,-0.30,-0.36,-0.002,24
2.63,1.00,0.91,-2.39,-0.013,24
2.64,1.00,-0.15,0.25,-0.002,24
2.65,-0.03,-0.60,0.47,0.003,24
2.66,-0.70,0.53,-1.11,0.009,24
2.67,0.12,1.22,-0.06,0.014,24
2.68,0.19,0.61,0.09,0.003,24
2.69,-0.03,-0.15,1.00,-0.007,24
2.70,0.12,-0.68,-0.28,-0.002,24
2.71,0.34,-0.90,0.09,-0.002,24
