"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-0.64,-0.27,-0.21,0.010
0.01,2.38,-1.48,2.05,-0.005
0.02,-2.01,2.30,1.90,0.016
0.03,0.11,-1.18,-4.21,-0.005
0.04,-0.42,1.92,0.24,0.016
0.05,-2.23,-2.77,-3.00,0.026
0.06,-0.72,-0.80,1.75,0.016
0.07,-0.57,-2.01,0.84,0.005
0.08,0.64,1.16,3.26,-0.010
0.09,0.87,-0.27,0.24,-0.016
0.10,-0.79,2.83,-2.93,0.000
0.11,2.08,0.71,3.56,-0.026
0.12,-4.50,0.48,-6.09,0.036
0.13,-0.11,-1.79,-0.14,0.016
0.14,0.11,0.41,4.01,0.005
0.15,-1.17,-0.73,0.54,0.021
0.16,2.84,1.47,0.99,-0.021
0.17,-0.72,0.26,1.15,0.021
0.18,0.64,0.18,0.69,-0.005
0.19,-0.79,-1.64,-2.93,0.005
0.20,-0.57,-0.27,3.33,0.010
0.21,-3.29,0.33,3.78,0.021
0.22,0.87,-2.32,-6.62,-0.005
0.23,-1.17,4.04,-1.49,0.000
0.24,1.48,1.01,3.18,0.000
0.25,2.16,1.31,0.69,-0.016
0.26,0.34,0.94,-0.29,0.005
0.27,-2.76,1.39,0.01,0.021
0.28,2.08,-3.60,1.07,-0.026
0.29,-0.95,-0.65,4.09,0.010
0.30,2.38,0.03,-2.25,-0.016
0.31,-1.63,-2.85,0.09,0.005
0.32,2.16,4.19,-0.44,-0.016
0.33,-1.48,-1.33,1.37,0.016
0.34,-2.08,1.84,-0.74,0.026
0.35,3.75,0.56,2.43,-0.021
0.36,-1.85,-0.05,-1.72,0.005
0.37,2.69,0.41,3.33,-0.010
0.38,-1.02,0.56,1.45,0.000
0.39,-1.63,-0.80,-3.83,0.031
0.40,1.40,1.92,3.26,-0.005
0.41,-3.52,0.26,0.32,0.021
0.42,0.11,0.56,0.16,0.000
0.43,0.19,-2.62,-3.98,-0.005
0.44,0.57,2.30,1.37,-0.005
0.45,1.32,2.07,-2.63,-0.016
0.46,-2.16,-0.35,2.43,0.010
0.47,-0.04,-2.32,1.22,-0.010
0.48,-3.07,-1.03,-3.38,0.016
0.49,1.78,-0.35,-0.66,-0.010
0.50,-1.40,1.09,1.90,-0.005
0.51,1.40,0.26,5.44,-0.016
0.52,-1.02,-0.50,-5.94,-0.005
0.53,-1.10,2.52,1.82,-0.005
0.54,1.48,-1.94,2.13,0.000
0.55,-4.28,0.56,1.67,0.010
0.56,-2.23,-3.22,-5.42,0.016
0.57,3.82,4.64,3.48,-0.026
0.58,-2.76,0.78,-1.95,0.016
0.59,0.11,0.48,-1.34,-0.005
0.60,-0.95,-1.11,-7.53,0.010
0.61,-0.87,-0.43,5.07,0.021
0.62,0.64,2.07,2.43,0.010
0.63,-0.57,1.16,4.24,0.005
0.64,2.16,0.48,-3.30,-0.010
0.65,0.79,2.30,2.05,0.000
0.66,-0.19,-1.64,-2.63,-0.005
0.67,-3.60,3.43,-0.21,0.016
0.68,-0.19,-1.79,-2.63,-0.005
0.69,-0.87,-0.43,2.35,0.005
0.70,2.16,2.15,4.77,-0.010
0.71,-1.10,-1.56,-1.34,0.016
0.72,2.23,3.43,2.88,-0.021
0.73,-1.25,-0.95,0.92,0.005
0.74,-0.49,-0.43,-3.00,0.010
0.75,-1.40,1.84,2.58,0.021
0.76,-1.10,-0.65,-3.08,0.021
0.77,-0.34,0.78,1.75,0.010
0.78,-0.26,-3.60,2.65,-0.005
0.79,-0.72,-2.32,-0.29,0.005
0.80,-0.26,-2.09,-2.63,0.000
0.81,0.19,0.63,1.22,0.000
0.82,1.10,2.60,3.71,-0.010
0.83,-2.08,0.94,-6.09,0.016
0.84,-0.19,-1.71,-0.44,-0.005
0.85,-0.49,-4.28,-0.82,-0.005
0.86,0.57,1.47,5.59,-0.010
0.87,-0.11,1.24,1.07,-0.010
0.88,-1.10,-0.35,-5.19,0.010
0.89,0.11,0.41,0.24,0.000
0.90,-0.19,-0.50,-2.93,0.005
0.91,-1.63,-0.58,-0.36,0.016
0.92,-0.42,4.04,3.03,0.000
