"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-0.62,-2.80,-3.44,0.013
0.01,-0.92,1.97,3.65,0.013
0.02,-0.39,-0.68,-1.56,-0.003
0.03,0.06,0.15,-1.03,0.013
0.04,-0.92,1.29,-2.76,0.002
0.05,0.06,0.00,0.78,0.007
0.06,-0.92,-1.74,1.69,0.007
0.07,-0.01,1.89,3.80,0.007
0.08,1.12,-2.50,-2.01,-0.014
0.09,-1.23,0.15,-0.35,0.007
0.10,0.67,0.68,0.18,-0.019
0.11,0.52,0.23,5.23,0.002
0.12,-2.89,0.30,-5.70,0.018
0.13,0.06,-1.89,-1.56,0.013
0.14,0.29,-1.36,2.29,0.002
0.15,-0.01,0.15,3.04,-0.003
0.16,2.41,0.00,-0.95,-0.008
0.17,-1.60,-0.08,-0.80,0.013
0.18,1.27,1.13,-1.25,-0.019
0.19,-1.45,-1.66,-2.16,0.002
0.20,-1.15,0.08,3.35,0.013
0.21,1.73,0.15,1.39,-0.019
0.22,-1.60,-0.15,-0.95,0.002
0.23,3.32,0.45,-1.93,-0.014
0.24,1.20,0.15,2.14,-0.014
0.25,0.36,0.83,1.69,0.002
0.26,-1.83,-2.50,-2.16,0.023
0.27,1.05,-1.74,-3.37,-0.003
0.28,-1.76,-1.06,3.57,0.007
0.29,1.05,-1.06,1.16,-0.014
0.30,0.89,2.50,2.52,-0.003
0.31,-0.39,0.68,-3.74,0.007
0.32,1.65,-2.50,-1.56,-0.008
0.33,1.27,1.89,-0.65,-0.003
0.34,-2.82,-0.60,3.80,0.013
0.35,2.03,0.30,0.03,0.002
0.36,-0.54,-1.29,-2.01,-0.003
0.37,-0.01,-1.44,0.03,0.007
0.38,0.44,-4.08,2.22,0.002
0.39,-1.68,0.23,2.29,0.007
0.40,1.88,1.29,1.91,-0.008
0.41,-2.89,2.42,-4.04,0.033
0.42,4.07,-0.53,4.33,-0.014
0.43,-0.09,-2.04,-2.01,0.013
0.44,2.18,1.59,1.84,-0.003
0.45,-0.47,-0.68,-0.42,-0.008
0.46,-1.60,0.00,-2.99,0.002
0.47,0.06,-0.53,1.84,-0.014
0.48,-0.62,-0.38,1.23,0.007
0.49,0.29,2.87,-1.56,0.013
0.50,-0.39,-0.45,-0.80,0.002
0.51,-1.76,-1.21,1.61,0.023
0.52,0.59,0.98,-4.57,-0.008
0.53,0.21,1.06,1.54,-0.014
0.54,-0.77,1.06,-1.93,0.002
0.55,-0.70,-0.08,-0.42,-0.003
0.56,-0.85,-0.98,-1.03,0.018
0.57,1.35,-0.45,2.74,0.002
0.58,-1.98,1.59,0.86,0.018
0.59,1.42,-0.53,1.76,-0.008
0.60,-1.76,3.02,-0.42,0.013
0.61,2.11,-3.63,-2.99,-0.014
0.62,-1.98,-1.36,-2.01,0.013
0.63,-3.57,0.00,4.03,0.023
0.64,2.48,2.34,1.01,-0.019
0.65,-1.45,1.13,-2.01,0.018
0.66,-1.76,-2.57,-4.50,0.033
0.67,1.73,-0.83,1.01,-0.008
0.68,-2.06,-2.95,3.50,0.007
0.69,2.03,1.13,-1.40,-0.014
0.70,-3.72,0.68,5.76,0.028
0.71,4.15,0.60,-4.04,-0.014
0.72,-1.38,1.66,3.72,0.007
0.73,1.50,-2.57,-3.97,-0.003
0.74,-2.74,0.53,-3.59,0.028
0.75,-0.09,-2.50,2.67,0.002
0.76,-2.29,-0.23,4.03,0.033
0.77,2.33,1.13,0.03,-0.019
0.78,-1.45,0.53,-7.51,0.018
0.79,2.64,5.52,7.49,-0.008
0.80,-0.47,-1.44,0.25,0.002
0.81,-0.77,1.74,-1.86,0.013
0.82,-1.98,-2.12,1.69,0.013
0.83,-1.60,-0.30,0.33,0.013
0.84,2.18,-1.29,3.65,-0.008
0.85,0.74,-0.45,-1.10,0.002
0.86,0.14,-0.53,1.61,0.002
0.87,-0.70,-1.21,-0.58,0.007
0.88,-0.09,0.08,0.41,-0.008
0.89,0.44,1.81,1.54,0.007
0.90,0.59,-0.83,0.86,-0.008
0.91,-1.15,0.15,-2.31,0.013
0.92,0.36,-5.22,1.08,0.013
0.93,1.12,0.91,2.29,-0.008
0.94,-1.00,0.38,0.78,0.002
0.95,-1.53,0.91,-3.74,0.002
0.96,-0.32,-0.83,-0.35,0.002
0.97,1.05,-0.38,-1.48,0.002
0.98,0.52,-0.15,3.50,0.013
0.99,-0.92,0.15,-2.69,0.002
1.00,2.03,1.44,2.52,-0.008
1.01,-0.17,1.59,-0.35,-0.014
1.02,-0.09,0.91,-0.88,0.007
1.03,-1.38,-1.51,-4.72,0.013
1.04,0.67,-1.29,3.04,0.002
1.05,-2.29,-0.45,-0.35,0.007
1.06,0.82,4.16,-2.76,-0.003
1.07,1.05,4.39,1.08,-0.003
1.08,-0.47,-0.91,-2.99,0.018
1.09,0.36,-1.66,-2.08,-0.003
1.10,-3.27,-0.23,-0.73,0.023
1.11,0.21,0.23,-0.65,0.013
1.12,-0.92,5.29,6.06,0.013
1.13,0.14,-2.50,-2.01,0.002
1.14,0.21,0.68,-0.05,0.002
1.15,-0.85,-2.95,-6.08,-0.003
1.16,0.36,1.97,4.40,0.013
1.17,-0.39,3.25,1.23,0.013
1.18,-1.30,-0.91,-0.42,0.007
1.19,-0.70,1.29,-1.33,0.007
1.20,-0.62,-1.51,-3.74,0.007
1.21,1.42,-0.53,4.03,-0.003
1.22,0.21,-0.15,2.29,0.007
1.23,-1.76,1.36,-0.95,0.013
1.24,-1.30,1.21,0.78,0.013
1.25,0.97,-2.04,-1.10,-0.008
1.26,-1.07,-0.91,0.10,0.013
1.27,1.73,-1.59,0.78,-0.003
1.28,-2.06,1.36,4.40,0.013
1.29,0.06,-3.55,-4.27,-0.003
1.30,-0.17,1.44,5.91,-0.003
1.31,-1.76,-3.02,-2.76,0.018
1.32,2.64,-0.53,-2.01,-0.019
1.33,-3.19,1.66,-0.50,0.013
1.34,0.82,-4.31,0.33,-0.014
1.35,-0.47,2.72,0.86,0.002
1.36,-1.07,-3.33,0.71,0.013
1.37,2.64,-1.29,3.27,-0.014
1.38,-2.66,-1.66,-1.03,0.013
1.39,0.89,-1.97,0.71,0.007
1.40,-1.07,2.65,4.85,0.013
1.41,-0.70,-0.30,-6.99,0.018
1.42,2.48,3.02,0.25,-0.014
1.43,0.89,1.21,-0.42,-0.008
1.44,0.06,1.36,0.18,0.002
1.45,-1.53,-0.68,-1.10,0.013
1.46,-0.24,-0.76,1.76,0.007
1.47,-0.85,-0.60,4.78,0.013
1.48,-0.17,-1.13,-1.93,-0.003
1.49,-0.01,0.98,1.69,-0.008
1.50,-0.85,0.15,-0.58,0.013
1.51,-0.54,1.13,1.01,0.002
1.52,-1.68,0.91,0.48,0.023
1.53,0.36,-0.15,-0.95,-0.003
1.54,0.89,3.71,2.22,-0.003
1.55,-1.23,-1.13,-2.08,0.002
1.56,0.44,1.59,-0.65,-0.003
1.57,-1.76,-2.12,0.48,-0.003
1.58,-0.54,1.44,-0.05,0.002
1.59,-1.23,-0.76,0.25,0.018
1.60,-1.23,-0.38,2.67,0.002
1.61,2.11,2.12,0.63,-0.024
1.62,-2.97,-0.76,-3.97,0.013
1.63,1.12,3.55,1.01,0.013
1.64,-2.44,2.65,3.04,0.023
1.65,-1.00,0.08,-4.04,0.013
1.66,0.82,-1.36,0.63,-0.014
1.67,1.20,-0.53,0.93,-0.008
1.68,-2.82,-0.38,1.16,0.023
1.69,3.17,-0.23,-2.84,-0.029
