"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-0.44,-0.15,0.50,-0.007
0.01,1.11,0.76,-0.63,-0.007
0.02,1.55,0.84,0.81,-0.002
0.03,1.25,-0.45,0.43,-0.013
0.04,1.99,0.31,0.73,-0.018
0.05,1.33,1.06,-0.25,-0.018
0.06,1.40,0.08,0.43,-0.002
0.07,1.77,0.08,2.69,-0.007
0.08,0.37,-1.06,0.65,-0.007
0.09,-0.59,-0.83,1.86,0.009
0.10,-0.15,0.53,-0.17,-0.002
0.11,-1.40,1.22,-0.85,0.015
0.12,-1.84,-0.15,-1.38,0.004
0.13,0.15,0.38,-1.15,-0.002
0.14,1.25,1.29,-0.33,-0.013
0.15,1.55,0.53,-1.31,-0.002
0.16,2.07,-0.22,1.41,-0.013
0.17,0.89,-0.07,-0.17,-0.002
0.18,-0.44,-0.90,-0.10,-0.013
0.19,-0.74,0.31,0.13,0.009
0.20,-1.48,0.99,-0.55,0.004
0.21,-1.11,-1.36,1.33,-0.002
0.22,-0.37,-0.07,1.11,0.004
0.23,0.59,2.35,-1.91,-0.007
0.24,1.11,-0.90,-0.48,-0.002
0.25,0.74,-2.49,-0.40,-0.007
0.26,1.40,1.75,-1.91,-0.018
0.27,1.03,0.84,-1.98,0.004
0.28,0.07,-2.04,-0.17,-0.007
0.29,0.44,-0.07,1.18,-0.007
0.30,0.66,1.22,-1.15,0.015
0.31,0.00,0.99,-1.76,-0.002
0.32,-0.30,0.23,-0.70,0.020
0.33,-0.52,-1.13,1.86,0.004
0.34,0.15,0.08,-0.25,0.009
0.35,1.11,-0.68,-0.55,-0.002
0.36,1.70,-0.68,1.03,-0.007
0.37,1.77,1.14,-2.06,-0.018
0.38,0.66,0.69,-0.63,-0.007
0.39,-0.37,0.16,-0.33,-0.002
0.40,0.44,1.52,-0.40,0.015
0.41,0.37,-0.07,1.86,0.004
0.42,0.15,-1.51,1.33,-0.002
0.43,0.96,1.06,-0.25,-0.013
0.44,0.44,-0.15,0.28,-0.007
0.45,-0.96,-0.60,1.79,0.015
0.46,-0.07,0.99,-0.02,0.009
0.47,0.07,-0.83,0.96,-0.007
0.48,1.11,0.46,0.73,-0.018
0.49,1.11,1.22,-0.70,0.009
0.50,-0.66,0.16,-0.33,0.009
0.51,0.44,1.29,-0.10,-0.007
0.52,0.66,1.75,-0.48,-0.013
0.53,0.22,0.69,0.81,-0.024
0.54,0.15,-1.06,1.63,-0.002
0.55,-0.44,-1.21,0.50,-0.002
0.56,-0.59,-0.07,2.01,0.004
0.57,-0.37,-0.07,1.33,-0.002
0.58,0.30,0.53,-1.00,-0.013
0.59,1.03,0.38,-0.70,0.015
0.60,0.96,-0.98,-0.40,-0.007
0.61,1.70,1.59,-0.78,-0.018
0.62,1.33,1.82,-1.38,-0.002
0.63,0.07,-1.13,-0.48,-0.002
0.64,-0.89,-1.21,-0.55,-0.002
0.65,-0.74,0.61,-1.46,0.015
0.66,-0.89,0.61,-0.48,0.009
0.67,-0.37,-0.45,0.35,0.015
0.68,0.30,-0.15,0.43,0.004
0.69,0.81,1.22,-0.70,-0.007
0.70,1.18,0.61,0.13,-0.013
0.71,1.40,-1.74,0.20,-0.024
0.72,1.11,-0.90,-0.33,-0.018
0.73,0.52,0.08,0.05,0.004
0.74,0.44,1.37,-1.23,-0.007
0.75,0.44,1.44,-0.63,-0.007
0.76,-0.37,-1.59,0.73,-0.007
0.77,0.44,0.38,0.43,0.004
0.78,0.37,2.20,0.35,-0.007
0.79,-0.15,-0.53,-0.25,-0.002
0.80,0.00,-1.66,0.81,0.004
0.81,0.44,-0.60,0.20,-0.002
0.82,1.55,0.31,0.20,-0.007
0.83,2.29,0.16,0.58,-0.024
0.84,1.62,-0.83,0.58,-0.024
0.85,0.66,-1.51,0.28,-0.007
0.86,0.81,0.61,0.20,-0.002
0.87,0.66,1.82,0.28,-0.002
0.88,0.00,-0.15,-0.10,0.004
0.89,-0.30,0.16,-0.40,-0.007
0.90,0.22,0.84,0.50,-0.002
0.91,0.22,-0.75,0.20,-0.002
0.92,0.44,-0.98,0.43,-0.013
0.93,0.52,-0.60,1.63,-0.013
0.94,1.62,-0.22,0.50,-0.007
0.95,1.55,-0.15,-1.23,-0.007
0.96,1.11,-0.45,0.13,-0.002
0.97,1.18,1.44,-0.40,-0.007
0.98,1.25,2.35,-1.31,0.004
0.99,-0.44,-0.37,-1.15,0.004
1.00,-0.52,-2.04,0.65,0.004
1.01,0.30,0.91,1.11,-0.002
1.02,-0.30,0.38,-0.78,0.004
1.03,-0.59,-0.75,-0.02,0.020
1.04,0.52,1.06,-0.85,-0.007
1.05,0.59,1.29,-0.02,-0.002
1.06,0.37,-0.15,0.35,-0.013
1.07,0.81,-1.74,0.43,-0.002
