"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.91,1.10,-1.79,-0.012
0.01,-1.59,-0.11,-4.36,0.014
0.02,0.15,0.11,2.43,-0.006
0.03,-1.14,0.95,2.21,-0.001
0.04,-1.74,-0.42,-3.90,0.009
0.05,0.08,4.57,-2.92,-0.006
0.06,0.15,0.79,-1.34,0.004
0.07,-0.83,2.38,-0.36,0.004
0.08,-1.51,0.79,2.81,0.014
0.09,0.00,-0.95,2.66,-0.001
0.10,-0.98,0.57,3.26,-0.001
0.11,-0.15,-0.34,-3.45,-0.001
0.12,0.98,1.85,0.70,-0.001
0.13,-0.45,0.26,-3.37,0.009
0.14,0.61,1.02,1.15,-0.001
0.15,-1.59,1.02,-1.19,0.014
0.16,-1.14,-0.04,-3.98,0.009
0.17,-0.76,0.42,-2.02,-0.001
0.18,-1.14,0.34,1.00,0.004
0.19,-0.45,0.42,-1.11,0.014
0.20,-0.98,0.26,-3.68,0.009
0.21,-0.30,0.57,-0.81,-0.001
0.22,-0.68,-0.34,-2.55,-0.001
0.23,-1.44,-0.95,-0.81,0.009
0.24,-0.38,0.72,3.79,0.009
0.25,-1.21,-0.72,0.02,0.014
0.26,0.08,-0.04,-0.81,0.004
0.27,-0.98,-1.70,-2.02,0.009
0.28,-0.38,-0.87,1.30,0.014
0.29,-0.30,-0.11,2.88,-0.006
0.30,-0.61,0.34,2.21,0.009
0.31,0.15,0.87,0.62,-0.006
0.32,1.29,-1.78,2.58,-0.006
0.33,-0.61,-1.70,2.13,0.014
0.34,0.61,-3.14,-2.32,-0.001
0.35,-2.42,-0.11,-0.74,0.004
0.36,-1.82,2.68,-0.74,0.004
0.37,-2.04,-0.72,3.56,0.009
0.38,0.76,-3.36,0.85,-0.001
0.39,-0.45,-3.74,-0.28,-0.006
0.40,-0.45,1.32,1.83,0.009
0.41,2.20,3.21,4.09,-0.006
0.42,-1.36,-0.19,1.00,0.020
0.43,0.76,-0.26,-0.28,0.004
0.44,-1.89,-2.91,-1.94,-0.001
0.45,0.00,-1.25,1.30,0.014
0.46,0.30,-1.70,-1.26,-0.006
0.47,0.53,0.79,3.19,-0.012
0.48,-0.15,-1.32,1.53,0.004
0.49,-1.82,-1.55,-3.00,0.025
0.50,-0.68,1.93,-0.06,0.009
0.51,-0.23,-0.87,-0.36,-0.012
0.52,0.15,1.78,-0.74,0.004
0.53,-0.08,-1.85,-0.28,-0.006
0.54,-0.68,-0.72,1.60,0.014
0.55,0.15,0.72,2.21,0.009
0.56,-1.29,0.49,-2.17,0.004
0.57,-0.30,-0.64,-0.06,-0.001
0.58,-1.06,0.04,-1.64,0.004
0.59,1.21,0.42,2.06,-0.006
0.60,-1.59,0.57,-1.64,0.004
0.61,0.00,1.47,0.62,-0.006
0.62,0.30,-0.57,-3.07,-0.006
0.63,-0.08,-0.04,-0.36,0.004
0.64,1.06,0.95,1.23,0.004
0.65,0.30,-2.08,-0.58,-0.001
0.66,-0.08,1.47,-0.89,-0.001
0.67,-0.08,0.95,1.45,0.004
0.68,0.08,-0.26,-2.70,-0.006
0.69,-0.45,1.10,2.88,-0.001
0.70,1.74,-1.02,-0.74,-0.012
0.71,-0.08,0.95,-1.19,0.009
0.72,0.38,0.64,0.32,0.004
0.73,-2.27,1.85,2.43,0.020
0.74,-0.76,0.34,-4.05,0.009
0.75,-1.21,-2.38,-0.43,0.014
0.76,0.61,-1.10,1.75,-0.006
0.77,-0.23,0.42,1.83,0.009
0.78,-0.38,3.52,-2.70,0.009
0.79,-0.61,2.38,2.58,0.004
0.80,-0.91,-2.00,-0.58,-0.001
0.81,-1.51,-1.17,-2.17,0.014
0.82,0.00,-1.32,-2.02,0.004
0.83,-1.44,0.49,3.79,0.009
0.84,1.44,0.87,-0.51,-0.012
0.85,-0.38,-1.78,-2.17,0.004
0.86,-0.23,1.10,0.77,-0.001
0.87,-0.15,-0.64,0.40,-0.006
0.88,-0.23,-0.79,-1.34,0.004
0.89,-0.61,-0.95,-0.21,0.009
0.90,-0.45,-0.11,1.90,0.004
0.91,-0.15,-0.57,-0.06,-0.001
0.92,-0.30,-0.11,-0.43,-0.001
0.93,-0.23,-2.00,0.32,-0.001
0.94,-1.89,-0.49,-0.43,0.014
0.95,1.29,-1.47,-1.34,0.004
0.96,0.15,1.32,3.79,0.009
0.97,-0.30,-0.26,0.02,-0.001
0.98,0.45,1.93,0.55,0.004
0.99,-0.08,-2.08,-3.45,-0.001
1.00,-0.68,0.19,3.86,0.020
1.01,0.83,-1.47,3.49,0.004
1.02,-1.06,-0.19,-0.36,0.009
1.03,0.23,0.42,-0.21,-0.006
