"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.66,0.25,-0.93,-0.007
0.01,-1.68,1.83,2.46,0.009
0.02,-0.25,0.47,-1.76,0.014
0.03,-0.02,0.55,0.12,0.004
0.04,-0.47,1.46,0.42,0.009
0.05,-0.40,-0.66,0.12,0.004
0.06,0.74,0.32,-0.93,-0.007
0.07,-0.32,0.02,-1.23,-0.007
0.08,-1.99,-0.66,2.16,0.019
0.09,1.50,0.47,-2.52,-0.002
0.10,0.66,0.70,-0.18,-0.002
0.11,-1.31,-0.36,3.14,0.014
0.12,0.28,0.17,-2.67,0.009
0.13,-0.70,1.30,1.40,0.014
0.14,-0.70,0.02,2.54,0.009
0.15,1.27,0.25,-1.84,-0.007
0.16,-1.00,0.85,0.73,0.004
0.17,-0.78,-1.04,0.35,0.004
0.18,0.59,1.15,-1.23,0.004
0.19,-0.40,-0.13,0.05,-0.002
0.20,-0.17,-0.66,-0.33,0.009
0.21,0.21,-0.74,-0.86,0.004
0.22,-1.00,0.40,0.27,0.014
0.23,-0.02,-0.81,-0.25,0.009
0.24,0.28,1.30,-2.29,0.004
0.25,-0.17,0.09,0.50,0.004
0.26,-1.23,0.17,0.05,0.009
0.27,-0.62,0.78,0.73,0.004
0.28,0.44,-0.96,1.40,0.004
0.29,0.44,-0.59,-1.08,-0.007
0.30,0.66,-0.81,-1.76,-0.002
0.31,0.21,0.09,-1.23,0.009
0.32,-0.78,-0.74,1.93,0.009
0.33,0.36,-1.87,-1.69,0.014
0.34,2.40,2.82,-2.44,-0.023
0.35,-0.93,2.21,2.16,-0.012
0.36,-0.62,0.02,-2.37,0.014
0.37,-0.40,3.35,-1.54,-0.012
0.38,-2.59,3.57,5.02,0.009
0.39,1.57,-0.74,-1.39,-0.012
0.40,3.16,-2.02,-2.67,-0.028
0.41,-1.23,-0.06,2.99,-0.002
0.42,0.13,-0.74,-4.10,-0.002
0.43,0.51,-1.42,-3.42,-0.002
0.44,0.06,-0.28,2.38,-0.002
0.45,0.81,-0.28,-1.39,-0.012
0.46,-0.02,-0.06,-1.46,-0.007
0.47,-1.00,0.93,2.54,0.004
0.48,-1.08,1.30,-0.48,0.004
0.49,0.13,0.70,-1.16,0.009
0.50,1.04,1.61,0.80,-0.012
0.51,1.27,0.25,-0.78,-0.007
0.52,-0.17,0.40,0.35,0.004
0.53,-1.31,0.55,0.12,0.019
0.54,-0.02,1.08,-0.18,0.004
0.55,-0.02,0.70,1.18,-0.007
0.56,0.06,0.40,2.31,0.004
0.57,-0.70,0.47,-1.46,-0.002
0.58,-0.62,-0.81,-1.01,-0.002
0.59,-1.08,-0.06,1.03,0.009
0.60,-1.46,0.09,1.40,0.014
0.61,1.04,0.02,-0.63,-0.002
0.62,0.36,1.15,0.88,-0.002
0.63,-1.99,-0.81,2.54,0.019
0.64,-0.93,-0.43,-1.54,0.014
0.65,-0.09,-0.28,0.65,0.009
0.66,-0.25,-0.06,3.67,-0.002
0.67,0.51,0.40,-1.08,0.009
0.68,-0.25,-0.21,2.23,0.009
0.69,0.36,-0.59,1.25,0.009
0.70,-1.68,-0.89,-3.35,0.024
0.71,-1.23,-0.21,0.12,0.004
0.72,-1.91,1.61,5.10,0.014
0.73,-0.25,1.98,1.56,0.004
0.74,2.63,3.04,-6.82,0.004
0.75,-0.85,3.12,0.12,0.004
0.76,-0.17,-2.33,2.23,-0.002
0.77,-0.25,-3.54,-2.52,0.004
0.78,-2.29,3.42,2.91,0.004
0.79,1.19,0.85,1.40,-0.002
0.80,0.97,-4.67,-0.71,0.004
0.81,-1.31,-1.64,2.23,0.014
0.82,-0.40,0.93,-2.29,0.009
0.83,-1.91,1.08,-0.71,0.014
0.84,0.21,-1.49,-0.86,0.009
0.85,1.12,2.06,0.95,-0.017
0.86,-1.08,3.42,1.03,-0.007
0.87,-0.09,-1.49,-1.91,-0.007
0.88,-0.55,0.17,1.71,0.004
0.89,-0.70,-1.04,0.05,0.004
0.90,0.21,1.15,0.58,-0.007
0.91,0.28,0.78,-0.10,0.004
0.92,-0.09,2.06,0.73,0.004
0.93,-0.78,0.32,0.50,0.009
0.94,1.19,1.91,-2.22,-0.012
0.95,-0.93,0.93,-0.41,-0.007
0.96,-0.93,-0.06,-0.25,0.019
0.97,1.57,0.32,-1.23,-0.007
0.98,-0.62,1.83,0.42,0.004
0.99,0.74,-0.89,1.18,-0.002
1.00,1.80,-0.36,-1.91,-0.007
1.01,-0.78,-1.95,0.88,0.004
1.02,-1.08,-0.81,0.58,0.019
1.03,1.12,0.85,-1.69,0.004
1.04,1.12,-0.66,-0.25,0.009
1.05,-0.02,1.68,1.10,0.009
1.06,1.42,0.40,-1.46,-0.007
1.07,-0.09,0.62,-0.41,0.004
1.08,-1.91,-0.21,1.40,0.030
1.09,1.80,-0.66,-2.22,-0.007
1.10,0.74,1.46,2.08,-0.002
1.11,-1.68,0.17,2.16,0.014
1.12,0.97,0.02,-0.78,-0.002
1.13,2.25,0.85,-2.74,-0.017
1.14,-1.99,0.47,-0.56,0.004
1.15,-1.15,0.09,-0.63,0.009
1.16,0.59,0.62,-2.59,0.004
1.17,1.04,-0.81,2.54,-0.002
1.18,-0.09,1.08,2.54,0.004
1.19,-0.40,0.62,-1.16,0.004
1.20,0.74,-0.36,-0.71,-0.007
1.21,0.81,1.46,1.86,-0.007
1.22,-1.53,-0.74,1.71,0.004
1.23,0.97,0.32,-2.52,-0.012
1.24,1.19,-0.06,0.50,0.004
1.25,-1.84,-0.21,4.72,0.009
1.26,0.06,-0.74,-2.67,0.004
1.27,1.87,1.08,-0.78,-0.017
