"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-0.79,-0.08,-0.57,0.014
0.01,-0.72,-0.68,-0.34,0.008
0.02,0.02,-1.21,0.72,0.008
0.03,0.98,0.08,-0.26,-0.013
0.04,0.76,-0.08,-0.49,-0.008
0.05,0.61,0.30,-1.24,0.003
0.06,0.39,1.21,0.26,-0.002
0.07,-1.16,-0.91,-0.57,0.008
0.08,-2.34,-0.45,-0.49,0.003
0.09,-0.42,0.61,-0.64,0.008
0.10,-0.28,-0.98,-0.11,0.003
0.11,0.17,0.76,0.72,0.003
0.12,0.90,1.97,-0.94,0.003
0.13,0.68,-0.38,-1.24,-0.019
0.14,0.31,-2.20,1.24,0.003
0.15,0.61,0.98,0.26,-0.002
0.16,0.61,1.59,-0.04,-0.002
0.17,-0.79,-2.80,2.00,0.008
0.18,-1.38,-0.23,0.94,0.008
0.19,-0.42,3.56,-1.55,0.014
0.20,-0.35,0.83,1.85,0.014
0.21,-0.57,-1.82,0.64,-0.013
0.22,0.90,0.61,-1.62,-0.002
0.23,0.68,0.30,1.17,-0.013
0.24,0.24,0.76,0.64,0.003
0.25,0.83,0.45,-0.34,0.008
0.26,-0.50,-2.50,0.87,-0.008
0.27,-0.35,0.15,0.72,0.014
0.28,1.20,1.14,0.49,-0.002
0.29,0.17,-0.23,-1.17,-0.013
0.30,0.02,0.61,-0.79,0.003
0.31,-0.35,0.76,1.39,-0.002
0.32,-1.09,1.06,-1.70,0.008
0.33,-2.12,-0.15,-1.55,0.014
0.34,-0.57,-1.36,1.09,0.003
0.35,0.02,1.06,-0.41,-0.002
0.36,-0.28,0.53,1.17,-0.008
0.37,-0.20,-0.98,1.09,0.014
0.38,0.68,0.68,-1.17,-0.008
0.39,0.61,0.30,1.17,0.003
0.40,0.17,-0.61,-0.41,-0.002
0.41,0.02,0.45,-1.77,-0.002
0.42,-0.50,0.15,-0.41,-0.002
0.43,-0.35,0.15,0.79,0.003
0.44,0.98,0.30,1.09,-0.002
0.45,1.20,0.53,2.07,-0.013
0.46,1.42,0.53,0.34,-0.008
0.47,0.17,0.45,0.19,-0.008
0.48,0.09,1.14,1.02,-0.008
0.49,-0.42,-0.15,-0.41,-0.013
0.50,-1.01,0.45,-0.72,0.008
0.51,0.53,2.04,-0.26,0.014
0.52,0.68,-0.91,2.37,-0.013
0.53,-0.94,-0.76,0.87,0.008
0.54,-0.57,1.89,0.11,-0.002
0.55,-0.42,0.15,-0.26,-0.008
0.56,-1.31,-0.53,-0.41,0.008
0.57,0.09,-0.23,-0.11,0.003
0.58,1.57,-0.91,0.04,-0.008
0.59,0.31,0.08,-1.85,-0.008
0.60,-0.28,1.21,-1.09,-0.002
0.61,-0.72,0.08,0.04,0.003
0.62,-1.31,0.15,-1.47,0.014
0.63,-1.01,-0.23,0.72,0.014
0.64,0.53,0.00,-0.72,0.003
0.65,-0.35,2.04,-1.32,-0.008
0.66,-0.50,-0.53,1.02,0.003
0.67,0.68,-1.36,1.85,-0.002
0.68,1.49,1.67,-0.34,0.008
0.69,0.31,-1.14,-1.17,-0.008
0.70,0.46,-0.15,2.07,0.008
0.71,0.31,2.73,-1.92,-0.002
0.72,-1.46,-1.82,0.41,0.003
0.73,-1.01,-0.68,2.37,0.003
0.74,0.53,2.04,0.04,0.008
0.75,-0.28,-1.44,-0.79,-0.002
0.76,0.98,0.38,0.72,-0.013
0.77,2.53,1.36,1.62,-0.013
0.78,0.90,0.00,-2.68,0.003
0.79,0.31,-0.08,-1.17,0.003
0.80,0.17,0.45,0.26,-0.002
0.81,-2.27,0.23,-0.72,0.019
0.82,-2.27,-0.38,-0.72,0.030
0.83,-0.87,-0.98,0.19,0.014
0.84,0.46,0.08,1.24,-0.013
0.85,2.31,-0.15,0.94,-0.013
0.86,2.97,0.83,0.79,-0.019
0.87,2.97,1.36,1.92,-0.030
0.88,1.49,-2.04,0.72,-0.008
0.89,0.83,-0.91,-0.26,-0.002
0.90,1.94,1.97,1.55,-0.008
0.91,1.12,-0.61,0.34,-0.013
0.92,-0.57,-1.51,-0.57,-0.002
0.93,-0.42,0.76,0.41,0.014
0.94,0.09,0.53,0.64,-0.002
0.95,-1.31,1.06,-2.90,0.014
0.96,-0.50,0.00,-2.53,0.008
0.97,0.98,-0.53,0.41,0.003
0.98,-0.13,1.14,0.64,-0.002
0.99,0.17,-0.45,0.19,-0.008
1.00,0.83,-0.45,1.17,0.003
1.01,2.38,2.42,1.02,-0.008
1.02,1.27,-1.14,0.26,-0.013
1.03,-0.72,-1.51,-1.02,-0.002
1.04,0.17,2.27,0.41,0.003
1.05,-0.65,0.68,1.62,0.003
1.06,-0.13,-0.53,-0.26,-0.002
1.07,1.12,-0.30,1.09,0.003
1.08,-0.28,-1.44,-0.04,-0.002
1.09,0.31,0.30,-0.57,-0.019
1.10,0.90,0.15,-1.55,-0.008
1.11,1.27,-0.23,-0.41,-0.002
1.12,2.90,1.89,-0.41,0.003
1.13,0.76,0.15,-0.26,-0.002
1.14,-1.53,-0.83,0.34,0.008
1.15,-0.65,1.82,0.11,-0.002
1.16,-1.60,-0.30,0.04,0.008
1.17,-2.56,-1.97,-1.92,0.014
1.18,0.68,0.23,0.94,-0.008
1.19,1.42,3.10,-2.07,-0.008
1.20,1.64,0.53,2.37,-0.013
1.21,-0.50,-1.36,-0.26,-0.002
1.22,1.20,2.65,-1.47,-0.013
1.23,0.83,1.44,0.49,-0.002
1.24,1.57,-1.89,2.30,-0.008
1.25,1.20,0.83,1.02,-0.002
1.26,0.24,-1.51,1.77,0.003
1.27,-0.79,-0.15,1.70,-0.008
1.28,-0.65,1.21,-1.92,0.008
1.29,-2.56,-0.38,-1.47,0.019
1.30,-0.57,0.38,-0.87,0.014
1.31,1.57,0.98,-1.85,0.003
1.32,1.64,-0.91,1.09,-0.002
1.33,2.53,0.91,0.57,-0.019
1.34,1.72,1.36,0.11,-0.008
1.35,-0.57,-1.06,-1.39,0.003
1.36,-1.16,-1.14,1.02,-0.008
1.37,-1.31,0.98,-0.57,0.019
1.38,-1.38,0.00,-0.19,0.003
1.39,-0.28,-1.97,1.09,-0.008
1.40,1.05,1.14,1.70,0.003
1.41,1.27,2.50,-2.53,-0.002
1.42,0.90,-1.89,-0.72,-0.013
1.43,0.17,-1.82,-1.62,-0.002
1.44,0.83,1.67,-1.17,0.003
1.45,0.09,-0.08,0.79,-0.002
1.46,-0.13,-1.29,-0.94,-0.008
1.47,0.68,0.00,-0.04,-0.019
1.48,1.20,1.44,-0.19,-0.002
1.49,0.17,1.51,-1.77,0.003
1.50,-0.79,-0.98,-0.64,-0.002
1.51,-0.57,-1.06,0.64,-0.002
1.52,0.68,0.38,1.62,-0.008
1.53,1.72,-1.51,-0.11,-0.002
1.54,1.35,-0.15,-1.09,-0.019
1.55,2.08,2.04,-0.49,-0.013
1.56,0.39,0.98,-0.57,-0.008
1.57,-1.38,-0.38,-0.79,0.008
1.58,0.24,1.74,-0.94,0.003
1.59,0.46,0.38,2.30,-0.008
1.60,0.39,-2.12,1.02,0.003
1.61,1.12,1.29,0.11,-0.008
1.62,0.39,0.68,-0.41,0.003
1.63,-1.16,-1.14,0.87,0.008
1.64,-0.42,0.76,1.55,-0.008
1.65,0.02,-0.53,-0.26,-0.002
1.66,0.09,0.38,-0.11,0.008
1.67,1.27,2.20,-0.64,-0.008
1.68,-1.01,0.23,-0.49,-0.002
1.69,-0.50,0.53,0.11,-0.002
1.70,0.46,2.42,-0.41,-0.002
1.71,0.83,1.14,2.22,-0.019
1.72,0.02,-1.14,2.37,-0.013
1.73,-0.28,-1.21,0.04,0.003
1.74,-1.16,-0.61,0.19,0.019
1.75,-0.94,-0.30,2.00,0.003
1.76,0.02,1.51,0.11,0.003
1.77,0.17,1.21,-1.02,0.008
1.78,0.98,-1.06,-0.34,-0.019
1.79,1.42,0.45,0.19,-0.008
1.80,1.49,2.04,-1.09,-0.002
1.81,0.24,0.23,-0.79,0.003
1.82,-0.50,-1.21,-0.34,-0.002
1.83,-0.94,-0.15,-0.79,-0.002
1.84,-1.24,0.08,-1.24,0.014
1.85,-1.09,0.38,-0.79,0.014
1.86,-0.42,0.00,1.09,-0.008
1.87,-0.06,0.53,0.11,-0.013
1.88,0.24,1.89,-0.41,0.003
1.89,0.53,-0.45,0.04,-0.008
1.90,1.35,-1.74,0.64,0.003
