"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-0.26,-1.29,1.87,0.009
0.01,2.08,0.29,-3.63,-0.002
0.02,1.55,3.70,0.06,-0.012
0.03,-3.14,-0.09,1.87,0.014
0.04,1.48,1.96,-4.24,-0.007
0.05,-2.38,4.75,1.64,0.003
0.06,-1.02,0.90,4.96,-0.002
0.07,3.29,-1.60,-4.77,-0.018
0.08,0.57,-0.69,-0.39,0.019
0.09,-1.93,-0.84,2.55,0.014
0.10,3.07,-0.24,-6.50,-0.002
0.11,0.04,-0.84,-0.54,0.009
0.12,-0.95,-0.61,2.47,0.014
0.13,2.16,-0.92,-2.73,0.003
0.14,-1.78,1.20,-0.16,0.019
0.15,-1.85,0.90,2.10,0.014
0.16,2.01,-0.24,-1.37,-0.002
0.17,0.79,2.64,-0.39,-0.002
0.18,-0.26,-0.16,0.06,-0.002
0.19,1.10,-0.16,-0.32,0.014
0.20,-0.04,1.96,0.51,0.014
0.21,-0.79,-0.09,0.06,0.009
0.22,0.49,2.18,0.59,-0.002
0.23,0.42,-0.16,2.17,-0.002
0.24,-1.17,2.11,1.12,0.009
0.25,-0.49,-0.69,-2.73,0.014
0.26,0.11,-1.37,-0.54,-0.007
0.27,-0.42,1.43,3.61,0.014
0.28,0.19,-1.14,0.66,0.014
0.29,0.87,1.20,-1.67,-0.002
0.30,-1.40,-0.24,3.08,0.009
0.31,-0.19,0.14,0.36,0.009
0.32,-0.42,0.82,-1.37,-0.002
0.33,-1.63,-1.90,3.23,0.019
0.34,1.40,1.12,1.04,0.009
0.35,0.04,0.82,-0.32,-0.002
0.36,-1.10,-1.29,3.38,0.009
0.37,0.26,-0.77,-2.88,0.009
0.38,-2.31,-0.54,-1.45,0.019
0.39,-1.63,0.52,4.13,0.029
0.40,0.95,1.88,0.74,0.003
0.41,0.87,2.94,-1.52,-0.007
0.42,-0.95,4.98,-2.73,0.003
0.43,-0.26,-0.24,0.74,-0.007
0.44,1.48,-4.70,0.21,0.003
0.45,-0.87,1.35,1.34,0.024
0.46,1.02,4.91,1.57,-0.002
0.47,0.79,-2.88,-0.09,-0.012
0.48,-1.93,-5.68,2.17,0.024
0.49,-0.57,0.60,-2.96,0.029
0.50,-1.93,1.81,-2.65,0.009
0.51,0.34,-0.99,3.23,0.014
0.52,2.01,0.97,-1.90,0.003
0.53,-0.26,4.07,1.19,-0.002
0.54,-1.63,-0.69,-0.01,0.019
0.55,-0.42,-1.45,-1.82,0.014
0.56,0.42,-0.24,0.14,0.009
0.57,0.19,0.90,2.70,0.003
0.58,1.40,0.22,0.06,0.009
0.59,0.57,1.35,-1.22,0.009
0.60,-0.87,2.41,2.40,0.019
0.61,1.93,0.29,-2.88,0.003
0.62,0.49,0.97,0.06,-0.002
0.63,-0.64,-0.01,0.21,0.009
0.64,1.25,-0.46,-1.90,-0.002
0.65,-0.11,1.88,0.74,-0.007
0.66,-0.42,-0.54,1.19,0.014
0.67,1.70,0.37,-1.67,-0.023
0.68,0.19,-1.60,0.66,0.003
0.69,0.64,-2.35,0.06,0.019
0.70,0.72,0.44,-1.30,0.009
0.71,1.10,0.67,0.21,-0.002
0.72,1.10,-0.01,0.66,0.009
0.73,0.95,1.43,-0.39,0.019
0.74,-0.49,-0.39,-0.77,0.029
0.75,-0.72,-0.01,-0.09,0.024
0.76,1.32,-0.09,-1.15,-0.007
0.77,-0.19,1.05,0.89,-0.002
0.78,-0.64,-0.84,1.87,0.019
0.79,0.34,1.96,0.14,-0.002
0.80,2.69,0.97,-1.75,-0.023
0.81,-0.79,0.37,-1.30,0.003
0.82,-1.32,1.43,0.44,0.009
0.83,0.26,-0.84,-2.43,-0.007
0.84,1.70,-0.01,0.89,-0.002
0.85,-0.11,0.29,3.38,0.009
0.86,0.79,-0.09,-0.99,0.009
0.87,0.42,1.88,-1.52,-0.002
0.88,-2.08,2.03,2.02,0.009
0.89,0.64,-2.13,1.27,0.009
0.90,1.70,1.12,-1.45,0.003
0.91,-0.42,2.11,1.72,0.003
0.92,0.34,-1.14,1.80,-0.002
0.93,0.42,-0.31,-0.62,0.009
0.94,-0.57,0.82,-1.07,0.009
0.95,0.34,0.60,0.89,0.009
0.96,0.87,1.88,-0.69,-0.007
0.97,0.26,0.60,2.10,-0.002
0.98,-1.10,2.79,1.49,0.003
0.99,0.95,1.88,-0.47,0.003
1.00,0.64,2.41,1.34,0.009
1.01,-1.32,2.41,0.36,0.014
1.02,1.63,1.28,-3.03,-0.023
1.03,0.64,0.67,-1.67,-0.012
1.04,0.42,-0.77,1.27,-0.007
1.05,1.55,-0.99,-0.77,0.003
1.06,1.48,0.14,-2.20,-0.007
1.07,-2.08,-1.22,1.19,0.019
1.08,-1.02,-0.09,0.59,0.014
1.09,1.63,-0.39,-0.01,-0.002
1.10,0.95,1.43,0.14,-0.007
1.11,1.70,0.67,-1.07,-0.012
1.12,-0.42,0.67,-1.97,0.009
1.13,-0.72,1.73,0.66,0.009
1.14,-0.57,-0.77,0.06,0.003
1.15,2.84,1.05,0.97,-0.012
1.16,1.78,1.73,-2.50,-0.007
1.17,-0.79,-1.22,-0.39,0.009
1.18,0.34,2.18,0.29,0.009
1.19,0.34,0.52,-2.96,0.003
1.20,-0.57,0.07,5.11,0.009
1.21,0.87,-0.24,0.29,0.009
1.22,-0.26,2.11,-1.45,0.003
1.23,0.64,0.07,0.74,-0.002
1.24,2.08,1.65,-0.09,-0.012
1.25,-0.87,-0.54,0.44,0.019
1.26,0.95,-1.82,-2.20,0.003
1.27,-0.04,-0.01,1.12,0.009
1.28,-0.26,-0.99,4.51,0.009
1.29,2.23,-0.46,-1.90,-0.002
1.30,-0.57,1.28,0.14,-0.002
1.31,0.19,1.58,2.63,-0.002
1.32,1.70,-0.54,-4.24,-0.007
1.33,-0.11,2.41,3.30,-0.002
1.34,0.72,3.24,0.74,0.003
1.35,1.10,-0.46,-2.43,0.003
1.36,-1.02,2.03,3.45,0.014
1.37,0.95,-0.39,-2.96,0.003
1.38,1.70,-1.52,-0.77,-0.007
1.39,-2.38,1.43,3.15,0.024
1.40,2.69,-0.99,-4.16,-0.007
1.41,1.78,-0.61,-1.22,-0.007
1.42,-3.14,1.12,4.06,0.014
1.43,2.46,-1.82,-4.39,-0.007
1.44,1.63,1.20,-1.37,-0.007
1.45,-4.20,0.97,5.42,0.029
1.46,2.38,-0.16,-0.54,-0.007
1.47,2.84,-0.84,-0.92,-0.012
1.48,-0.26,-1.07,2.32,0.009
1.49,-1.02,0.14,-3.03,0.009
1.50,0.34,1.20,-1.97,-0.002
1.51,-1.17,3.17,5.34,-0.002
1.52,1.02,1.05,-0.09,0.003
1.53,3.44,-1.37,-2.88,-0.012
1.54,-2.38,1.12,1.57,0.019
1.55,-0.26,-1.07,-1.60,0.024
1.56,0.34,-1.60,-1.82,0.003
1.57,0.49,3.77,4.44,-0.012
1.58,3.52,0.22,1.57,-0.023
1.59,0.26,-1.67,-0.69,-0.002
1.60,1.25,3.24,-1.45,-0.002
1.61,1.10,4.53,-0.32,-0.002
1.62,-3.67,-1.52,0.36,0.019
1.63,3.44,-1.90,-2.35,-0.012
1.64,1.32,2.49,3.91,0.003
1.65,-1.25,0.22,5.04,0.024
1.66,1.25,-0.46,-5.75,0.009
1.67,1.55,3.17,0.14,-0.007
1.68,-1.02,0.82,3.00,-0.007
1.69,2.61,-2.05,-5.75,-0.007
1.70,2.61,1.81,-0.99,-0.018
1.71,-2.91,1.58,4.28,0.014
1.72,1.10,-2.05,-2.50,-0.007
1.73,2.31,0.90,0.06,0.009
1.74,-2.08,0.90,5.34,0.003
1.75,1.02,0.82,-3.71,0.003
1.76,1.25,1.58,-1.90,-0.007
1.77,-1.25,3.62,5.26,-0.002
1.78,0.72,-0.01,-2.13,-0.012
1.79,3.14,-1.29,-4.61,-0.012
1.80,-2.99,-0.09,3.61,0.014
1.81,-1.78,-2.20,1.95,0.024
1.82,3.82,2.11,-1.37,-0.018
1.83,-1.10,3.32,1.57,0.003
1.84,1.40,-0.46,1.27,-0.002
1.85,4.20,0.52,-3.78,-0.012
1.86,-3.75,2.79,-1.67,0.009
1.87,-1.93,2.94,3.83,0.009
1.88,4.88,-0.31,-3.18,-0.018
1.89,2.01,1.05,-1.90,-0.012
1.90,-1.40,0.67,5.04,0.014
1.91,0.64,-3.56,-4.69,0.003
1.92,-0.42,-1.98,-2.20,0.014
1.93,0.19,3.09,3.30,0.009
1.94,4.96,-0.09,-2.13,-0.023
1.95,-1.10,1.28,-0.54,0.009
1.96,-2.01,3.85,0.89,0.009
1.97,0.19,1.65,-1.07,0.003
1.98,-0.26,0.67,0.29,0.009
1.99,1.48,1.96,0.74,-0.012
2.00,2.54,-0.01,2.02,-0.007
2.01,-1.10,1.73,1.95,0.019
2.02,1.25,1.20,-1.90,0.003
2.03,0.57,-0.01,1.42,-0.002
2.04,-1.70,-2.13,2.85,0.003
2.05,2.76,-0.39,-2.65,-0.012
