"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.82,1.64,2.14,-0.015
0.01,3.02,-0.18,-3.29,-0.015
0.02,-0.09,1.94,1.09,-0.005
0.03,1.35,-1.39,-4.42,-0.026
0.04,0.29,0.05,2.30,-0.005
0.05,-1.07,0.88,2.90,0.005
0.06,-0.46,1.56,-1.55,0.000
0.07,0.07,2.01,-0.95,-0.010
0.08,1.35,-2.07,-0.04,-0.005
0.09,1.20,2.09,1.84,-0.015
0.10,-0.09,-0.48,-1.32,0.000
0.11,-1.30,1.56,-1.78,0.011
0.12,-0.01,0.43,0.64,-0.005
0.13,-0.69,-0.03,-1.93,0.005
0.14,0.07,1.64,3.28,0.000
0.15,-1.37,-1.54,-5.70,0.005
0.16,0.22,0.65,3.20,-0.005
0.17,0.29,-2.30,1.16,0.005
0.18,-0.77,-1.16,-1.70,-0.010
0.19,1.05,0.88,4.03,-0.010
0.20,0.14,-0.26,-1.40,-0.015
0.21,0.14,-1.84,-1.63,-0.015
0.22,-0.16,1.26,0.49,-0.005
0.23,-0.39,-1.39,1.24,-0.005
0.24,-1.83,-0.18,-2.61,0.000
0.25,0.22,-0.41,4.03,0.005
0.26,1.13,2.01,-0.80,-0.015
0.27,1.28,0.50,0.71,0.005
0.28,-0.16,-0.63,-0.12,0.000
0.29,0.75,-1.69,-0.57,0.005
0.30,-0.54,0.73,-0.57,0.005
0.31,-0.16,-0.48,1.09,0.005
0.32,0.22,1.86,1.62,0.005
0.33,1.13,1.79,-0.87,-0.021
0.34,0.22,-0.10,1.84,-0.005
0.35,0.52,0.12,-2.61,-0.015
0.36,-0.16,-1.24,0.86,-0.005
0.37,-0.77,-1.09,-1.78,0.000
0.38,0.67,3.22,3.35,-0.005
0.39,0.22,-1.39,-1.55,-0.005
0.40,0.29,1.71,2.37,-0.005
0.41,0.97,-2.22,-1.32,-0.021
0.42,0.44,-1.31,-0.80,-0.015
0.43,0.22,2.39,1.69,-0.010
0.44,-0.92,-1.31,-0.49,0.000
0.45,-0.01,2.16,0.49,-0.010
0.46,-0.09,-3.66,-2.68,-0.005
0.47,-0.46,1.64,0.64,-0.005
0.48,-1.67,0.58,1.84,0.005
0.49,1.50,-0.33,-1.17,-0.021
0.50,-1.22,1.48,2.45,0.000
0.51,0.67,-1.31,1.01,0.005
0.52,0.90,2.09,-0.80,-0.005
0.53,-0.16,-0.94,0.49,-0.005
0.54,-1.45,1.33,1.39,0.000
0.55,-1.45,-0.71,-0.80,0.016
0.56,-0.01,0.43,-1.48,0.000
0.57,-1.15,0.95,2.97,0.005
0.58,1.81,-0.03,-0.80,-0.015
0.59,0.07,2.39,0.64,-0.010
0.60,-1.75,-0.78,0.49,0.016
0.61,-1.75,0.43,-1.02,0.000
0.62,-0.99,0.43,-3.36,0.005
0.63,0.14,0.43,1.77,0.011
0.64,-2.05,0.73,-1.70,0.011
0.65,1.28,-2.15,-0.42,-0.015
0.66,-0.77,0.88,0.94,0.016
0.67,-0.24,-1.09,-0.87,-0.005
0.68,-2.05,1.64,1.54,0.011
0.69,-0.92,-0.33,-3.21,-0.005
0.70,-1.22,2.77,2.14,0.005
0.71,-0.92,-1.54,1.32,0.011
0.72,-0.84,-0.71,-2.91,-0.005
0.73,0.14,0.27,0.94,-0.010
0.74,0.22,0.20,1.01,-0.015
0.75,-0.77,1.79,1.32,0.000
0.76,-0.46,-1.01,-0.95,0.005
0.77,-1.15,0.58,-0.04,0.011
0.78,0.75,0.12,0.71,-0.010
0.79,-0.69,0.12,-1.02,-0.005
0.80,-0.31,0.65,2.14,-0.010
0.81,-1.52,0.05,-0.04,0.005
0.82,-0.77,-1.01,0.79,0.005
0.83,-0.24,-1.09,-0.87,0.005
0.84,0.22,0.35,1.16,-0.010
0.85,-0.24,0.35,-1.10,0.005
0.86,-0.01,-0.94,0.56,-0.005
0.87,-0.09,-0.10,1.69,0.000
0.88,-0.84,-1.84,-0.04,0.000
0.89,-0.62,0.05,-0.42,0.005
0.90,-0.31,0.88,-0.04,0.005
0.91,-0.62,1.48,0.33,0.005
0.92,-1.07,0.58,0.64,0.011
0.93,-0.39,-0.33,-3.29,-0.015
0.94,0.07,0.65,-0.04,-0.010
0.95,-0.24,-1.16,-1.02,0.000
0.96,0.90,1.79,3.20,-0.010
0.97,1.43,0.50,1.99,-0.010
0.98,-1.22,0.35,-2.30,-0.015
0.99,-0.31,0.73,0.18,-0.005
1.00,-0.77,0.05,2.52,-0.005
1.01,-0.46,1.48,-3.21,-0.015
1.02,0.60,-0.03,1.99,-0.005
1.03,-0.01,2.47,1.92,0.005
1.04,-0.69,-1.54,-1.25,-0.005
1.05,-0.92,0.80,-0.12,0.005
1.06,-1.22,-1.01,0.49,0.011
1.07,-1.75,0.73,-0.04,0.000
1.08,-0.01,0.73,-1.25,0.000
1.09,-0.54,0.43,-1.02,0.011
