"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.83,-0.49,-2.10,0.007
0.01,-0.31,1.03,1.45,-0.004
0.02,0.30,1.86,1.07,0.007
0.03,-0.46,-2.45,-0.97,0.002
0.04,0.45,1.25,2.43,-0.004
0.05,1.06,0.04,-0.14,0.002
0.06,0.07,-0.18,-2.02,-0.009
0.07,-0.08,2.46,1.75,0.007
0.08,1.51,-1.02,0.24,0.002
0.09,0.45,0.50,0.69,0.002
0.10,-0.08,0.57,-0.51,0.002
0.11,2.19,0.19,1.52,-0.004
0.12,-0.46,0.57,-1.42,-0.004
0.13,0.68,2.08,1.52,-0.004
0.14,0.98,1.03,-1.72,0.002
0.15,0.07,-2.45,0.32,-0.009
0.16,1.43,1.78,0.16,-0.004
0.17,0.45,-0.64,1.22,0.007
0.18,0.60,2.16,-0.89,-0.009
0.19,1.89,-3.06,-1.49,0.017
0.20,-0.46,0.95,2.20,0.007
0.21,0.60,4.43,-2.25,0.007
0.22,2.42,-1.39,-1.87,-0.019
0.23,0.75,1.55,-0.44,0.007
0.24,1.51,-1.09,1.45,-0.009
0.25,0.22,1.10,-0.97,0.002
0.26,1.06,-0.41,0.99,0.012
0.27,-0.31,2.61,0.24,0.012
0.28,0.30,-0.64,-2.02,-0.004
0.29,-0.31,-2.00,-1.80,-0.004
0.30,-1.52,3.52,2.73,0.022
0.31,1.36,0.04,-0.21,-0.004
0.32,-0.31,-2.68,-1.64,0.007
0.33,0.30,1.71,2.43,-0.009
0.34,1.89,-1.32,-2.40,0.002
0.35,-0.91,1.40,2.28,0.012
0.36,0.37,0.57,-2.32,0.007
0.37,1.06,-0.94,0.99,-0.009
0.38,0.00,1.03,-0.21,-0.004
0.39,2.19,-1.09,2.28,-0.014
0.40,-0.31,0.87,0.09,0.007
0.41,1.28,-1.55,-1.12,-0.014
0.42,0.00,0.19,1.82,-0.004
0.43,0.75,-0.26,-0.29,-0.004
0.44,0.00,-0.79,-1.57,0.007
0.45,0.00,0.57,2.43,0.007
0.46,1.51,-1.55,-2.17,-0.009
0.47,-0.99,2.16,3.03,0.012
0.48,0.30,1.03,-1.49,0.007
0.49,0.60,-2.53,0.01,0.022
0.50,0.22,2.76,0.84,-0.004
0.51,1.66,-4.72,-1.49,-0.004
0.52,1.06,0.19,3.18,-0.014
0.53,0.37,3.45,-1.95,0.007
0.54,0.75,-3.97,0.09,-0.014
0.55,-0.76,4.43,0.62,-0.004
0.56,0.00,-2.23,-2.78,0.012
0.57,0.30,-0.64,0.47,0.007
0.58,-1.22,3.82,-1.04,0.012
0.59,0.45,-5.02,2.73,0.002
0.60,0.53,3.22,-0.36,0.002
0.61,0.98,-0.03,-0.82,-0.009
0.62,0.45,-0.11,0.01,0.002
0.63,1.36,2.61,1.90,-0.014
0.64,-0.08,-2.68,-1.42,0.002
0.65,0.37,-0.64,1.37,-0.009
0.66,0.37,2.08,-0.74,-0.009
0.67,0.45,0.42,0.39,0.007
0.68,0.90,-0.26,-0.14,-0.004
0.69,0.37,2.08,2.05,0.012
0.70,0.53,-0.86,-1.64,0.002
0.71,-0.08,0.12,1.15,0.022
0.72,0.30,2.16,-0.36,0.007
0.73,0.83,-2.38,-0.74,-0.009
0.74,0.00,1.33,1.37,0.002
0.75,1.43,0.95,0.62,-0.009
0.76,0.45,0.42,-0.66,-0.004
0.77,0.90,-0.86,-0.29,0.002
0.78,0.68,1.78,2.28,-0.004
0.79,0.68,-0.34,-0.89,0.002
0.80,0.90,-0.64,1.15,0.002
0.81,1.28,1.55,0.32,-0.004
0.82,0.83,-0.49,0.09,-0.009
0.83,0.83,1.10,0.62,-0.009
0.84,0.60,-1.24,-0.59,0.002
0.85,0.22,0.65,0.39,-0.004
0.86,0.00,1.25,0.69,0.012
0.87,0.83,-1.09,-2.10,-0.004
0.88,0.45,1.71,3.26,-0.004
0.89,0.90,-0.56,-1.04,-0.009
0.90,1.13,-0.41,-1.49,-0.004
0.91,-0.38,3.67,1.60,0.002
0.92,1.06,-1.32,-3.61,0.002
0.93,0.98,-1.09,3.26,0.002
0.94,0.60,3.37,-0.82,0.002
0.95,0.68,-5.48,-1.87,0.007
0.96,-0.38,1.25,3.63,0.002
0.97,1.51,2.01,-2.70,-0.009
0.98,0.98,-0.49,2.88,0.012
0.99,0.75,2.01,-3.08,0.002
1.00,2.80,-3.44,1.90,-0.014
1.01,0.68,2.16,-0.29,-0.009
1.02,0.37,-0.18,-0.74,0.007
1.03,0.98,0.04,0.54,0.002
1.04,0.22,1.33,0.47,-0.009
1.05,0.83,-1.02,-0.36,-0.009
1.06,0.90,0.72,0.09,0.002
1.07,1.13,-0.03,1.15,-0.004
1.08,0.45,0.12,-0.59,-0.004
1.09,1.28,1.78,0.09,-0.004
1.10,1.06,-1.47,-1.12,-0.004
1.11,0.60,-1.55,-1.72,-0.004
1.12,1.21,2.16,4.92,0.007
1.13,1.51,-2.07,-1.34,-0.009
1.14,0.15,0.27,0.54,0.007
1.15,1.21,1.86,0.62,0.007
1.16,0.83,-1.85,-3.53,0.012
1.17,-0.38,2.54,0.99,0.007
1.18,1.36,-0.18,-1.19,0.007
1.19,0.83,-1.17,0.92,0.002
1.20,-0.23,1.63,-1.12,0.002
1.21,2.87,-4.49,2.58,-0.014
1.22,-0.38,3.14,0.99,0.007
1.23,0.45,-1.24,-0.97,0.017
1.24,0.90,-1.24,0.69,0.007
1.25,1.21,1.93,-0.51,0.007
1.26,0.98,-1.32,-0.06,0.002
1.27,0.68,-0.56,0.24,0.007
1.28,1.06,2.84,1.07,-0.004
1.29,1.28,-1.39,-2.55,-0.009
1.30,-0.31,-0.41,2.58,-0.004
1.31,0.45,3.37,-1.49,-0.014
1.32,1.51,-2.68,-2.70,0.012
1.33,-0.61,1.78,2.58,0.007
1.34,0.75,1.71,-1.64,0.012
1.35,0.37,-1.77,2.13,-0.009
1.36,0.22,3.45,-0.97,0.007
1.37,1.74,-3.21,0.16,-0.014
1.38,-0.38,2.31,0.01,-0.004
1.39,1.51,-0.03,-0.36,-0.004
1.40,0.00,-0.41,0.39,0.002
1.41,0.90,3.14,0.01,0.002
1.42,1.36,-1.02,-0.21,0.012
1.43,0.00,1.93,0.47,0.002
1.44,1.21,0.72,-0.06,-0.009
1.45,0.45,-1.62,-0.89,0.002
1.46,1.28,1.63,0.62,0.007
1.47,0.60,0.72,-1.04,-0.004
1.48,1.51,-1.70,0.24,-0.004
1.49,1.21,3.22,0.32,-0.004
1.50,2.12,-1.02,-1.04,-0.004
1.51,0.22,1.86,0.84,0.007
1.52,-0.16,3.52,-1.64,0.002
1.53,0.30,-2.60,-2.25,0.002
1.54,-0.16,3.07,3.33,-0.004
1.55,1.74,-0.26,-1.72,0.002
1.56,0.53,-1.17,0.62,-0.014
1.57,0.45,2.61,1.37,0.007
