"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.75,0.36,0.95,-0.011
0.01,0.82,1.05,0.73,0.005
0.02,-0.36,0.06,1.86,0.005
0.03,-0.43,0.67,1.48,-0.006
0.04,-0.36,1.58,0.35,0.000
0.05,0.16,1.27,0.57,0.000
0.06,0.45,0.14,-0.25,0.000
0.07,0.53,-1.53,0.57,-0.006
0.08,-0.29,-1.07,0.80,0.016
0.09,-0.06,1.42,0.65,0.005
0.10,0.60,1.80,0.88,0.000
0.11,0.45,0.59,0.80,0.000
0.12,1.41,0.21,-0.10,0.000
0.13,1.19,-1.15,1.18,-0.006
0.14,0.53,0.21,0.12,-0.006
0.15,1.19,3.62,-0.93,-0.011
0.16,0.89,1.58,-0.25,-0.006
0.17,0.38,-2.97,0.88,0.000
0.18,-0.06,1.05,-0.18,0.005
0.19,0.08,-0.54,0.42,0.005
0.20,0.23,-1.23,1.40,-0.011
0.21,-0.58,0.36,-0.33,0.005
0.22,-0.65,0.06,0.05,0.005
0.23,0.08,3.01,-0.93,0.000
0.24,0.45,2.26,-1.91,-0.006
0.25,0.16,-1.07,1.25,0.000
0.26,1.48,0.67,0.95,-0.017
0.27,1.63,0.29,-0.18,-0.017
0.28,0.30,-1.91,0.65,0.000
0.29,0.60,0.89,0.88,0.005
0.30,0.97,1.27,-0.93,0.000
0.31,0.16,-1.60,0.50,-0.006
0.32,0.38,-0.85,0.80,-0.006
0.33,0.75,0.97,-1.76,-0.006
0.34,0.75,-0.24,-1.08,-0.006
0.35,0.23,-1.07,-1.08,-0.006
0.36,0.23,-0.54,-0.93,0.000
0.37,0.38,1.12,-0.86,0.000
0.38,-0.29,0.89,-0.93,0.010
0.39,-1.10,-1.98,0.42,0.016
0.40,-0.80,-0.01,0.20,0.016
0.41,0.30,0.59,-0.41,0.000
0.42,0.45,-1.07,1.18,-0.006
0.43,1.26,-0.17,-0.93,-0.017
0.44,1.19,-0.39,-0.03,0.000
0.45,0.75,-0.77,-0.78,0.005
0.46,0.67,0.59,0.05,0.000
0.47,0.16,0.59,-0.33,0.000
0.48,-0.73,-0.17,-0.03,-0.006
0.49,-0.95,-0.32,0.88,0.010
0.50,-0.06,-0.62,0.35,0.000
0.51,0.60,-0.85,0.05,-0.006
0.52,0.82,0.44,-0.63,0.000
0.53,1.93,0.89,-0.56,-0.011
0.54,1.85,0.44,-0.18,-0.017
0.55,0.75,-0.62,-1.08,0.000
0.56,0.97,-0.70,1.40,-0.011
0.57,0.53,1.05,0.65,0.000
0.58,-0.36,0.36,0.88,0.005
0.59,-0.88,-2.06,1.03,0.010
0.60,-0.21,0.52,0.20,0.010
0.61,0.38,3.09,-0.56,-0.011
0.62,0.16,-0.85,0.50,0.000
0.63,0.23,-1.68,1.18,0.000
0.64,1.78,1.80,0.65,-0.028
0.65,1.93,-0.32,-0.18,-0.022
0.66,0.82,-0.24,0.73,-0.006
0.67,1.04,1.42,-0.71,0.000
0.68,0.67,-1.07,1.18,-0.006
0.69,-0.51,-0.62,-0.25,0.010
0.70,-0.36,-0.32,-0.18,0.010
0.71,1.12,-0.32,-0.10,-0.006
0.72,1.04,1.73,-1.39,-0.006
0.73,0.23,-0.47,-0.63,0.000
0.74,-0.36,0.14,-0.33,0.021
0.75,0.38,3.47,-0.78,0.000
0.76,-0.88,-0.62,0.42,0.005
0.77,-0.51,-3.27,0.05,0.000
0.78,0.45,2.18,-0.10,-0.011
0.79,-0.21,1.50,-0.33,0.000
0.80,-0.73,-1.38,-0.18,0.000
0.81,0.38,0.82,1.48,0.000
0.82,0.82,1.05,-0.33,0.005
0.83,0.60,-0.77,-0.03,-0.006
0.84,0.38,0.44,-0.63,0.010
0.85,0.60,0.74,-0.03,0.000
0.86,0.23,-0.01,-0.48,-0.011
0.87,0.30,-0.09,-0.10,0.000
0.88,0.89,0.14,0.42,0.000
0.89,0.97,1.12,0.20,-0.011
0.90,0.23,0.74,-0.33,0.005
0.91,-0.06,-0.62,-0.10,0.005
0.92,0.67,1.88,-0.25,0.000
0.93,0.97,0.97,-0.18,0.010
0.94,0.67,-2.13,1.40,-0.011
0.95,1.63,0.59,-0.71,-0.011
0.96,1.34,1.95,-0.10,-0.011
0.97,-0.06,-0.47,1.33,0.010
0.98,-0.36,0.82,-0.56,-0.006
0.99,-0.43,0.06,-0.71,0.005
1.00,-0.43,-1.98,2.16,0.010
1.01,0.45,0.89,0.12,-0.006
1.02,1.04,-0.47,0.65,-0.006
1.03,0.45,-0.77,0.42,-0.011
1.04,0.45,1.95,-2.14,0.010
1.05,0.75,0.97,-0.03,-0.011
1.06,0.60,-0.77,-1.61,-0.011
1.07,-0.95,-0.85,-1.01,-0.006
1.08,-0.58,-0.77,1.48,0.005
1.09,0.38,0.97,0.42,0.005
1.10,-0.65,1.27,-0.71,0.010
1.11,-0.14,-0.47,0.73,-0.006
1.12,1.04,1.12,0.12,-0.006
1.13,1.26,1.95,-0.41,0.005
1.14,0.30,-1.53,1.10,-0.011
1.15,0.38,-2.13,1.33,0.000
1.16,0.60,1.73,0.20,0.005
1.17,0.89,1.73,-0.33,0.010
1.18,0.16,-0.85,0.57,-0.006
1.19,-0.29,-0.47,1.48,0.000
1.20,-0.29,-0.01,0.80,0.005
1.21,0.75,-0.17,-0.25,-0.017
1.22,1.71,0.74,-0.78,-0.006
1.23,2.66,0.14,0.12,-0.017
1.24,1.63,-0.24,-0.78,-0.011
1.25,0.38,0.67,0.95,0.000
1.26,-0.21,-0.01,-0.93,0.005
1.27,-1.02,0.06,0.05,0.000
1.28,-2.06,0.14,0.12,0.016
1.29,-1.69,-0.85,-2.06,0.021
1.30,-0.21,0.82,0.95,0.000
1.31,1.34,0.82,-0.93,0.000
1.32,2.30,-1.23,1.40,-0.017
1.33,2.44,-0.09,1.86,-0.022
1.34,2.37,0.36,0.27,-0.022
1.35,1.56,-0.77,0.80,-0.011
1.36,0.82,-0.77,-0.41,-0.006
1.37,0.60,0.29,0.20,-0.011
1.38,0.23,0.97,1.48,0.005
1.39,0.08,0.74,0.27,0.005
1.40,-0.29,-0.70,0.80,0.000
1.41,0.01,-0.32,0.80,0.005
1.42,-0.65,0.52,-0.93,0.005
1.43,-1.10,-0.32,-1.61,0.000
1.44,0.82,0.44,0.80,0.010
1.45,0.89,0.67,-0.93,0.010
1.46,0.53,-2.21,-0.48,-0.011
1.47,1.34,0.21,1.71,-0.017
1.48,0.82,1.73,-0.10,-0.006
1.49,-0.58,-2.36,1.71,0.000
1.50,-1.17,-0.54,-0.41,0.010
1.51,-0.06,2.64,-1.01,0.000
1.52,0.82,-0.09,0.05,-0.006
1.53,1.12,-2.89,0.73,-0.017
1.54,1.78,-0.17,-0.25,-0.006
1.55,2.07,-0.32,1.10,-0.017
1.56,0.08,-1.15,-0.71,0.005
1.57,-0.14,-1.53,-0.18,0.005
1.58,-0.21,-0.54,-1.23,0.021
1.59,0.30,0.89,-0.78,0.000
1.60,0.45,-0.09,-0.56,0.000
1.61,0.30,0.29,1.10,0.016
1.62,0.67,2.41,0.35,0.000
1.63,-0.06,-0.17,0.57,0.005
1.64,-0.36,-1.45,0.42,0.000
1.65,-1.61,-1.38,-0.78,0.010
1.66,-0.73,-2.13,-0.78,0.016
1.67,-0.21,1.35,-1.01,0.005
1.68,0.60,0.97,-0.86,0.010
1.69,0.97,-1.15,1.48,-0.017
1.70,0.89,1.50,0.05,-0.006
1.71,1.34,0.59,0.35,-0.006
1.72,1.04,-1.00,1.18,-0.017
