"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-1.13,-2.13,1.52,-0.004
0.01,0.23,-1.67,-1.88,-0.009
0.02,0.53,2.18,2.42,0.001
0.03,-1.89,-2.88,-2.18,0.006
0.04,0.84,1.96,0.31,0.001
0.05,-2.12,0.07,3.93,0.006
0.06,0.69,-2.50,-4.44,0.006
0.07,1.29,4.98,4.53,-0.009
0.08,-2.80,-0.99,-1.65,0.006
0.09,-0.07,1.05,-3.38,0.006
0.10,-2.72,0.75,1.67,0.001
0.11,-0.45,-3.71,0.39,0.012
0.12,-0.75,-2.05,-1.20,-0.004
0.13,-0.90,2.41,3.40,0.001
0.14,-1.28,-1.22,-0.90,0.017
0.15,-0.22,1.20,-0.44,-0.004
0.16,-1.74,3.32,0.16,0.001
0.17,0.00,-1.75,-2.55,0.001
0.18,0.91,1.65,-0.97,-0.004
0.19,-0.30,0.75,2.57,0.001
0.20,0.16,-1.98,-2.48,0.006
0.21,0.31,2.03,1.89,-0.009
0.22,-0.83,-0.24,2.35,0.006
0.23,-1.28,-3.56,-2.55,0.001
0.24,-0.83,2.94,0.61,-0.004
0.25,1.14,-2.28,1.29,-0.004
0.26,-0.45,1.43,-0.97,0.001
0.27,-0.45,-0.16,0.31,-0.004
0.28,0.46,-3.56,-1.73,-0.004
0.29,-1.43,2.71,2.20,0.017
0.30,-1.89,1.35,-0.07,0.012
0.31,1.37,-1.52,-0.67,-0.014
0.32,-1.28,-3.11,0.16,0.006
0.33,1.14,3.24,1.29,-0.020
0.34,-2.19,1.20,1.74,0.017
0.35,-0.30,-2.13,-4.52,0.001
0.36,-2.57,1.28,1.82,0.012
0.37,-1.21,-0.16,1.07,-0.004
0.38,0.84,-1.82,-3.91,0.001
0.39,-1.59,2.41,6.27,-0.004
0.40,-1.36,-2.81,-1.27,0.022
0.41,0.46,-1.82,-3.31,0.012
0.42,-3.93,4.98,5.14,0.017
0.43,0.69,-2.35,-4.52,-0.009
0.44,-0.37,-1.52,-1.27,0.006
0.45,-0.68,3.09,2.65,-0.004
0.46,-0.22,-3.64,-3.01,0.001
0.47,0.08,1.50,0.16,-0.004
0.48,-0.37,0.90,3.93,0.001
0.49,-0.90,-0.84,-2.33,0.012
0.50,-1.74,0.90,-1.42,0.022
0.51,0.69,-1.22,2.35,0.001
0.52,-0.37,-0.24,-2.40,0.006
0.53,-0.53,3.24,2.42,0.001
0.54,-0.53,-2.50,-1.88,0.001
0.55,0.46,0.52,-0.37,-0.004
0.56,-2.34,-0.31,0.61,0.012
0.57,1.59,-1.37,-0.22,-0.009
0.58,-0.75,0.82,-1.12,0.001
0.59,-0.15,-0.16,1.14,0.012
0.60,-0.98,2.03,2.88,0.006
0.61,-1.59,-3.94,-3.31,0.001
