"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-0.62,0.08,-0.43,-0.007
0.01,-0.62,-0.15,-0.21,0.003
0.02,0.41,0.38,0.55,-0.007
0.03,0.19,-0.53,-0.74,0.020
0.04,-0.25,-1.06,0.09,-0.007
0.05,0.48,0.00,0.32,0.003
0.06,0.26,0.53,-0.58,0.003
0.07,-0.70,1.06,-0.81,-0.002
0.08,-0.40,0.99,0.09,0.009
0.09,-0.40,1.14,0.25,0.003
0.10,-0.62,0.31,0.32,-0.007
0.11,0.04,-0.37,0.62,-0.007
0.12,0.26,0.76,0.77,0.003
0.13,0.41,0.91,0.17,-0.007
0.14,0.85,0.23,0.85,-0.018
0.15,1.22,0.53,-0.36,-0.007
0.16,0.93,0.38,0.55,-0.002
0.17,0.71,0.76,0.25,-0.007
0.18,0.41,0.23,0.25,-0.007
0.19,-0.03,-0.07,-0.21,-0.002
0.20,-0.40,0.61,-0.13,0.020
0.21,0.41,0.91,0.47,0.014
0.22,0.12,0.53,0.25,-0.007
0.23,0.19,0.69,1.15,0.003
0.24,1.15,1.59,1.15,-0.002
0.25,1.44,0.91,1.15,-0.013
0.26,1.37,-0.37,1.68,-0.002
0.27,0.56,-0.53,-0.36,-0.007
0.28,0.34,0.00,0.77,-0.013
0.29,-0.62,0.23,-1.19,0.003
0.30,-0.25,-0.07,-0.66,0.003
0.31,-0.11,0.69,-0.58,-0.007
0.32,-0.18,0.16,-1.41,-0.007
0.33,-0.25,0.23,0.55,0.003
0.34,-0.11,0.99,-0.06,0.009
0.35,0.71,0.31,-0.06,0.003
0.36,1.07,-0.30,0.70,-0.007
0.37,1.30,0.53,-0.13,-0.007
0.38,1.07,0.84,0.17,-0.007
0.39,-0.25,-0.22,-0.51,-0.002
0.40,-0.77,-0.37,-0.66,-0.007
0.41,-0.40,0.00,-0.51,-0.007
0.42,-1.51,0.31,-1.11,0.014
0.43,-1.51,0.99,-1.41,0.009
0.44,-0.18,-0.15,-0.06,0.014
0.45,0.26,0.00,-0.06,-0.002
0.46,1.15,-0.98,0.25,-0.018
0.47,2.48,-1.66,-0.36,-0.018
0.48,3.36,-0.15,-0.74,-0.013
0.49,2.25,0.38,-0.96,-0.013
0.50,0.34,-0.98,-0.81,-0.007
0.51,-0.92,0.76,-1.19,0.003
0.52,-2.32,0.69,-1.26,0.014
0.53,-2.91,0.31,-0.74,0.020
0.54,-1.88,0.08,-0.21,0.014
0.55,-1.29,0.08,-0.66,0.014
0.56,-0.03,0.61,-0.21,-0.002
0.57,1.44,-0.75,-1.49,-0.007
0.58,2.03,0.23,-0.06,-0.007
0.59,1.59,0.46,0.09,-0.024
0.60,1.44,-0.07,-0.13,-0.007
0.61,1.44,-1.21,0.62,-0.013
0.62,0.78,-1.43,0.47,-0.002
0.63,0.26,0.31,0.02,0.020
0.64,-0.18,0.08,0.25,0.014
0.65,-0.99,0.08,0.32,0.009
0.66,-1.21,0.76,-0.21,0.009
0.67,-0.25,1.37,-0.28,0.009
0.68,1.00,0.69,-0.58,-0.002
0.69,1.59,0.53,0.70,-0.007
0.70,2.33,0.23,1.15,-0.013
0.71,1.37,-0.22,1.98,-0.018
0.72,0.04,0.61,1.45,-0.007
0.73,-0.11,0.16,0.92,-0.013
0.74,-0.18,-0.07,0.47,0.003
0.75,-0.33,0.16,0.70,0.014
0.76,0.26,0.08,1.15,-0.002
0.77,-0.62,0.69,-0.36,-0.007
0.78,-0.55,1.59,1.75,-0.002
0.79,1.00,1.67,0.92,-0.013
0.80,1.22,0.08,-0.36,-0.007
0.81,1.00,-0.60,1.07,-0.013
0.82,1.22,0.23,0.77,-0.013
0.83,1.74,1.59,0.40,-0.002
0.84,0.63,1.29,-0.43,0.003
0.85,-0.55,-0.15,-0.66,0.003
0.86,-0.62,-0.07,-0.36,0.009
0.87,-0.47,1.52,1.30,-0.007
0.88,-1.21,-0.07,-0.43,0.003
0.89,-0.62,-1.28,1.60,0.014
0.90,-0.33,1.22,0.70,0.003
0.91,0.12,1.22,-0.58,0.003
0.92,-0.47,0.08,0.55,0.009
0.93,0.48,1.59,-0.51,0.003
0.94,0.48,0.16,1.15,0.009
0.95,0.63,0.38,0.17,0.009
0.96,0.63,1.06,0.25,0.003
0.97,0.04,-0.30,-0.13,-0.013
0.98,-1.14,-0.22,0.32,-0.007
0.99,-1.51,-0.07,-0.66,0.009
1.00,-1.51,0.23,-1.19,0.003
1.01,-1.36,0.38,-0.58,0.020
1.02,-0.55,0.31,-0.28,0.003
1.03,0.71,0.38,-1.72,-0.013
1.04,0.93,-0.07,0.02,-0.018
1.05,0.34,0.00,-0.96,-0.007
1.06,-0.18,-0.60,0.02,0.003
1.07,-0.92,0.08,-0.66,0.003
1.08,-0.84,0.08,-0.96,0.020
1.09,-0.62,-1.06,1.30,0.003
1.10,-0.47,-0.53,0.25,0.003
1.11,0.19,0.38,-0.06,-0.002
1.12,0.93,0.61,-0.21,-0.013
1.13,1.07,-0.45,-1.04,-0.007
1.14,0.78,0.38,-0.43,-0.002
1.15,0.71,-0.60,0.40,-0.002
1.16,-0.18,-1.21,0.92,-0.002
1.17,-0.70,0.00,0.02,0.003
1.18,-0.40,0.08,-0.13,0.003
1.19,0.41,0.84,0.02,-0.007
1.20,0.12,-0.53,-0.58,0.009
1.21,-0.11,0.08,-1.72,0.009
1.22,1.00,0.23,0.02,0.003
