"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-0.23,0.12,1.29,-0.002
0.01,-1.55,-0.94,0.53,0.009
0.02,-1.26,-0.41,-1.58,0.009
0.03,1.25,0.80,-2.11,-0.002
0.04,-0.30,0.72,-0.22,0.009
0.05,-0.82,0.12,1.36,0.004
0.06,-1.63,1.48,-0.22,0.015
0.07,-1.18,0.19,0.68,0.009
0.08,-0.52,-1.77,0.98,-0.002
0.09,0.07,0.65,-1.50,0.009
0.10,0.51,0.42,-0.22,-0.007
0.11,-0.82,-1.55,1.36,0.015
0.12,-0.52,0.88,0.31,-0.012
0.13,0.29,0.57,-0.67,0.004
0.14,-0.30,-1.24,0.00,0.004
0.15,0.22,0.35,0.76,-0.002
0.16,0.44,0.65,-1.28,-0.002
0.17,-0.30,-0.79,-0.45,-0.002
0.18,0.59,-0.49,2.04,0.004
0.19,-0.15,1.03,0.31,0.004
0.20,-0.08,0.35,-1.58,0.004
0.21,0.66,-0.79,2.57,-0.002
0.22,0.51,1.18,0.08,0.015
0.23,0.51,0.42,0.00,-0.002
0.24,0.00,-0.56,0.23,-0.012
0.25,0.44,1.56,0.68,0.004
0.26,-0.30,1.25,1.81,0.004
0.27,-1.26,-1.62,-0.22,0.004
0.28,-1.11,-0.56,-0.82,0.009
0.29,-0.30,-0.56,1.96,-0.012
0.30,0.81,-0.49,0.46,-0.018
0.31,1.18,0.88,0.00,-0.018
0.32,-1.04,0.27,-1.35,0.004
0.33,-0.30,-0.26,-0.52,-0.002
0.34,-0.30,0.95,-2.03,-0.002
0.35,-0.67,-2.53,-0.52,0.004
0.36,-0.30,-0.18,2.34,-0.007
0.37,1.10,3.30,-0.98,-0.007
0.38,-0.96,-0.64,0.46,-0.007
0.39,-1.85,-0.49,0.61,0.004
0.40,0.88,2.84,-0.60,-0.018
0.41,-0.67,-1.24,4.30,-0.012
0.42,-0.96,-2.00,-0.30,0.009
0.43,1.03,2.69,0.83,-0.002
0.44,1.32,0.95,-0.37,-0.007
0.45,-1.04,-1.93,0.08,-0.002
0.46,-0.74,0.35,0.68,0.004
0.47,0.88,0.65,-0.15,-0.007
0.48,0.22,-0.11,0.38,-0.002
0.49,2.13,0.50,0.91,-0.007
0.50,1.03,0.88,-0.22,0.004
0.51,-1.33,-0.34,-1.05,0.009
0.52,-2.51,-0.49,-0.30,0.026
0.53,-1.63,1.18,-1.13,0.009
0.54,-1.78,0.65,-2.18,0.015
0.55,-0.74,-0.64,0.31,0.004
0.56,1.47,1.48,0.91,-0.018
0.57,1.32,0.50,0.23,-0.002
0.58,0.07,-1.40,1.59,0.026
0.59,1.18,0.42,2.04,-0.012
0.60,1.47,0.35,-0.07,-0.002
0.61,1.03,-1.32,2.42,0.004
0.62,0.44,1.48,-1.50,-0.018
0.63,0.44,2.24,-1.20,-0.012
0.64,-0.67,-0.94,3.40,0.004
0.65,-2.37,-1.09,-0.90,0.015
0.66,-1.78,0.35,-2.94,0.004
0.67,-1.11,1.63,-0.45,0.004
0.68,0.36,-0.41,0.68,0.009
0.69,0.14,-1.17,-0.98,-0.002
0.70,0.36,1.86,-1.05,-0.002
0.71,2.36,1.10,1.81,-0.018
0.72,-0.37,-1.77,1.06,-0.002
0.73,-1.18,0.42,-1.58,0.004
0.74,-0.08,1.63,0.98,0.004
0.75,-0.89,-1.32,0.16,0.004
0.76,-0.52,-0.11,-0.30,0.004
0.77,1.47,0.27,0.53,-0.012
0.78,-0.37,-1.70,0.68,0.004
0.79,0.14,-0.71,-1.35,-0.007
0.80,0.59,0.50,-0.30,-0.002
0.81,2.06,2.39,-1.50,-0.023
0.82,2.80,1.48,1.21,-0.018
0.83,-1.04,-1.02,0.16,0.020
0.84,-1.04,0.19,-1.13,-0.002
0.85,-0.74,-0.18,1.96,0.009
0.86,-1.11,-3.82,-0.98,-0.002
0.87,0.36,-1.02,1.66,0.009
0.88,0.66,3.22,-2.94,0.004
0.89,1.18,2.24,2.79,-0.018
0.90,-1.11,0.95,0.53,0.009
0.91,0.88,1.63,-1.35,-0.007
0.92,1.77,-0.03,2.04,-0.023
0.93,1.40,-0.41,0.68,-0.002
0.94,1.03,-0.34,5.36,-0.007
0.95,-0.37,-2.38,1.66,0.004
0.96,-0.23,0.72,-1.73,0.004
0.97,0.73,0.88,-0.75,0.004
0.98,-1.92,-1.02,-2.71,0.004
0.99,-0.67,0.35,-1.43,0.015
1.00,0.29,0.72,1.29,0.009
1.01,-0.23,1.25,0.16,-0.012
1.02,0.59,1.03,0.83,-0.007
1.03,0.81,-0.79,1.06,-0.012
