"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-2.30,0.59,-2.33,0.004
0.01,-0.18,1.04,2.88,-0.007
0.02,-1.47,0.59,-1.73,0.004
0.03,-0.79,-0.62,-1.27,0.009
0.04,-0.87,-3.64,-2.18,0.009
0.05,0.80,1.42,-0.52,0.004
0.06,0.72,-0.24,0.91,0.004
0.07,-1.40,3.31,4.16,-0.002
0.08,-0.79,-3.04,-0.82,0.004
0.09,-2.30,-1.98,-3.38,0.014
0.10,0.12,1.73,0.99,-0.007
0.11,-0.56,0.67,0.54,0.009
0.12,-0.41,-0.32,-0.74,0.009
0.13,-0.41,-1.75,-4.52,-0.002
0.14,0.72,0.67,2.80,-0.007
0.15,-1.09,-0.17,-0.37,0.009
0.16,-0.34,1.65,0.01,0.004
0.17,-0.11,-2.96,-1.42,-0.012
0.18,-0.71,-0.32,-0.14,0.009
0.19,2.01,-0.17,0.69,-0.012
0.20,0.19,1.88,4.91,-0.002
0.21,1.03,1.35,-2.93,-0.012
0.22,-1.70,-1.00,-0.97,0.009
0.23,-0.56,-1.53,-1.27,-0.007
0.24,-0.49,-0.47,1.14,0.009
0.25,-0.49,1.27,-0.82,0.019
0.26,0.88,0.06,-0.07,0.004
0.27,0.19,0.89,1.67,-0.017
0.28,-0.18,0.14,3.18,0.014
0.29,-0.41,-1.75,-3.08,-0.023
0.30,-1.62,0.74,0.91,0.009
0.31,-1.09,-0.62,4.08,0.009
0.32,0.27,0.36,-1.57,-0.012
0.33,-0.03,-0.47,0.01,0.004
0.34,-0.87,1.73,0.39,0.014
0.35,0.50,1.35,-0.97,-0.002
0.36,0.65,-1.00,-1.42,-0.002
0.37,-1.47,0.29,2.12,0.004
0.38,0.65,-2.13,-3.54,-0.002
0.39,0.04,1.12,0.69,0.004
0.40,-0.49,0.21,0.46,-0.002
0.41,-0.49,3.31,0.16,-0.007
0.42,-2.00,1.88,-4.59,0.014
0.43,1.18,1.27,-1.65,0.004
0.44,1.18,-0.09,2.20,-0.012
0.45,-0.87,-0.92,0.84,0.014
0.46,1.10,-0.62,-2.55,-0.007
0.47,0.57,2.25,2.72,-0.017
0.48,-1.17,1.50,1.89,0.014
0.49,0.42,0.74,-0.59,0.009
0.50,-1.85,-1.60,-2.71,0.019
0.51,0.50,0.44,2.95,-0.002
0.52,0.72,0.44,-0.44,-0.002
0.53,-0.18,0.14,1.82,-0.007
0.54,-0.18,0.44,-0.82,-0.007
0.55,-1.93,-2.21,-2.40,0.014
0.56,-0.18,0.97,1.59,-0.002
0.57,-1.40,-0.09,3.25,-0.012
0.58,1.03,0.21,-0.82,-0.007
0.59,0.50,1.88,0.16,0.004
0.60,0.12,-1.60,-0.44,-0.002
0.61,-1.40,0.44,4.76,0.004
0.62,-1.24,-1.83,-3.61,-0.002
0.63,0.19,0.52,1.22,-0.002
0.64,-0.94,2.41,2.12,0.009
0.65,0.27,-0.69,-2.71,-0.002
0.66,-0.79,2.93,3.93,-0.002
0.67,-0.56,-1.00,-4.29,0.004
0.68,-0.64,-1.98,-0.90,-0.002
0.69,0.65,-0.24,5.21,-0.002
0.70,-0.71,-1.75,0.99,0.009
0.71,-1.70,1.80,-3.61,0.014
0.72,-0.94,1.95,-3.76,0.009
0.73,-0.41,-1.83,1.97,0.004
0.74,0.57,1.73,4.61,-0.002
0.75,-1.77,-2.43,-5.87,0.009
0.76,-0.79,3.99,-0.74,0.019
0.77,1.03,1.12,-0.90,-0.007
0.78,1.41,0.67,3.10,-0.007
0.79,-1.70,-2.74,2.27,0.014
0.80,1.10,-0.62,-2.10,0.004
0.81,-3.52,-0.01,-0.82,0.024
0.82,1.71,3.16,1.52,-0.017
0.83,-0.49,1.95,0.01,-0.002
0.84,-0.64,2.93,0.31,-0.002
0.85,2.69,-0.09,-1.95,-0.017
0.86,-3.59,2.10,-1.05,0.030
0.87,1.10,-0.17,2.27,-0.007
0.88,-0.34,3.01,2.35,0.009
0.89,0.57,1.73,-1.42,-0.002
0.90,-0.03,-1.15,0.01,-0.002
0.91,0.12,1.80,1.52,-0.007
0.92,-1.77,-0.47,-3.69,0.009
0.93,0.42,1.65,3.48,-0.002
0.94,-2.91,-0.01,0.54,0.024
0.95,2.39,1.35,0.31,-0.012
0.96,-0.49,-1.45,-5.34,0.004
0.97,0.12,3.16,8.38,-0.002
