"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,1.76,-2.50,-2.81,-0.001
0.01,-0.51,0.60,0.58,0.009
0.02,-0.13,-0.09,2.84,-0.007
0.03,-0.59,-0.09,3.07,-0.001
0.04,0.78,-0.01,-3.19,-0.007
0.05,-0.13,-1.37,-0.55,0.014
0.06,-0.44,-1.37,3.82,-0.001
0.07,0.47,-1.37,-0.02,0.004
0.08,-0.51,-0.09,-2.36,0.014
0.09,-1.34,1.43,1.56,0.009
0.10,2.06,-1.60,4.43,-0.007
0.11,-1.19,-1.37,-6.43,0.009
0.12,0.09,2.56,4.65,0.004
0.13,-0.59,-0.31,-0.93,-0.001
0.14,1.15,0.90,0.43,-0.022
0.15,-1.80,-0.54,-2.66,0.004
0.16,-0.59,-1.29,2.77,-0.001
0.17,0.55,2.86,-1.31,-0.012
0.18,0.62,-0.31,-0.85,-0.012
0.19,-0.06,0.37,2.09,-0.007
0.20,-1.65,0.29,-1.91,0.019
0.21,-1.27,0.82,-2.36,0.009
0.22,0.85,-0.92,2.62,0.004
0.23,1.23,-0.92,1.03,-0.007
0.24,-1.42,0.75,0.96,0.014
0.25,-0.21,0.44,-1.61,0.009
0.26,0.09,1.96,0.73,0.004
0.27,-0.36,0.90,1.48,0.009
0.28,1.38,-1.82,-2.66,-0.012
0.29,-1.65,-2.35,-4.10,0.004
0.30,-0.21,0.82,1.48,-0.001
0.31,1.15,0.14,2.39,-0.007
0.32,-1.72,2.03,-1.46,0.009
0.33,-0.59,-1.29,1.11,-0.001
0.34,0.55,-0.31,-3.42,0.009
0.35,1.23,1.20,1.56,-0.012
0.36,-1.04,-1.22,-0.33,0.014
0.37,-1.04,0.67,-0.10,0.014
0.38,-0.97,-1.90,-2.51,0.004
0.39,-0.51,-2.05,4.50,0.019
0.40,-0.51,1.35,-2.96,-0.001
0.41,1.31,1.43,0.05,-0.007
0.42,-1.27,2.03,-0.55,0.009
0.43,0.85,-1.98,1.03,-0.017
0.44,-0.21,-0.69,0.66,-0.001
0.45,0.09,-2.20,-5.00,-0.001
0.46,-0.89,0.14,2.69,0.004
0.47,0.93,-0.54,2.77,-0.007
0.48,-1.04,0.22,-2.29,0.009
0.49,-1.19,-2.05,-1.38,0.009
0.50,-0.89,-0.92,2.84,-0.007
0.51,0.93,0.07,2.77,0.004
0.52,-0.13,-0.61,-3.79,0.009
0.53,1.53,-1.60,2.47,-0.012
0.54,-0.44,-3.34,0.58,-0.007
0.55,-1.04,-0.61,-1.08,0.014
0.56,0.17,-0.46,4.80,-0.007
0.57,-1.72,2.18,2.09,0.009
0.58,1.15,-4.17,-2.89,-0.012
0.59,-0.59,-1.22,-0.48,0.009
0.60,-0.51,-2.96,-1.15,0.009
0.61,-1.19,3.77,3.29,0.004
0.62,-1.50,1.81,2.09,0.009
0.63,0.32,-0.54,-4.55,-0.001
0.64,2.97,-3.19,1.48,-0.022
0.65,0.85,-0.16,1.26,0.004
0.66,-0.89,-0.46,1.33,0.009
0.67,-2.10,2.26,-0.17,0.014
0.68,-1.50,-1.22,-1.00,-0.001
0.69,-1.72,0.14,-0.02,0.019
0.70,0.25,-0.84,-1.98,0.004
0.71,0.70,0.97,-0.10,-0.001
0.72,0.85,0.90,3.37,-0.012
0.73,-0.59,-1.22,-2.81,-0.007
0.74,-0.81,1.05,2.01,0.009
0.75,-1.95,-3.11,-3.12,0.014
0.76,-0.06,-1.67,1.71,0.004
0.77,0.32,1.20,-0.33,0.009
0.78,1.00,-0.39,-2.51,-0.017
0.79,-0.28,3.17,0.81,-0.001
0.80,-1.34,-2.58,-1.53,-0.001
0.81,-2.03,0.37,-2.66,0.009
0.82,-0.06,0.44,3.90,-0.012
0.83,-0.59,0.97,0.66,0.004
0.84,1.68,0.07,0.50,-0.012
0.85,0.02,-3.03,-3.64,-0.001
0.86,0.32,0.52,-0.10,0.004
0.87,-1.50,0.14,-2.74,0.009
0.88,-1.95,2.11,2.39,-0.001
0.89,-0.74,1.05,-1.83,0.019
0.90,0.09,-0.46,-1.38,-0.007
0.91,-0.59,-0.39,-1.68,0.014
0.92,-0.06,-0.99,0.05,-0.007
0.93,-0.59,0.60,2.62,-0.001
0.94,-0.59,0.44,2.92,0.009
0.95,1.46,1.28,0.35,-0.017
0.96,-0.81,-3.41,-2.66,0.014
0.97,0.70,0.67,-0.17,-0.001
0.98,-0.66,-1.37,-3.27,0.009
0.99,-1.19,2.26,2.24,0.004
1.00,-1.72,-0.16,-2.89,0.019
1.01,-0.36,-1.37,2.54,0.004
1.02,-0.51,0.29,-0.70,-0.001
1.03,1.08,-2.96,-0.55,-0.017
1.04,-0.28,0.67,0.81,-0.007
1.05,-1.04,-0.54,1.03,0.004
1.06,-1.95,-0.09,-2.89,0.004
1.07,-0.51,0.90,0.66,-0.007
1.08,-0.89,-0.46,0.20,-0.001
1.09,-0.06,0.37,-0.02,-0.001
1.10,0.32,-1.07,-1.08,0.004
1.11,-0.13,0.29,1.26,-0.012
1.12,-1.42,-0.16,0.81,0.004
1.13,-1.27,-1.52,0.73,0.009
1.14,-0.21,-0.61,-0.40,0.009
1.15,0.93,0.29,1.26,-0.017
1.16,-0.13,-0.01,-0.17,0.004
1.17,0.78,0.67,0.13,-0.017
1.18,-0.28,-0.84,1.26,0.009
1.19,-1.57,-1.52,-1.53,0.009
1.20,-0.59,0.22,1.26,-0.001
1.21,-1.72,-1.22,-1.00,-0.001
1.22,-0.21,0.14,0.58,-0.001
1.23,1.31,-1.22,-0.55,-0.001
1.24,0.32,0.37,2.69,0.009
1.25,-0.66,-0.31,0.96,-0.012
1.26,-0.28,-0.39,-1.46,0.004
1.27,-0.28,0.60,1.64,0.009
1.28,-0.97,-2.20,2.01,-0.001
1.29,-0.44,0.90,-0.93,-0.007
1.30,-1.04,-2.05,-1.23,0.004
1.31,-0.89,1.05,-0.17,-0.001
1.32,0.17,-0.16,-0.55,-0.012
1.33,0.02,-0.46,0.81,-0.007
1.34,-1.19,-0.01,-0.78,0.004
1.35,0.47,-0.69,-3.49,0.009
1.36,-0.51,0.29,3.52,-0.007
1.37,-0.44,0.07,-1.38,-0.001
1.38,-2.48,0.37,0.28,0.014
1.39,0.25,-0.16,-1.15,-0.012
1.40,-0.89,-0.46,-0.10,0.004
1.41,0.02,-0.09,-0.55,-0.001
1.42,-0.66,0.82,0.66,-0.012
1.43,-0.74,-0.84,-1.68,0.004
1.44,-0.97,-0.84,-0.17,0.014
1.45,0.09,-0.61,0.05,0.004
1.46,-1.42,-0.99,0.20,0.009
1.47,0.85,-0.16,-0.93,-0.001
1.48,-1.12,1.65,1.86,0.009
1.49,-0.36,-0.24,-1.83,0.014
1.50,-0.97,-0.61,-0.17,0.004
1.51,-0.59,-1.45,-1.31,0.009
1.52,0.25,0.07,2.16,-0.001
1.53,-1.12,-0.54,-1.53,0.009
1.54,-0.36,-0.01,1.03,-0.001
1.55,-0.21,-0.69,-0.17,-0.012
1.56,-0.21,-0.61,-1.91,0.009
1.57,-1.57,0.97,2.39,0.019
1.58,0.47,-0.54,-2.66,0.009
1.59,-0.66,0.29,-1.91,-0.001
1.60,0.70,0.29,2.01,0.009
1.61,-0.74,0.82,1.71,-0.007
1.62,-0.81,-0.16,-1.68,0.009
1.63,-1.04,0.37,2.01,0.004
