"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-1.03,7.13,7.28,0.009
0.01,0.26,3.80,-9.31,-0.017
0.02,-1.64,0.63,9.47,0.004
0.03,0.18,1.76,-3.95,0.004
0.04,-0.88,0.48,1.70,0.009
0.05,-1.03,3.05,4.57,0.020
0.06,-0.50,0.02,-1.09,-0.001
0.07,-0.27,0.55,-0.18,0.009
0.08,-1.18,3.12,1.17,0.020
0.09,-0.05,-1.56,-1.16,0.004
0.10,-1.03,2.52,-0.03,0.004
0.11,-0.80,0.93,-1.84,0.009
0.12,-1.71,1.99,4.87,0.014
0.13,-0.12,-1.41,-4.26,0.009
0.14,-1.94,-1.87,1.25,0.030
0.15,1.16,5.47,0.19,0.004
0.16,0.26,0.33,-9.08,0.009
0.17,0.48,-9.73,9.62,-0.006
0.18,0.41,5.62,-4.03,0.009
0.19,-0.27,-5.50,4.11,0.004
0.20,-1.41,6.75,4.94,0.030
0.21,1.62,3.28,-4.71,0.009
0.22,-3.98,0.48,-0.71,0.051
0.23,-1.94,-3.83,-4.18,0.061
0.24,-2.24,3.80,2.38,0.025
0.25,-0.58,2.52,-3.65,0.020
0.26,0.48,-3.08,3.06,-0.001
0.27,0.10,2.52,-2.52,0.009
0.28,-0.73,-4.51,-0.18,0.009
0.29,-0.20,5.47,4.19,0.009
0.30,0.63,1.01,-0.56,0.009
0.31,-1.26,-1.04,-2.90,0.004
0.32,-2.47,-0.73,0.80,0.020
0.33,-1.26,1.38,1.02,-0.006
0.34,-0.27,1.01,-1.69,0.004
0.35,0.79,1.08,1.40,-0.006
0.36,-1.33,1.38,1.70,0.004
0.37,0.94,-3.53,-2.45,-0.001
0.38,-1.03,2.44,6.23,0.009
0.39,-0.65,1.76,-5.31,0.004
0.40,-1.64,-0.51,6.98,0.014
0.41,-0.73,6.30,-1.09,0.020
0.42,-5.80,-16.91,-5.16,-0.043
0.43,4.57,-8.45,7.58,-0.053
0.44,-2.09,9.93,6.83,-0.017
0.45,0.86,4.71,-7.12,-0.017
0.46,-3.68,-0.66,8.79,-0.006
0.47,0.41,-1.72,-4.56,-0.022
0.48,2.07,-0.43,-4.41,-0.012
0.49,-2.24,5.47,4.04,0.014
0.50,-2.39,-7.54,3.13,0.009
0.51,-1.03,-0.35,-4.33,0.004
0.52,0.48,0.70,3.59,-0.006
0.53,-0.05,0.25,-1.24,-0.001
0.54,0.94,0.40,2.53,0.004
0.55,-0.12,-0.05,0.04,0.009
0.56,0.63,0.33,0.04,-0.012
0.57,-0.27,1.46,1.10,-0.001
0.58,-0.73,-3.68,-0.18,0.004
0.59,-1.26,-0.13,0.80,0.009
