"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.18,1.20,3.88,0.003
0.01,-1.41,0.36,1.62,0.003
0.02,0.26,0.74,-1.02,-0.012
0.03,0.41,-3.11,-0.57,-0.007
0.04,-1.11,-3.11,1.85,0.009
0.05,2.15,-1.45,-0.19,-0.002
0.06,-0.58,0.74,0.64,-0.007
0.07,-1.79,-0.77,-3.66,0.014
0.08,-1.94,-0.85,1.09,0.003
0.09,-0.43,0.21,-3.21,0.009
0.10,0.86,0.97,1.32,-0.007
0.11,1.47,-0.09,2.15,-0.007
0.12,-0.58,-1.83,2.15,-0.012
0.13,1.24,-1.75,-0.87,-0.002
0.14,0.94,0.74,4.34,-0.018
0.15,0.48,1.35,-1.85,-0.002
0.16,-1.71,-0.69,-2.53,0.009
0.17,-1.03,-0.77,-3.73,-0.007
0.18,0.26,-0.47,-2.00,0.014
0.19,-0.27,1.27,5.39,-0.007
0.20,-0.05,-0.17,-3.21,0.003
0.21,2.00,0.67,-0.11,-0.012
0.22,-3.76,-0.09,1.47,0.024
0.23,2.22,-0.85,-5.47,-0.007
0.24,-1.79,0.52,1.17,0.024
0.25,-1.11,-2.21,-2.00,0.003
0.26,2.30,0.52,1.32,-0.028
0.27,-1.26,4.22,-3.36,-0.002
0.28,2.15,-0.24,5.47,-0.007
0.29,-1.03,-0.39,0.11,0.009
0.30,-1.79,-1.15,-3.36,0.014
0.31,1.92,0.44,1.77,-0.012
0.32,-0.43,-0.85,-1.02,0.003
0.33,0.41,1.65,1.09,-0.007
0.34,-0.50,-3.19,-5.77,-0.002
0.35,-1.64,1.50,0.57,0.003
0.36,0.48,-1.45,-0.04,-0.007
0.37,-1.86,-0.77,-2.75,0.009
0.38,-0.43,1.95,3.66,0.009
0.39,-0.50,-1.07,-3.88,-0.002
0.40,4.19,3.99,4.11,-0.023
0.41,-0.20,-5.23,-3.88,-0.002
0.42,0.56,2.56,3.88,0.009
0.43,-3.08,-1.98,-1.92,0.014
0.44,-0.27,4.37,2.00,0.003
0.45,0.10,-1.00,-3.66,0.014
0.46,-0.58,-0.32,-0.57,0.003
0.47,2.98,-3.19,-3.66,-0.018
0.48,-1.41,2.10,4.34,-0.007
0.49,-0.80,0.52,-1.92,0.009
0.50,0.79,-1.30,1.62,-0.018
0.51,-4.14,-1.83,-2.45,0.035
0.52,2.53,6.49,5.24,-0.028
0.53,-2.02,-6.21,-3.28,0.003
0.54,1.39,1.65,1.55,-0.007
0.55,1.69,-1.90,-1.32,-0.018
0.56,-2.47,2.33,2.00,0.029
0.57,1.24,0.29,1.32,-0.007
0.58,-0.88,-1.83,1.70,-0.007
0.59,-0.65,-4.55,-0.64,0.009
0.60,1.47,-2.06,1.32,-0.002
0.61,1.39,4.52,2.00,-0.012
0.62,-0.96,-0.09,-0.11,0.014
0.63,-1.64,-0.69,-2.68,0.014
0.64,-1.03,-1.90,3.88,0.003
0.65,-1.79,-1.68,-1.24,0.019
0.66,0.63,0.14,0.11,-0.007
0.67,1.09,-0.85,2.45,-0.007
0.68,1.85,-0.24,2.00,-0.012
0.69,1.24,-1.98,-4.56,-0.007
0.70,-0.27,-0.32,-1.32,0.003
0.71,-0.65,-1.75,0.87,-0.012
0.72,0.33,-1.90,2.75,-0.002
0.73,-2.24,2.03,-2.07,0.009
0.74,5.18,4.14,2.30,-0.049
0.75,-1.86,-4.48,-3.05,-0.002
0.76,2.53,1.12,-3.36,-0.002
0.77,-2.55,-1.22,-0.94,-0.007
0.78,-0.58,1.50,0.41,0.003
0.79,-2.77,0.74,5.47,0.014
0.80,1.16,-1.83,-5.92,-0.007
0.81,0.56,-0.85,-2.53,-0.018
0.82,-0.80,-0.85,1.40,0.003
0.83,1.01,4.22,3.36,-0.018
0.84,-2.85,0.44,-1.40,0.014
0.85,0.63,0.97,0.11,-0.012
0.86,-1.49,-2.89,1.02,0.024
0.87,1.62,0.52,-1.47,-0.002
0.88,0.10,0.14,-0.41,-0.018
0.89,-1.86,0.44,-1.32,0.009
0.90,-0.43,0.44,2.53,0.003
0.91,-1.64,1.04,-1.17,0.009
0.92,-0.12,-0.69,-4.64,0.009
0.93,0.48,0.44,1.77,-0.002
0.94,0.33,-1.07,4.34,-0.007
0.95,-0.12,0.52,1.09,-0.002
0.96,0.41,1.57,1.09,-0.012
0.97,-1.41,-1.38,-1.32,-0.002
0.98,0.18,1.20,1.24,-0.007
0.99,1.09,0.06,0.64,-0.012
1.00,-0.50,0.82,0.11,0.019
1.01,-0.05,-0.39,0.34,-0.007
1.02,0.56,-1.38,1.62,-0.007
1.03,0.03,0.52,-1.24,-0.007
1.04,-0.20,0.29,0.34,-0.007
1.05,0.10,-0.09,3.66,-0.012
1.06,-0.12,-2.59,-4.26,0.009
1.07,-1.03,0.82,-1.70,-0.002
1.08,0.63,1.80,-1.24,-0.007
1.09,-1.56,0.74,0.11,0.009
1.10,0.10,2.25,2.60,0.003
1.11,0.79,-2.36,-4.34,0.003
1.12,0.63,-0.47,2.45,0.003
1.13,-0.96,-2.43,0.87,0.014
1.14,-0.20,-0.85,-2.53,0.003
1.15,-1.03,0.21,0.26,0.019
1.16,-0.05,3.09,2.15,-0.002
1.17,1.01,-0.54,-0.19,-0.007
1.18,-0.43,-0.69,-1.62,-0.002
1.19,-0.27,-0.62,0.34,0.003
1.20,-0.73,-0.17,0.41,0.003
1.21,-1.56,1.73,-1.62,0.019
1.22,-1.41,-0.32,2.68,0.009
1.23,1.54,-1.75,1.24,-0.018
1.24,-2.55,-1.60,1.24,0.019
1.25,0.94,-0.77,-1.85,-0.007
1.26,0.48,-0.17,0.34,-0.002
1.27,0.18,1.65,1.77,0.009
1.28,-0.58,-0.85,-0.57,-0.002
1.29,-1.71,-0.09,-2.07,0.014
1.30,-0.20,-0.32,0.19,0.009
1.31,-0.20,0.52,-1.47,0.003
1.32,0.18,1.42,2.53,-0.002
1.33,1.39,-0.09,-0.94,-0.012
1.34,-0.65,-1.38,-0.64,0.003
1.35,-1.11,-1.00,1.77,0.014
1.36,0.33,0.82,0.94,-0.007
1.37,-2.85,-0.09,0.57,0.024
1.38,0.10,2.56,-3.13,0.003
1.39,-0.50,-1.30,-0.64,0.009
1.40,0.33,-0.24,2.00,-0.007
1.41,0.18,-0.01,-0.11,-0.002
1.42,-2.24,-1.53,-0.87,0.014
1.43,-0.20,-0.17,1.47,-0.002
1.44,-1.49,-0.39,0.41,0.014
1.45,-0.43,-0.17,-0.49,0.019
1.46,-1.11,1.50,-2.15,0.009
1.47,0.63,-1.22,-0.26,-0.012
1.48,-0.65,0.29,2.22,0.009
1.49,0.41,-1.30,-1.24,-0.012
1.50,-1.56,1.50,0.72,-0.007
1.51,-0.20,-0.62,0.57,-0.012
1.52,-1.03,0.06,0.79,0.003
1.53,1.47,0.74,-0.41,-0.007
1.54,-1.56,-0.01,-1.32,0.009
1.55,0.33,2.93,2.53,0.009
1.56,-0.96,-1.98,-2.15,-0.002
1.57,1.24,-1.53,-0.87,-0.007
1.58,-0.73,-0.01,1.47,-0.012
1.59,0.48,-1.00,-0.26,-0.007
1.60,-0.58,1.88,-1.09,-0.007
1.61,-0.20,1.27,0.87,-0.012
1.62,-0.20,-1.15,2.00,-0.002
1.63,-1.03,1.57,-4.03,-0.002
1.64,1.47,-1.22,-2.38,-0.018
1.65,-0.80,2.41,6.22,0.003
1.66,-0.65,-2.43,-1.55,0.009
1.67,-0.43,0.82,0.04,-0.007
1.68,-0.43,-1.30,-1.24,-0.012
1.69,-0.80,-0.01,0.79,0.009
1.70,0.18,-1.38,-0.26,-0.007
1.71,-0.20,0.74,0.72,0.003
1.72,-0.96,-0.47,-2.07,0.014
1.73,-0.27,-1.68,1.62,0.009
1.74,-1.03,0.06,0.04,0.003
1.75,-0.27,0.06,-2.45,0.009
1.76,1.09,0.74,1.55,-0.012
1.77,-3.45,-0.77,-1.47,0.014
1.78,1.69,-1.45,1.47,-0.018
1.79,-1.49,-1.22,-0.64,0.014
1.80,0.41,-1.53,-0.79,0.003
1.81,1.39,0.89,2.83,-0.002
1.82,-2.55,-1.07,1.09,0.014
1.83,0.63,-1.60,-0.11,-0.012
1.84,-0.88,2.33,0.49,0.003
1.85,0.26,-0.24,-1.17,-0.007
1.86,0.18,-0.09,-0.57,-0.002
1.87,-0.58,-1.07,-0.57,0.014
1.88,1.09,-1.07,1.40,-0.002
1.89,0.18,1.80,4.34,-0.018
1.90,0.71,-1.15,-3.51,-0.002
1.91,-1.49,1.04,0.41,0.019
1.92,-0.27,-0.69,1.85,0.003
1.93,0.33,1.04,1.32,-0.012
1.94,-1.64,-0.17,-2.15,0.009
1.95,-0.73,-0.92,0.87,0.003
1.96,-1.79,-1.68,1.02,0.014
1.97,-0.88,-0.01,1.40,0.003
1.98,-0.96,0.21,-1.85,0.009
1.99,-1.26,-1.83,0.49,0.014
2.00,0.71,0.44,1.62,0.009
2.01,-1.03,0.21,-3.66,0.009
2.02,-0.88,0.97,-2.07,-0.002
2.03,-1.26,-0.54,4.19,-0.002
2.04,-0.27,-0.09,1.85,-0.012
2.05,-0.65,0.21,-4.79,0.003
2.06,-0.20,0.29,-4.19,0.003
2.07,-0.73,2.03,2.83,0.003
2.08,1.01,1.12,1.70,-0.012
2.09,0.03,-2.06,-2.90,0.003
2.10,0.18,1.20,-1.85,-0.002
