"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.09,1.83,-0.12,-0.011
0.01,0.55,-4.82,-0.73,-0.011
0.02,2.52,3.57,-0.65,-0.005
0.03,-1.42,2.67,1.69,0.000
0.04,0.32,-3.31,-2.16,0.000
0.05,-0.66,2.21,-1.48,0.010
0.06,-3.99,-3.01,1.76,0.015
0.07,1.99,1.00,-1.71,-0.005
0.08,-0.44,-0.13,2.29,-0.005
0.09,0.09,-0.36,0.71,0.000
0.10,1.76,-1.12,-2.08,-0.005
0.11,-0.44,-0.28,1.54,0.000
0.12,-0.66,3.19,-0.80,0.010
0.13,0.17,-4.74,-1.86,-0.011
0.14,0.32,2.21,-1.33,0.000
0.15,-0.89,0.02,2.44,-0.011
0.16,0.70,-3.16,-0.12,-0.005
0.17,0.32,1.68,-0.42,0.010
0.18,0.40,0.02,2.67,0.000
0.19,0.40,-1.95,-1.03,0.010
0.20,0.55,3.65,-0.12,0.005
0.21,-0.74,2.21,-2.61,0.000
0.22,0.40,-4.14,-1.93,0.000
0.23,0.17,1.23,-1.25,0.015
0.24,0.02,-3.38,0.63,0.015
0.25,1.99,0.55,1.31,-0.011
0.26,-0.21,-1.34,-0.27,0.005
0.27,0.17,-0.06,1.69,0.000
0.28,0.70,1.38,-1.63,0.000
0.29,-0.06,-1.80,-0.88,-0.005
0.30,-0.21,1.15,0.18,0.015
0.31,-0.97,1.00,0.33,0.005
0.32,1.31,-3.01,-1.48,-0.005
0.33,0.32,0.62,2.74,0.005
0.34,-0.74,-1.80,0.48,0.010
0.35,-0.66,-1.27,0.25,0.005
0.36,-0.13,1.68,1.84,0.000
0.37,-0.06,-1.57,-2.23,0.000
0.38,0.40,0.85,-1.40,0.000
0.39,-3.01,-0.81,1.91,0.010
0.40,2.29,0.02,0.93,-0.021
0.41,-1.42,0.02,-0.58,0.010
0.42,0.32,-1.95,-2.31,0.000
0.43,-0.89,1.15,3.12,0.000
0.44,0.09,-1.34,-1.86,-0.011
0.45,-0.06,3.12,2.74,0.000
0.46,2.44,-2.48,-1.33,-0.016
0.47,-1.34,1.38,0.48,0.010
0.48,-0.28,1.38,2.06,0.000
0.49,-1.42,-1.64,-2.38,0.015
0.50,-2.25,1.23,-0.20,0.010
0.51,1.00,-2.17,-0.73,0.000
0.52,0.02,-1.64,0.63,0.000
0.53,0.40,5.61,1.54,0.000
0.54,2.29,-5.73,-0.80,-0.011
0.55,-1.04,1.08,-0.12,0.000
0.56,0.09,-0.28,-0.05,0.005
0.57,-0.44,-0.51,-1.25,0.010
0.58,0.25,1.46,1.01,0.010
0.59,0.09,-2.48,-0.58,0.005
0.60,-0.81,0.78,0.25,-0.011
0.61,-0.28,2.36,0.56,0.000
0.62,-0.97,-3.16,-3.06,0.026
0.63,1.84,0.85,0.48,-0.005
0.64,0.02,1.08,1.84,0.005
0.65,-0.66,-1.12,-1.25,0.000
0.66,0.78,0.25,-0.58,0.005
0.67,-1.72,-1.95,1.31,0.000
0.68,-0.36,0.62,-1.78,0.015
0.69,0.93,1.61,0.33,0.000
0.70,-0.66,0.40,-1.18,0.005
0.71,1.61,1.30,-0.65,-0.016
0.72,-0.21,-1.87,0.33,0.015
0.73,0.47,-0.51,-2.46,0.000
0.74,0.40,-0.21,1.76,-0.005
0.75,-0.13,2.29,1.76,0.000
0.76,-0.28,-0.66,-1.40,0.000
0.77,0.09,-0.43,-1.03,0.000
0.78,-2.18,-1.12,-1.63,0.010
0.79,-0.97,1.61,4.63,0.000
0.80,-2.33,-3.61,-0.73,0.015
0.81,-0.59,-1.04,0.93,0.000
0.82,-1.34,1.00,1.99,0.005
0.83,1.46,-0.81,-3.14,-0.011
0.84,1.00,2.36,-0.50,0.000
0.85,0.09,-0.89,1.46,0.010
0.86,-1.27,-0.96,-0.73,0.010
0.87,1.46,-1.72,-0.95,-0.011
0.88,-2.93,-1.19,4.93,0.005
0.89,0.47,2.29,-2.38,0.000
0.90,0.32,0.17,1.16,0.000
0.91,-0.59,-0.66,-1.10,0.010
0.92,1.76,0.17,-2.61,-0.016
0.93,-0.66,-2.17,0.41,0.005
0.94,2.37,0.78,-2.46,-0.011
0.95,-1.42,3.27,4.18,0.005
0.96,1.53,-1.80,-1.78,-0.016
0.97,1.15,0.85,-0.95,-0.011
0.98,-0.13,-0.96,0.41,0.000
0.99,0.40,-0.13,-1.63,0.000
1.00,1.46,4.71,2.44,0.000
1.01,-0.44,-2.78,-2.16,-0.005
1.02,1.38,-2.93,-4.35,-0.005
1.03,-0.21,4.10,5.61,0.000
1.04,0.02,-3.01,-2.61,0.000
1.05,0.55,-0.06,1.16,-0.011
1.06,-0.44,-1.42,1.54,0.010
1.07,0.17,-0.28,-1.40,0.000
1.08,-1.12,4.33,-1.40,0.010
1.09,-0.59,0.09,-1.40,-0.005
1.10,-1.34,3.72,0.10,0.005
1.11,1.46,-2.02,2.82,0.000
1.12,-0.06,-2.48,-2.54,-0.011
1.13,0.25,2.29,2.44,-0.005
1.14,-0.28,-3.54,-3.06,0.010
1.15,0.25,3.19,1.54,0.000
1.16,-0.89,1.53,-0.12,0.005
1.17,-0.28,-2.70,-3.97,0.010
1.18,0.02,2.51,1.91,0.005
1.19,-0.36,-2.93,0.18,0.015
1.20,-0.66,1.30,2.06,0.015
1.21,-0.59,-2.02,-2.16,0.015
1.22,-2.33,0.25,2.97,0.015
1.23,-0.66,0.85,-2.46,0.010
1.24,-1.42,-1.19,-1.18,-0.005
1.25,1.53,0.55,-2.38,-0.011
1.26,0.40,1.76,3.65,0.000
1.27,0.25,-4.90,-3.14,-0.005
1.28,-0.13,-0.43,0.86,0.000
1.29,-0.51,2.36,2.67,0.010
1.30,-1.34,-2.85,-1.03,0.010
1.31,-0.21,1.38,-0.65,0.005
1.32,1.00,0.17,1.54,0.010
1.33,-0.21,-1.95,-2.54,-0.011
1.34,1.68,1.00,-0.73,-0.005
1.35,-2.18,-3.23,2.97,0.015
1.36,1.61,4.93,0.56,-0.011
1.37,0.62,-1.72,1.16,-0.005
1.38,0.78,-5.58,-5.78,0.010
1.39,-1.50,2.06,2.44,0.015
1.40,-1.42,-1.72,-5.33,0.015
1.41,-0.74,6.90,2.97,0.010
1.42,-0.74,2.29,2.29,0.010
1.43,1.99,-7.01,-7.74,0.005
1.44,-1.42,2.74,10.44,0.000
1.45,-0.51,-1.34,-4.57,0.005
1.46,0.25,0.47,-1.78,0.005
1.47,-2.03,0.40,0.18,0.015
1.48,2.14,-3.38,1.54,-0.005
1.49,-0.06,-0.36,-2.23,0.000
1.50,0.02,2.97,0.25,0.010
1.51,-0.59,-2.10,0.71,0.005
1.52,0.40,2.82,-4.27,0.000
1.53,-3.46,-1.72,6.59,0.015
1.54,-0.66,-2.40,-5.33,0.005
1.55,3.27,3.57,4.33,-0.026
1.56,-0.21,-2.25,1.61,-0.005
1.57,1.38,1.23,-4.65,0.005
1.58,0.02,1.98,6.51,-0.005
1.59,0.55,-4.74,-5.33,0.005
1.60,-0.89,1.76,2.59,0.015
1.61,0.40,0.93,0.03,0.000
1.62,-1.12,-0.89,-1.78,0.000
1.63,0.55,0.17,-1.18,-0.011
1.64,-0.13,-0.51,4.48,0.000
1.65,-1.80,-1.34,-0.35,0.015
1.66,2.14,2.06,-2.38,-0.005
1.67,-2.25,-1.57,5.23,0.010
1.68,1.53,0.62,-1.48,-0.005
1.69,-1.57,-3.08,-1.71,0.010
1.70,-1.80,1.53,0.86,0.015
1.71,-0.36,-1.19,0.71,0.005
1.72,-0.28,0.32,-0.27,0.010
1.73,1.38,0.17,1.16,-0.011
1.74,0.02,-1.80,-0.58,0.000
1.75,-1.19,-0.51,0.41,0.005
1.76,1.08,1.30,0.86,0.000
1.77,-1.34,0.85,0.03,0.010
1.78,0.47,-1.34,-2.16,-0.005
1.79,0.62,1.38,4.18,0.000
1.80,-0.51,-0.81,0.33,0.005
1.81,1.00,-2.33,-2.76,0.000
1.82,-2.48,2.21,4.85,0.015
1.83,-0.06,-1.34,-1.63,0.015
1.84,-1.04,2.44,-0.65,0.000
1.85,-1.04,2.14,1.23,0.010
1.86,2.97,-2.25,-3.37,0.000
1.87,-0.74,0.09,2.82,0.005
1.88,1.23,-1.12,0.48,-0.011
1.89,0.02,1.68,-0.12,0.010
1.90,-0.28,1.23,-1.03,0.010
1.91,-1.87,0.70,-0.05,0.010
1.92,0.32,1.68,-1.25,0.000
1.93,-0.51,-0.36,-3.59,0.010
1.94,-0.06,0.47,3.72,-0.005
1.95,0.78,1.61,-0.42,-0.016
1.96,0.09,-1.64,-0.73,0.005
1.97,0.02,0.62,0.86,0.010
1.98,-0.06,1.23,-0.05,-0.016
1.99,0.02,-0.13,-1.40,0.005
2.00,-0.51,2.89,2.89,0.005
2.01,0.25,-1.72,-2.91,-0.005
2.02,1.46,-0.89,-0.50,-0.005
2.03,-1.72,1.46,3.42,0.015
2.04,3.12,-0.66,-3.06,-0.021
2.05,-0.89,1.15,3.87,0.000
2.06,0.02,0.62,-0.58,0.000
2.07,0.70,-0.43,-3.37,-0.016
2.08,-0.81,-0.43,4.25,0.005
2.09,-0.59,1.91,-0.50,0.000
