"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.62,0.67,-2.17,0.001
0.01,-0.27,-0.77,0.25,0.007
0.02,-0.19,0.60,-0.28,-0.004
0.03,-0.19,1.50,0.62,0.001
0.04,-0.78,0.37,-0.21,0.007
0.05,0.25,-1.15,1.07,-0.004
0.06,0.25,-0.39,0.09,-0.004
0.07,0.54,0.07,-0.28,-0.010
0.08,-0.41,-1.37,0.47,-0.010
0.09,-0.41,0.60,0.32,0.001
0.10,0.54,0.37,1.68,0.001
0.11,0.18,-0.84,-0.96,-0.015
0.12,0.03,0.44,0.17,-0.010
0.13,0.25,0.29,-0.58,-0.015
0.14,0.18,0.44,0.25,0.001
0.15,-0.27,-0.69,-0.28,-0.004
0.16,0.03,-1.07,1.07,-0.015
0.17,-0.27,2.11,-2.47,0.007
0.18,-0.64,0.07,0.70,0.007
0.19,-0.05,-1.15,2.28,-0.015
0.20,0.03,2.41,-2.32,-0.010
0.21,0.25,-0.39,0.92,-0.010
0.22,0.77,-1.15,2.36,-0.010
0.23,1.13,1.88,-1.41,-0.004
0.24,-0.05,-0.09,0.47,0.001
0.25,-0.49,-1.07,-0.13,-0.004
0.26,-1.23,0.14,-0.13,0.001
0.27,-1.01,-0.92,1.38,0.007
0.28,0.25,-0.01,0.92,-0.004
0.29,0.99,0.52,-0.66,-0.021
0.30,0.18,-0.24,-0.21,-0.004
0.31,0.40,-0.09,0.47,0.001
0.32,0.69,0.97,-2.02,0.007
0.33,0.03,-2.13,-0.28,0.012
0.34,0.18,-1.52,1.45,0.007
0.35,1.36,3.17,-1.72,-0.004
0.36,-0.27,0.52,-0.43,0.001
0.37,-1.67,-1.60,1.83,0.012
0.38,0.32,2.79,-1.49,-0.004
0.39,0.47,0.22,1.83,-0.004
0.40,0.10,-2.51,1.07,0.007
0.41,1.06,0.44,0.17,-0.015
0.42,0.99,1.35,0.70,0.001
0.43,1.13,0.07,-0.36,-0.010
0.44,0.18,-0.77,-0.06,-0.004
0.45,0.10,-0.92,0.17,-0.004
0.46,0.47,0.14,-0.06,0.001
0.47,0.69,1.50,-0.06,0.001
0.48,1.28,0.60,0.77,-0.015
0.49,1.58,-0.31,0.02,-0.015
0.50,-0.19,-0.46,-0.96,-0.004
0.51,-1.01,-0.31,-0.89,-0.004
0.52,-0.05,0.82,-0.28,0.001
0.53,-0.86,0.22,-1.56,0.007
0.54,-0.86,-1.45,0.32,-0.004
0.55,1.58,0.07,0.40,-0.004
0.56,2.09,1.73,-0.06,-0.015
0.57,0.99,-0.09,2.21,-0.021
0.58,1.72,-1.45,2.28,-0.004
0.59,1.50,0.44,-1.19,-0.010
0.60,0.99,-1.07,0.25,-0.004
0.61,0.91,0.29,0.92,-0.015
0.62,0.69,1.43,-0.36,-0.010
0.63,-0.86,-0.46,-0.28,0.007
0.64,-0.78,-0.16,0.32,0.001
0.65,-0.05,1.35,-0.21,-0.004
0.66,-0.78,0.52,0.02,-0.004
0.67,-0.34,-0.31,-1.19,0.012
0.68,0.69,-0.69,0.47,0.012
0.69,0.47,-0.39,-2.09,0.001
0.70,1.28,0.75,1.75,-0.010
0.71,0.84,2.26,0.40,-0.004
0.72,-0.93,-0.24,0.92,0.001
0.73,-0.49,-0.84,-0.21,-0.004
0.74,1.21,-0.77,0.02,-0.015
0.75,0.54,-1.15,-0.58,-0.004
0.76,1.58,-0.16,-0.51,-0.004
0.77,1.65,0.75,-1.26,-0.015
0.78,1.06,0.90,1.38,0.001
0.79,-0.56,-1.15,-1.79,-0.010
0.80,-1.74,-1.98,-0.43,0.007
0.81,0.25,2.34,2.81,0.007
0.82,-0.19,2.11,-0.96,0.007
0.83,-0.93,0.60,0.32,-0.010
0.84,0.40,1.20,-1.04,0.001
0.85,0.03,-0.84,-0.13,0.001
0.86,-1.52,-1.22,0.17,0.012
0.87,0.03,-1.07,0.77,-0.004
0.88,0.25,0.44,0.32,-0.015
0.89,-0.34,1.50,-3.07,0.018
0.90,0.84,-0.01,1.45,-0.010
0.91,0.84,2.34,-0.58,-0.010
0.92,0.47,1.13,0.02,-0.004
0.93,0.32,-2.13,3.03,-0.010
0.94,2.02,1.66,0.70,-0.021
0.95,0.84,0.29,0.55,0.001
0.96,-0.05,-3.04,1.60,-0.004
0.97,1.50,1.05,-1.19,-0.010
0.98,0.32,-0.39,-1.04,-0.004
0.99,-1.23,-1.98,-1.04,0.001
1.00,0.47,3.78,-0.74,-0.004
1.01,-0.34,2.11,-2.85,0.001
1.02,-1.37,-3.11,0.62,-0.010
1.03,0.69,-0.09,0.47,-0.004
1.04,1.06,1.50,-0.28,-0.015
1.05,0.03,-0.62,0.17,-0.015
