"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.00,-0.81,-2.30,-0.011
0.01,-0.53,-0.96,-0.42,0.000
0.02,-0.69,-0.73,-1.40,-0.005
0.03,-1.59,2.07,1.54,-0.011
0.04,0.83,0.55,-1.17,0.000
0.05,-0.69,-1.79,-2.00,-0.011
0.06,-0.31,-0.35,2.90,0.000
0.07,2.04,-3.76,-2.83,-0.011
0.08,-1.75,0.63,2.45,0.000
0.09,-0.61,3.05,1.77,0.005
0.10,0.83,-4.59,-1.85,-0.005
0.11,-0.99,-0.88,-1.78,0.005
0.12,-0.31,6.98,3.50,0.005
0.13,0.45,-3.91,-5.17,-0.011
0.14,1.59,-4.29,-0.72,-0.016
0.15,0.07,0.48,6.37,0.005
0.16,0.30,-3.45,-0.19,-0.011
0.17,-0.46,2.14,-1.93,0.005
0.18,-1.14,2.22,2.67,0.005
0.19,-1.06,-1.19,-0.87,0.015
0.20,1.51,-3.83,-2.38,-0.011
0.21,-0.08,-2.93,0.64,0.000
0.22,0.07,4.18,2.30,-0.011
0.23,2.04,-2.02,-3.29,-0.016
0.24,-2.20,1.46,-2.30,0.005
0.25,0.45,1.69,0.71,0.005
0.26,-0.08,-5.87,-1.40,-0.005
0.27,0.30,4.94,5.76,-0.016
0.28,0.07,-4.06,-3.21,-0.011
0.29,1.21,-0.13,-0.34,-0.021
0.30,-1.29,2.29,2.37,0.000
0.31,-0.08,-2.70,-4.34,0.000
0.32,0.15,0.10,-0.72,-0.005
0.33,0.00,-3.61,-0.49,-0.005
0.34,-0.69,4.11,2.67,0.000
0.35,1.74,-1.41,0.94,-0.005
0.36,-0.76,-1.56,-0.80,0.010
0.37,-1.37,0.33,3.05,0.005
0.38,1.43,-2.70,-5.32,0.000
0.39,0.45,4.03,5.61,-0.011
0.40,-0.76,-2.32,-5.85,0.000
0.41,4.46,0.63,-2.23,-0.037
0.42,-3.49,-0.58,3.88,0.000
0.43,-0.08,0.93,-4.42,0.005
0.44,-1.37,-2.32,4.86,-0.005
0.45,-0.84,-3.15,-1.85,0.021
0.46,-1.14,-0.66,2.52,0.000
0.47,-0.84,-1.26,-2.83,-0.005
0.48,2.87,3.35,1.01,-0.016
0.49,-1.22,1.31,3.73,0.000
0.50,0.45,-1.87,-8.87,0.000
0.51,1.59,0.40,0.94,-0.005
0.52,-1.97,-5.04,-3.96,0.010
0.53,-1.06,4.71,5.99,0.010
0.54,0.75,-0.51,1.24,0.000
0.55,0.45,-1.72,-4.11,-0.011
0.56,-0.69,-0.20,6.97,0.010
0.57,0.83,-7.24,-7.43,0.000
0.58,-0.23,7.13,4.63,-0.011
0.59,-0.76,-0.58,-4.04,0.010
0.60,2.34,-2.40,-3.81,-0.011
0.61,-2.05,2.67,7.95,-0.005
0.62,0.83,-8.45,-6.00,-0.011
0.63,1.89,5.77,3.12,0.000
0.64,-4.40,-0.73,1.16,0.026
0.65,2.19,-1.56,-4.79,-0.021
0.66,-2.28,0.93,3.28,0.000
0.67,1.51,-2.09,-2.53,0.000
0.68,0.75,2.75,2.14,-0.005
0.69,-1.67,-4.44,-4.04,0.005
0.70,0.37,0.55,0.64,0.000
0.71,-4.02,0.55,0.86,0.021
0.72,-0.23,-4.44,-2.91,0.005
0.73,0.45,0.63,2.90,-0.011
0.74,0.45,-0.20,0.64,0.000
0.75,0.75,2.37,1.24,-0.005
0.76,1.06,-3.23,-1.48,-0.005
0.77,-0.84,1.91,0.33,0.000
0.78,-2.28,-1.64,-1.48,0.015
0.79,2.12,-3.30,-1.55,-0.005
0.80,-1.52,1.76,2.07,0.005
0.81,0.45,-2.17,2.07,-0.005
0.82,0.98,-0.88,-0.65,-0.005
0.83,0.07,1.46,2.82,0.000
0.84,-0.46,-3.83,-1.25,0.005
0.85,0.53,2.37,-0.34,-0.011
0.86,-1.97,1.46,-2.46,0.010
0.87,0.15,-2.70,-2.08,-0.005
0.88,-0.08,2.22,0.86,-0.005
0.89,0.22,-4.66,-4.34,-0.005
0.90,0.00,1.16,5.54,-0.005
0.91,0.45,-0.66,-1.10,0.000
0.92,-0.23,-0.96,-1.40,-0.005
0.93,0.15,2.59,1.99,-0.005
0.94,-0.53,-4.29,-4.19,0.010
0.95,0.37,2.97,0.71,0.005
0.96,-1.67,2.52,1.39,0.000
0.97,0.75,-4.97,-3.06,-0.011
0.98,0.30,1.99,2.30,0.005
0.99,-0.76,-1.79,1.99,0.005
1.00,0.37,-1.87,-3.44,0.010
1.01,-1.59,4.49,5.16,0.000
1.02,-0.99,-0.51,-2.46,0.005
1.03,0.75,0.40,-3.13,-0.005
1.04,-4.32,-0.28,4.18,0.026
1.05,2.57,-0.51,-1.17,-0.005
1.06,-2.20,-0.35,-0.34,0.010
1.07,-0.23,0.02,0.11,-0.005
1.08,0.60,-2.09,1.09,-0.011
1.09,-2.12,1.01,1.62,0.015
1.10,0.53,2.22,-0.04,-0.011
1.11,1.81,-1.87,-0.95,-0.016
1.12,-2.20,1.31,2.07,0.005
1.13,-0.61,3.28,-0.12,0.000
1.14,-2.81,-4.29,-2.53,0.015
1.15,-1.14,3.43,0.79,0.015
1.16,0.75,-1.41,0.33,0.000
1.17,0.37,-1.72,-2.46,-0.005
1.18,1.13,5.24,3.80,0.010
1.19,-0.91,-4.21,-1.63,0.010
1.20,0.00,0.48,-1.17,0.000
1.21,-1.14,2.44,3.88,0.015
1.22,0.30,-3.45,-4.11,0.000
1.23,0.83,2.90,2.37,-0.016
1.24,-1.29,-1.34,-1.17,0.010
1.25,0.00,1.08,-1.85,-0.005
1.26,-1.37,1.23,0.71,0.005
1.27,0.07,-2.77,-2.23,-0.005
1.28,0.60,4.26,4.11,-0.005
1.29,0.53,-1.72,-0.87,0.000
1.30,-0.08,1.23,0.26,0.000
1.31,-2.58,-1.87,-1.02,0.015
1.32,-1.59,0.10,-1.02,0.000
1.33,-0.16,3.65,0.49,-0.005
1.34,-0.31,-2.85,-1.55,0.010
1.35,1.96,-0.05,0.49,-0.016
1.36,1.66,0.70,0.41,-0.011
1.37,-0.08,-2.40,-3.21,0.005
1.38,-0.76,3.50,6.52,0.010
1.39,-1.37,-2.17,-6.08,0.010
1.40,1.43,3.05,2.97,-0.011
1.41,-0.91,0.10,-0.95,0.000
1.42,-0.31,-3.83,-4.27,0.005
1.43,-1.67,1.16,6.29,0.015
1.44,0.60,-4.29,-1.10,0.005
1.45,-1.67,1.31,-1.40,0.005
1.46,0.00,-1.04,1.47,-0.005
1.47,-0.23,-3.15,-0.34,0.000
1.48,0.98,4.49,-0.49,-0.005
1.49,-0.61,-0.20,0.41,0.005
1.50,0.45,-4.14,-2.76,-0.005
1.51,0.15,1.91,3.73,-0.011
1.52,-2.73,-1.72,1.84,0.010
1.53,0.45,-0.43,-1.55,0.000
1.54,-0.31,-0.96,1.47,0.010
1.55,-1.29,0.02,-2.53,0.005
1.56,1.21,0.48,-1.85,0.000
1.57,1.13,-1.56,-1.48,-0.005
1.58,-0.46,5.01,2.52,0.005
1.59,0.53,-3.30,-0.80,0.005
1.60,-0.16,-1.79,-0.34,0.000
1.61,-3.79,1.38,2.75,0.015
1.62,1.59,-3.91,-3.89,-0.016
1.63,-0.16,3.43,0.79,0.015
1.64,-1.75,2.52,1.39,0.015
1.65,2.34,-4.74,-5.17,-0.016
1.66,0.00,2.75,1.99,0.000
1.67,-1.82,-4.36,0.94,0.015
1.68,2.12,-1.87,-3.36,0.000
1.69,-2.88,2.90,8.71,0.015
1.70,0.75,-0.66,-4.64,0.000
1.71,1.81,1.31,-3.29,-0.011
1.72,-6.21,2.07,1.24,0.031
1.73,2.04,6.07,-0.12,-0.005
1.74,-4.24,-8.60,-0.19,0.026
1.75,1.66,-5.80,-4.11,-0.005
1.76,-1.59,7.21,9.38,0.010
1.77,-1.37,-1.41,-4.64,0.000
1.78,2.42,-0.43,-2.68,-0.005
1.79,-2.12,2.29,4.03,0.000
1.80,-0.76,-4.44,-4.57,0.010
1.81,2.12,4.64,0.03,-0.005
1.82,-5.00,-1.34,5.92,0.021
1.83,2.72,-1.56,-3.13,-0.016
1.84,-2.12,0.17,1.54,0.010
1.85,-0.69,-2.62,-2.15,0.010
1.86,0.00,3.96,1.32,-0.005
1.87,-1.44,-0.51,-1.02,-0.011
1.88,0.45,-0.81,-0.42,-0.005
1.89,-1.59,2.82,1.01,0.005
1.90,0.15,-4.21,-2.30,0.005
1.91,-1.52,0.40,3.35,0.010
1.92,-5.61,1.99,-2.08,0.047
1.93,3.93,0.78,-2.00,-0.021
1.94,-1.14,-1.56,0.41,0.010
1.95,0.45,1.08,0.33,-0.011
1.96,0.00,-1.64,-2.61,0.000
1.97,-0.16,1.46,6.29,0.005
1.98,-0.91,3.20,-0.95,0.010
1.99,1.13,-1.11,0.11,-0.016
2.00,-3.94,-3.38,-4.19,0.026
2.01,-2.05,-2.32,-3.96,0.015
2.02,-0.99,0.93,0.49,0.005
2.03,-1.52,2.37,1.69,0.010
2.04,-0.46,2.07,1.69,-0.005
2.05,0.75,-4.36,-2.00,-0.011
2.06,-0.38,-3.23,-0.34,0.000
2.07,0.07,1.08,-0.42,0.000
2.08,-0.61,1.16,1.77,-0.005
2.09,-0.69,2.37,0.56,0.005
2.10,-0.31,-3.83,-0.80,-0.005
2.11,-0.84,-0.20,-1.63,0.005
2.12,-0.76,0.63,0.71,0.010
2.13,-1.37,-1.72,-1.25,0.010
2.14,0.68,3.28,2.90,-0.011
2.15,-0.38,-3.23,-0.49,-0.005
2.16,0.75,-0.73,-3.21,0.000
2.17,-2.12,-0.96,5.61,0.010
2.18,0.30,-2.40,-4.79,0.000
2.19,-1.59,6.45,3.58,0.015
