"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.05,-1.42,0.16,-0.004
0.01,0.88,-0.74,-0.74,-0.004
0.02,-2.00,1.60,2.05,0.016
0.03,-0.26,-0.21,0.46,0.006
0.04,-0.56,0.62,-0.97,0.001
0.05,-0.79,1.00,2.05,-0.004
0.06,1.64,0.09,0.31,0.001
0.07,0.27,0.62,1.07,0.001
0.08,-0.41,1.38,0.24,-0.010
0.09,0.43,-1.50,-1.12,-0.004
0.10,-0.63,0.01,-1.42,0.006
0.11,-0.18,0.09,0.69,-0.004
0.12,0.80,-2.03,0.31,-0.010
0.13,-0.56,-0.14,-1.73,0.016
0.14,-0.48,0.85,0.24,0.011
0.15,1.11,-1.50,-1.73,0.006
0.16,-1.16,2.43,0.31,-0.010
0.17,-0.26,-1.35,1.59,-0.004
0.18,0.50,0.17,-1.42,-0.010
0.19,0.58,2.13,0.24,-0.004
0.20,1.33,-0.52,-0.74,-0.010
0.21,-1.01,-1.04,1.52,0.006
0.22,-0.56,-0.97,-2.48,0.016
0.23,2.17,-2.18,-1.42,-0.015
0.24,-0.10,1.38,3.10,0.001
0.25,-0.56,-0.67,-2.48,0.001
0.26,3.23,-2.63,-2.63,-0.025
0.27,-1.62,4.48,3.03,0.001
0.28,1.26,0.47,-1.05,-0.010
0.29,1.94,-1.88,-4.21,-0.015
0.30,-2.07,6.97,1.52,0.001
0.31,-1.85,1.38,1.44,0.027
0.32,1.71,-3.09,-2.03,-0.004
0.33,-0.10,3.27,0.08,-0.015
0.34,0.27,-1.73,0.08,-0.010
0.35,1.86,-3.84,-1.88,-0.004
0.36,-0.26,0.09,0.16,0.006
0.37,0.73,-0.06,0.16,0.011
0.38,-0.18,-1.20,-3.31,0.001
0.39,0.50,0.24,-1.65,-0.004
0.40,-0.18,1.15,1.74,0.011
0.41,-0.26,-0.82,-0.97,0.006
0.42,-0.18,2.66,-0.37,0.016
0.43,-0.86,0.32,2.50,0.011
0.44,1.56,-1.65,-0.14,0.006
0.45,1.33,2.06,-2.40,-0.010
0.46,-1.24,1.68,2.88,0.001
0.47,0.73,-0.67,-1.12,0.001
0.48,-0.63,2.28,-0.37,0.001
0.49,-1.47,-0.74,2.27,0.016
0.50,0.43,-0.74,-1.80,-0.004
0.51,-0.41,0.47,-1.73,-0.004
0.52,-1.09,-0.59,1.97,0.022
0.53,-0.18,1.22,0.91,0.006
0.54,-0.86,-0.06,0.24,0.001
0.55,-0.86,0.69,1.14,0.006
0.56,0.58,-0.14,1.22,-0.010
0.57,-0.94,1.53,0.24,0.006
0.58,-0.18,0.69,2.27,0.001
0.59,0.35,-0.82,1.37,0.001
0.60,-0.56,1.15,0.16,0.006
0.61,-0.63,-1.27,0.39,0.006
0.62,-0.56,-0.52,0.84,0.001
0.63,-0.03,-1.12,0.69,0.006
0.64,-0.94,-1.12,0.08,0.016
0.65,-1.85,-1.27,2.35,0.016
0.66,0.73,1.45,0.91,-0.004
0.67,-0.94,2.43,-1.27,0.006
0.68,0.88,2.96,-0.44,-0.015
0.69,-0.86,2.81,-0.67,-0.004
0.70,-0.86,-0.29,0.69,0.006
0.71,-0.10,1.07,-2.10,0.006
0.72,-0.10,-1.20,2.72,0.001
0.73,0.50,0.09,0.91,0.006
0.74,1.11,-2.56,-2.18,-0.015
