"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-0.11,0.52,-3.09,-0.013
0.01,0.11,0.29,-1.06,-0.013
0.02,-0.42,-0.77,0.90,-0.002
0.03,0.42,0.67,-2.04,-0.007
0.04,0.57,0.52,-0.23,-0.002
0.05,0.57,1.04,-1.06,-0.007
0.06,0.11,-0.17,-1.66,-0.007
0.07,-0.34,0.52,0.38,0.003
0.08,0.79,0.21,-1.06,-0.007
0.09,0.34,-1.38,0.38,-0.002
0.10,0.64,0.14,-0.60,-0.002
0.11,0.04,1.80,-1.13,-0.013
0.12,0.26,-0.69,-1.58,-0.007
0.13,1.32,-1.60,-0.38,-0.007
0.14,-0.04,0.74,-0.83,-0.018
0.15,-0.49,-1.83,-0.68,-0.002
0.16,2.01,-1.45,-0.75,-0.013
0.17,-0.64,0.44,-0.38,-0.007
0.18,2.46,-1.60,0.15,-0.023
0.19,0.42,-0.01,-1.51,-0.007
0.20,-3.60,2.25,1.21,0.003
0.21,0.87,-1.07,-1.28,-0.013
0.22,1.48,-0.01,-1.81,-0.023
0.23,-0.04,0.52,3.09,-0.007
0.24,-0.04,-1.83,-3.09,-0.007
0.25,-0.64,0.36,0.60,-0.013
0.26,-0.49,-0.01,1.66,-0.002
0.27,0.34,-0.17,-1.66,0.008
0.28,0.19,-1.07,1.66,-0.013
0.29,0.49,-0.54,-0.15,-0.002
0.30,-1.02,0.06,0.30,-0.007
0.31,-0.19,0.14,-0.60,-0.002
0.32,-0.57,0.29,-0.08,-0.002
0.33,0.34,-0.62,1.51,-0.002
0.34,0.64,0.44,-1.21,-0.002
0.35,-0.26,-1.15,-1.36,-0.002
0.36,0.11,0.06,-0.38,0.003
0.37,0.11,0.52,-0.30,-0.007
0.38,0.04,-0.01,-0.38,-0.013
0.39,-0.57,0.89,-1.81,-0.007
0.40,0.26,0.21,-0.38,-0.007
0.41,-0.72,1.57,-0.83,-0.007
0.42,0.04,1.50,-1.13,-0.013
0.43,-0.26,-1.22,2.26,0.003
0.44,0.19,1.88,0.90,-0.002
0.45,0.64,0.67,-2.87,-0.018
0.46,-0.19,-0.77,2.41,0.003
0.47,-0.42,1.42,0.75,-0.007
0.48,0.42,0.59,-1.89,-0.018
0.49,-0.64,-0.77,2.11,-0.002
0.50,0.04,1.35,0.53,0.008
0.51,-0.04,0.29,-1.89,-0.002
0.52,-1.40,0.97,0.30,-0.002
0.53,0.42,1.42,-0.23,0.003
0.54,-0.42,0.67,-0.45,0.003
0.55,1.02,0.21,-0.08,-0.013
0.56,0.19,-1.53,-2.41,0.003
0.57,-2.01,0.74,1.96,-0.002
0.58,0.79,-1.00,-0.53,-0.018
0.59,0.57,-0.01,0.45,-0.007
0.60,-0.26,1.57,1.21,-0.007
0.61,0.34,-1.30,-1.96,-0.007
0.62,0.11,0.74,1.89,0.003
0.63,0.72,1.20,-1.21,-0.007
0.64,-1.70,1.42,1.51,-0.002
0.65,0.87,1.27,0.15,-0.018
0.66,0.49,0.59,-1.13,-0.007
0.67,-1.25,2.25,3.02,0.003
0.68,1.17,0.52,-3.02,-0.002
0.69,-0.42,0.74,0.00,-0.002
0.70,-0.64,2.71,2.56,-0.002
0.71,1.32,-1.45,-3.24,-0.018
0.72,-0.87,0.36,1.73,-0.002
0.73,-1.17,0.59,0.45,0.003
0.74,0.72,-1.00,-2.11,-0.023
0.75,0.04,1.95,1.36,-0.013
0.76,-0.64,0.89,-0.08,-0.013
0.77,-0.34,2.03,-1.51,-0.002
0.78,-0.72,1.50,0.98,0.008
0.79,-0.34,0.29,0.83,-0.023
0.80,-0.49,2.18,-0.23,0.003
0.81,-0.04,-0.54,0.15,-0.018
0.82,0.26,-0.32,-0.23,-0.007
0.83,0.19,1.35,-1.06,-0.007
0.84,-0.26,-1.00,1.58,0.008
0.85,0.34,-1.98,-0.38,0.008
0.86,2.84,-0.54,-2.64,-0.018
0.87,-1.10,0.29,-0.08,-0.007
0.88,-1.25,-2.36,-0.83,0.019
0.89,1.63,1.12,-2.64,-0.018
0.90,0.72,4.22,2.34,-0.033
0.91,-1.55,-0.62,0.68,-0.002
0.92,0.87,2.93,-2.56,-0.023
0.93,-2.46,2.93,0.68,0.003
0.94,-0.95,-0.69,3.09,0.003
0.95,3.52,-0.47,-3.77,-0.023
0.96,-0.64,-1.60,0.00,-0.002
0.97,-1.32,-3.57,3.54,0.024
0.98,3.75,-0.92,-5.58,-0.013
0.99,-0.87,1.12,-1.58,0.003
1.00,-0.95,-1.30,2.87,0.008
1.01,0.87,-0.62,-3.09,-0.007
1.02,-0.72,0.29,1.06,0.008
1.03,-0.34,1.50,3.32,-0.002
1.04,1.93,1.04,-1.36,-0.013
1.05,1.25,1.20,-1.58,-0.013
1.06,-1.55,1.73,0.38,-0.013
1.07,-1.10,2.78,-1.06,-0.018
1.08,0.42,-0.77,-1.13,-0.013
1.09,-1.02,0.74,1.43,0.003
1.10,-0.64,1.65,1.21,-0.013
1.11,0.42,-1.38,-0.75,-0.002
1.12,-0.34,-0.62,1.28,0.008
1.13,-0.64,0.97,1.81,0.003
1.14,1.40,0.82,-1.36,-0.002
1.15,0.04,0.44,-1.21,-0.018
1.16,-2.01,2.33,1.73,-0.002
1.17,0.34,0.82,0.38,-0.007
1.18,0.04,0.67,1.28,-0.007
1.19,-1.17,1.12,2.41,-0.018
1.20,0.64,-0.24,-0.68,-0.007
1.21,-1.02,1.35,0.53,-0.013
1.22,0.19,-0.54,-0.08,-0.018
1.23,-0.26,1.12,-0.15,-0.007
1.24,-2.16,-0.92,1.51,-0.002
1.25,0.64,-1.30,-0.68,0.014
1.26,0.64,-2.36,-0.45,-0.002
1.27,-2.38,-0.01,0.83,0.014
1.28,0.04,2.78,0.75,-0.007
1.29,0.49,4.52,0.68,-0.033
1.30,-2.08,2.10,2.04,-0.013
1.31,-0.34,1.04,-1.43,0.003
1.32,1.32,-0.69,-1.81,-0.002
1.33,0.57,-0.47,1.66,-0.002
1.34,-0.04,1.50,0.90,-0.002
1.35,-0.64,-0.47,0.00,-0.007
1.36,-2.69,1.12,4.30,0.014
1.37,-0.04,0.52,0.15,-0.007
1.38,3.22,-1.68,-4.90,-0.018
1.39,-0.79,-0.01,2.87,-0.002
1.40,-1.55,-0.69,-1.58,0.008
1.41,-0.34,0.67,-3.39,-0.007
1.42,-1.40,0.36,4.22,-0.007
1.43,0.42,1.12,0.45,0.008
1.44,1.10,0.52,-0.08,-0.018
1.45,0.19,-0.32,1.13,-0.002
1.46,-0.64,1.42,-0.23,-0.007
1.47,0.87,0.97,-1.58,-0.013
1.48,0.19,0.44,1.51,-0.002
1.49,0.19,0.14,1.21,-0.013
1.50,1.40,1.50,-2.41,-0.023
1.51,0.04,0.82,1.89,-0.002
1.52,-0.19,0.06,-1.28,0.003
1.53,1.25,2.10,-1.66,-0.023
1.54,-1.02,-0.62,2.11,-0.013
1.55,0.72,0.67,-1.89,-0.002
1.56,2.69,0.82,-2.26,-0.033
1.57,-1.17,-0.32,3.32,0.003
1.58,-0.04,-1.38,-2.41,0.003
1.59,1.78,1.88,-1.58,-0.007
1.60,-0.72,-0.24,3.09,-0.007
1.61,1.10,-1.60,1.06,0.003
1.62,1.85,1.27,-2.11,-0.018
1.63,-0.26,-0.17,0.30,-0.013
1.64,1.17,-1.83,-0.45,-0.007
1.65,0.34,1.35,-1.66,-0.007
1.66,-1.10,2.63,2.11,-0.013
1.67,-0.11,-0.39,0.00,-0.013
1.68,2.01,-0.17,-1.13,-0.028
1.69,-1.32,0.21,1.21,0.003
1.70,0.11,1.20,0.08,-0.007
1.71,2.38,-0.39,0.60,-0.028
1.72,-0.95,1.73,-0.30,-0.013
1.73,-0.04,1.80,-2.56,-0.018
1.74,-0.42,0.14,-0.30,-0.007
1.75,0.49,1.04,2.11,-0.002
1.76,1.63,0.36,-0.15,-0.018
1.77,-0.72,2.03,1.43,-0.007
1.78,2.61,-0.32,-0.30,-0.023
1.79,-1.10,0.59,0.23,0.003
1.80,-2.08,0.21,1.36,0.003
1.81,1.32,-0.85,-3.32,-0.013
1.82,-1.70,1.57,3.77,0.003
1.83,0.72,-0.69,0.23,0.008
1.84,1.32,-0.24,-0.53,0.008
1.85,-0.95,0.52,3.77,-0.002
1.86,0.95,-1.00,-1.43,0.003
1.87,-1.17,1.20,-0.98,-0.002
1.88,1.02,0.89,-1.06,-0.007
1.89,1.85,-2.51,-0.90,-0.013
1.90,-1.55,0.06,3.85,0.019
1.91,-1.25,1.88,-1.43,0.003
1.92,1.63,1.65,-1.28,-0.023
1.93,-0.64,-0.01,1.21,0.003
1.94,-0.49,1.65,-2.26,0.003
1.95,2.08,-0.85,-2.04,-0.033
1.96,-0.34,-0.09,1.21,-0.002
1.97,-1.02,-0.32,0.23,-0.002
1.98,2.46,-1.22,-1.06,-0.013
1.99,-0.11,0.82,0.45,-0.013
2.00,-1.48,-1.83,0.75,0.008
2.01,0.79,1.04,0.75,-0.002
2.02,0.26,-0.32,-1.06,-0.013
2.03,2.38,1.42,-0.30,-0.033
2.04,-1.25,2.41,-1.43,-0.018
2.05,-0.42,-1.00,-1.36,-0.013
2.06,0.57,1.73,2.41,0.008
2.07,-1.78,2.25,0.45,-0.013
2.08,2.54,-1.53,-2.56,-0.007
2.09,1.40,1.57,-0.68,-0.023
2.10,-1.25,3.16,0.75,-0.007
2.11,0.34,-1.15,-1.06,0.003
2.12,-0.11,1.12,1.73,-0.002
2.13,0.95,0.14,1.81,-0.013
2.14,0.79,1.50,-0.60,-0.002
2.15,-0.42,-0.24,-1.81,-0.013
2.16,-0.49,1.95,2.11,0.019
2.17,-0.34,3.31,1.73,-0.023
2.18,2.38,-1.53,-2.19,-0.018
2.19,-0.72,-1.15,2.56,-0.023
2.20,-0.64,1.27,-0.15,0.003
2.21,1.93,-0.32,-2.04,-0.028
2.22,-1.70,-0.62,4.45,0.019
2.23,2.69,-1.07,-0.90,0.008
2.24,0.95,0.97,-0.83,-0.013
2.25,-2.38,0.36,4.30,0.008
2.26,-0.04,0.89,-2.49,0.003
2.27,2.16,2.41,-0.98,-0.023
2.28,1.40,-0.32,0.68,-0.013
2.29,-1.32,1.27,0.53,0.008
2.30,-0.95,2.48,-0.38,-0.007
2.31,2.69,-0.54,-1.58,-0.023
2.32,-2.38,2.10,4.00,0.008
2.33,2.91,-1.00,-3.09,-0.018
2.34,1.17,-0.47,-3.32,-0.013
2.35,-2.61,-0.39,3.39,0.014
2.36,0.34,-0.54,-0.38,0.014
2.37,0.42,0.36,-1.13,-0.013
2.38,1.48,3.24,3.02,-0.023
2.39,-1.17,-0.01,1.89,-0.002
2.40,-0.26,2.10,-2.34,-0.013
2.41,2.61,-1.53,-0.83,-0.013
2.42,-2.08,0.74,1.96,0.019
2.43,1.10,1.73,-2.26,-0.007
2.44,0.42,-0.85,0.15,-0.007
2.45,-1.55,1.27,4.00,0.008
2.46,-0.19,0.29,-1.73,-0.002
2.47,2.84,2.63,0.30,-0.018
2.48,-1.02,1.20,-1.36,-0.013
2.49,0.11,-0.92,-1.36,-0.007
2.50,0.57,1.50,-1.96,-0.013
2.51,-1.32,-1.30,3.24,-0.002
2.52,0.34,1.50,2.71,-0.007
2.53,2.38,0.06,-0.08,-0.033
2.54,0.79,0.89,2.19,0.003
2.55,0.87,5.05,-4.22,-0.018
2.56,-1.25,0.14,0.45,-0.002
2.57,1.10,-1.75,3.17,-0.007
2.58,0.34,0.82,-6.03,-0.018
