"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.71,-2.18,-4.91,0.000
0.01,1.40,-0.59,3.54,0.010
0.02,-0.04,4.02,-2.80,0.005
0.03,-1.56,-4.07,-0.91,0.000
0.04,-1.03,-1.35,-3.25,0.016
0.05,-2.39,-0.36,2.10,0.005
0.06,-0.42,1.07,-1.07,0.010
0.07,1.17,-3.99,-1.97,0.000
0.08,-1.33,5.23,6.55,0.005
0.09,0.87,1.60,-7.17,0.021
0.10,-0.57,-0.21,3.08,-0.031
0.11,-1.78,5.53,-0.46,0.000
0.12,0.11,-0.97,0.52,0.000
0.13,1.24,2.51,-4.76,0.016
0.14,1.40,-2.10,11.30,0.005
0.15,0.64,1.15,-6.65,0.005
0.16,0.03,-7.09,3.23,0.010
0.17,-0.65,5.99,7.00,0.010
0.18,1.77,0.01,-6.57,0.005
0.19,-0.95,-3.69,2.55,0.005
0.20,-1.48,4.55,-1.14,0.010
0.21,-0.12,-9.97,4.67,-0.036
0.22,1.24,2.59,0.67,-0.026
0.23,0.87,-1.73,-1.97,-0.047
0.24,-0.27,-6.64,-1.22,-0.021
0.25,-1.94,0.69,4.82,0.010
0.26,-0.88,2.96,-2.27,0.010
0.27,1.24,-3.24,-2.35,0.005
0.28,-1.48,-3.46,2.18,0.000
0.29,0.26,3.04,-1.82,0.000
0.30,1.17,-0.59,1.80,-0.010
0.31,-0.88,-3.09,-2.65,0.010
0.32,-0.35,-0.14,-0.54,0.005
0.33,-1.71,-0.29,-0.54,0.005
0.34,-0.35,-5.13,-2.05,0.005
0.35,-0.27,0.01,6.40,0.005
0.36,0.03,2.81,-3.33,0.005
0.37,-0.88,-8.08,-0.01,-0.016
0.38,-2.84,-0.21,3.99,0.000
0.39,0.64,2.28,-6.87,-0.010
0.40,-1.10,-8.45,2.33,0.000
0.41,-0.04,2.43,-1.44,-0.010
0.42,-1.56,-0.21,1.42,0.021
0.43,0.11,-1.73,-1.67,0.000
0.44,0.79,-0.52,3.08,-0.005
