"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-1.23,-1.02,-0.68,0.008
0.01,-0.62,-0.86,0.68,0.013
0.02,-0.40,-1.32,-1.28,0.003
0.03,0.59,-1.39,0.45,-0.008
0.04,0.59,-1.24,0.38,-0.013
0.05,-0.78,-1.32,-1.06,0.008
0.06,1.42,-0.18,0.53,-0.013
0.07,-1.31,1.33,3.09,0.013
0.08,0.44,-0.71,-1.73,-0.008
0.09,-1.46,0.27,0.68,0.008
0.10,-0.70,-0.56,0.38,0.003
0.11,-0.93,0.95,-0.15,0.008
0.12,-0.70,-0.71,-1.51,0.024
0.13,-0.55,1.18,-0.08,-0.003
0.14,-1.23,-0.79,-0.38,0.008
0.15,0.59,-0.34,-0.75,-0.003
0.16,-0.55,0.12,-2.64,-0.003
0.17,-1.00,-0.41,-0.68,0.008
0.18,-0.32,0.04,5.73,0.003
0.19,-1.46,-0.11,-5.96,0.003
0.20,-1.00,1.63,-0.08,0.013
0.21,-0.25,-0.26,0.15,0.003
0.22,-0.09,0.04,0.98,0.003
0.23,-1.00,-0.86,-2.64,0.008
0.24,-0.17,0.80,-0.90,0.003
0.25,-1.23,-0.49,2.49,0.008
0.26,-0.25,0.04,-0.83,0.003
0.27,-0.70,0.50,-1.28,0.003
0.28,-0.40,-0.94,-2.04,-0.003
0.29,-1.08,0.27,0.83,-0.008
0.30,-0.02,-0.49,2.26,-0.003
0.31,-0.09,0.35,-2.34,0.013
0.32,-0.32,-1.70,-0.08,-0.013
0.33,-0.70,0.27,1.81,0.008
0.34,1.34,-0.11,2.87,-0.003
0.35,-1.00,-0.41,-2.41,0.008
0.36,-0.25,1.03,0.68,0.003
0.37,-0.62,-1.02,-0.38,0.003
0.38,0.06,-1.09,-0.45,0.008
0.39,-0.78,0.65,0.75,0.008
0.40,0.13,-1.55,0.45,-0.008
0.41,-1.38,0.57,0.53,0.013
0.42,-1.23,-1.39,-1.36,0.008
0.43,-1.53,0.65,0.68,0.003
0.44,0.51,0.65,0.38,-0.003
0.45,-0.25,-1.39,0.53,-0.003
0.46,-1.15,-1.77,0.08,0.013
0.47,-0.62,-0.49,0.38,-0.008
0.48,-1.08,-0.11,-1.21,0.003
0.49,-2.29,2.69,3.17,0.034
0.50,-0.17,-2.60,-1.81,0.013
0.51,-1.46,0.12,-1.73,0.013
0.52,-0.25,-0.56,0.90,0.008
0.53,-0.55,0.65,1.06,-0.003
0.54,-1.61,-1.02,-0.83,0.008
0.55,-0.32,-1.09,0.60,-0.008
0.56,-0.47,-0.34,0.15,0.013
0.57,-0.02,-1.62,-3.24,-0.003
0.58,-0.47,1.55,0.45,-0.003
0.59,-3.80,-1.02,1.58,0.003
0.60,-0.47,-1.09,0.98,-0.013
0.61,-0.78,-0.49,-3.47,0.008
0.62,-0.55,-1.77,0.68,0.008
0.63,1.65,-0.26,2.94,-0.008
0.64,-2.14,0.65,0.23,0.018
0.65,-0.70,-0.49,-2.56,0.008
0.66,-1.38,0.95,2.79,0.003
0.67,-1.31,-2.23,-1.58,0.008
0.68,0.59,0.35,0.68,0.008
0.69,-0.25,-1.17,-0.75,0.008
0.70,-1.00,-0.79,0.08,-0.003
0.71,0.97,-1.32,-1.13,-0.013
0.72,-1.46,-0.56,-0.45,0.008
0.73,-3.12,-0.79,1.58,0.013
0.74,-0.17,0.12,-1.43,0.008
0.75,-0.17,-0.86,-2.41,0.008
0.76,-1.84,-0.49,-0.38,0.024
0.77,0.44,0.35,1.73,-0.013
