"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-1.43,-0.25,-0.83,0.007
0.01,-0.99,-0.85,-1.13,-0.003
0.02,-2.02,-1.08,1.96,0.013
0.03,-3.06,1.27,0.98,0.029
0.04,-2.10,0.89,-1.43,0.007
0.05,-0.33,-0.17,1.51,-0.009
0.06,-1.29,0.97,2.49,0.002
0.07,-0.62,0.97,-0.83,0.007
0.08,-1.43,-0.25,-1.58,0.002
0.09,-2.39,-0.02,-1.13,0.013
0.10,-2.61,-1.38,0.75,0.013
0.11,-0.11,0.13,-1.28,-0.009
0.12,-0.70,-1.46,1.36,0.002
0.13,-1.29,0.81,-0.68,0.007
0.14,0.85,-1.23,-0.83,-0.009
0.15,-1.21,0.97,0.23,0.002
0.16,-1.14,-0.25,1.81,0.007
0.17,1.30,-1.00,-0.60,-0.014
0.18,-0.11,1.87,0.83,-0.003
0.19,-0.92,0.51,-1.51,0.007
0.20,-1.58,-1.76,-0.23,0.002
0.21,-0.84,-2.21,-0.68,-0.003
0.22,2.99,-1.61,0.83,-0.009
0.23,-1.29,0.13,0.53,-0.003
0.24,1.66,-1.91,-1.73,-0.009
0.25,0.19,1.72,-0.30,-0.003
0.26,0.12,2.78,-1.06,0.002
0.27,-1.95,-1.84,0.53,0.007
0.28,1.15,5.05,-2.41,-0.014
0.29,-1.95,0.06,3.32,0.007
0.30,1.59,2.18,-1.81,-0.025
0.31,0.71,-0.47,-2.04,0.002
0.32,-1.58,-3.20,1.36,0.002
0.33,1.52,-3.58,-2.04,-0.003
0.34,-0.47,1.12,-2.64,0.007
0.35,1.30,-0.70,-0.90,-0.020
0.36,0.93,-1.76,1.13,-0.009
0.37,0.63,1.80,-1.81,-0.009
0.38,-1.73,1.27,0.60,0.002
0.39,-1.21,-2.82,1.28,0.007
0.40,1.37,2.48,-0.83,-0.009
0.41,1.22,0.59,-1.13,-0.020
0.42,0.41,0.28,2.26,-0.009
0.43,-0.92,1.42,-1.73,-0.003
0.44,-0.84,-0.32,-0.30,0.002
0.45,-0.47,0.21,0.23,0.002
0.46,-1.07,-1.00,-0.98,0.007
0.47,0.71,-2.29,-2.26,-0.009
0.48,-0.03,-0.40,1.81,0.002
0.49,-1.43,-0.47,2.71,0.007
0.50,-0.33,0.51,-0.75,-0.014
0.51,0.34,-0.55,2.19,-0.009
0.52,0.04,2.18,0.45,-0.009
0.53,-0.03,0.51,0.00,-0.003
0.54,0.26,-0.47,0.45,-0.003
0.55,-0.47,-0.32,0.15,0.002
0.56,-1.88,-0.85,2.34,0.013
0.57,1.00,0.36,0.75,-0.009
0.58,-0.40,-3.80,1.06,0.002
0.59,-0.77,-2.14,0.90,-0.003
0.60,-0.77,-0.25,0.53,0.002
0.61,-0.77,2.10,-0.23,0.002
0.62,-0.84,4.37,-1.51,0.002
0.63,-0.11,2.10,-0.45,0.002
0.64,0.93,-0.25,-1.88,0.002
0.65,-1.36,2.33,1.58,-0.009
0.66,0.26,-2.06,1.36,0.002
0.67,0.34,-1.23,3.24,-0.009
0.68,0.93,-0.17,-0.98,-0.025
0.69,-2.84,-1.68,2.64,-0.003
0.70,0.12,-0.62,-2.11,0.007
0.71,1.15,0.36,-0.60,-0.014
0.72,0.12,-0.25,0.90,-0.003
0.73,0.48,-1.61,-0.08,0.002
0.74,-2.54,-0.02,-0.83,0.002
0.75,0.85,0.89,-1.58,-0.014
0.76,-2.76,-1.15,3.84,0.002
0.77,0.78,1.72,0.53,-0.020
0.78,1.52,-0.70,0.53,-0.009
0.79,-0.03,2.71,0.00,-0.003
0.80,0.63,-1.23,-1.51,-0.009
0.81,-0.47,0.28,0.23,0.007
0.82,0.12,1.34,-2.71,-0.003
0.83,-0.47,-3.20,1.58,-0.003
0.84,2.70,0.81,-1.06,-0.020
0.85,-0.47,-0.25,-1.21,-0.003
0.86,0.12,-2.29,-0.38,-0.014
0.87,-0.11,0.51,0.38,-0.014
0.88,0.71,-1.00,1.43,-0.009
0.89,0.48,0.36,-2.79,-0.003
0.90,-0.92,-1.68,1.36,-0.014
0.91,1.44,2.10,-1.73,-0.003
0.92,0.41,-0.25,-2.56,0.007
0.93,-0.70,-3.12,2.79,0.002
0.94,0.63,0.44,0.00,-0.003
0.95,-0.55,1.34,0.23,0.002
0.96,0.48,-1.68,-0.45,-0.003
0.97,-0.40,-0.17,2.49,0.007
