"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-1.42,0.87,0.53,0.028
0.01,1.15,-1.47,-2.19,-0.014
0.02,-1.12,-0.41,0.00,-0.003
0.03,-1.95,-0.41,0.68,0.017
0.04,0.78,-0.64,1.06,-0.009
0.05,-2.25,1.25,1.06,0.012
0.06,-0.44,0.42,0.53,-0.003
0.07,2.14,1.33,2.04,-0.009
0.08,-1.34,0.27,0.83,0.002
0.09,0.85,-0.18,0.98,-0.014
0.10,-0.89,-0.03,-0.38,0.012
0.11,-1.42,-1.32,0.75,-0.009
0.12,-0.13,1.03,0.83,-0.003
0.13,-0.81,0.80,1.73,0.012
0.14,1.08,-1.32,1.36,-0.024
0.15,-1.50,-2.60,-1.36,0.007
0.16,-3.16,-0.34,2.19,0.017
0.17,0.93,0.57,0.45,-0.009
0.18,0.09,1.25,-0.68,0.012
0.19,0.32,3.52,0.83,0.007
0.20,-0.44,3.75,-3.17,-0.014
0.21,-2.40,0.12,0.08,0.007
0.22,1.00,-0.56,1.06,-0.014
0.23,1.23,-2.30,-0.38,0.002
0.24,-2.18,0.04,2.04,0.007
0.25,2.06,-1.32,-2.49,-0.009
0.26,-1.12,-1.77,3.02,0.012
0.27,-1.65,0.12,2.26,0.002
0.28,3.12,-1.32,-7.62,-0.019
0.29,-1.80,1.55,3.09,0.002
0.30,-0.28,-0.71,2.64,0.002
0.31,0.55,-0.49,-4.83,-0.019
0.32,-1.95,2.16,2.94,-0.003
0.33,0.78,-0.49,1.51,-0.003
0.34,0.17,-0.26,-1.89,-0.009
0.35,-2.86,1.63,1.06,0.002
0.36,1.38,-0.18,1.36,-0.019
0.37,0.55,-0.56,0.08,0.007
0.38,0.02,0.95,-1.43,-0.009
0.39,-0.66,0.50,0.23,-0.003
0.40,1.61,-1.62,-1.06,-0.014
0.41,0.40,-0.26,-1.66,-0.014
0.42,-2.93,1.25,-0.53,0.012
0.43,2.67,0.19,-1.96,-0.030
0.44,0.09,-0.41,-0.90,-0.014
0.45,-2.48,-0.56,3.02,0.012
0.46,3.20,-1.70,-2.49,-0.024
0.47,-0.51,0.04,1.89,0.002
0.48,-1.34,0.19,3.47,0.007
0.49,3.20,-1.02,-6.03,-0.014
0.50,-1.34,2.31,1.36,0.002
0.51,-1.42,0.12,1.89,-0.003
0.52,0.70,-1.77,-4.45,-0.014
0.53,0.25,1.48,1.73,-0.009
0.54,0.02,-1.70,1.51,-0.009
0.55,-1.12,0.27,-0.68,0.007
0.56,0.40,-0.79,0.60,-0.009
0.57,-0.89,0.27,2.56,0.007
0.58,0.93,2.54,0.08,-0.014
0.59,1.46,-1.17,-2.19,-0.014
0.60,-1.87,-2.23,0.60,0.002
0.61,-1.95,2.08,-2.49,0.007
0.62,0.93,2.69,-1.66,-0.024
0.63,-0.74,-1.62,3.32,0.007
0.64,1.31,-2.00,0.83,-0.019
0.65,0.40,0.95,-0.83,0.007
0.66,-2.25,-0.41,0.98,0.017
0.67,-0.06,-1.17,-0.30,-0.009
0.68,2.37,-0.64,-0.45,-0.014
0.69,-2.33,-0.94,3.09,0.017
0.70,-0.74,-0.41,0.60,0.002
0.71,1.23,0.12,-2.04,-0.014
0.72,0.17,-0.03,3.47,-0.009
0.73,1.31,0.35,0.53,0.012
0.74,-1.19,1.63,-1.36,-0.003
0.75,-2.03,-0.64,0.30,-0.003
0.76,-0.06,-3.21,-0.60,-0.003
0.77,-1.27,1.48,3.39,-0.009
0.78,0.55,0.50,-1.13,-0.014
0.79,2.14,-0.94,-0.60,-0.024
0.80,0.25,1.71,1.73,0.007
0.81,-1.19,-1.17,-4.83,0.002
0.82,1.08,-1.32,-0.98,-0.014
0.83,0.47,0.87,3.39,0.002
0.84,0.25,-0.34,-2.04,0.002
0.85,1.08,-0.71,0.60,-0.009
0.86,-3.46,-0.41,2.94,0.012
0.87,-0.59,-1.55,-1.21,0.012
0.88,3.20,0.80,-3.24,-0.024
0.89,0.70,-0.03,0.60,-0.003
0.90,0.47,-2.45,-0.38,-0.019
0.91,-0.28,-0.64,-2.41,-0.003
0.92,-1.04,2.31,0.53,0.002
0.93,1.91,0.72,2.49,-0.024
0.94,-0.06,-1.39,-0.45,-0.009
0.95,1.00,-0.56,-1.96,0.002
0.96,-1.57,-0.18,0.98,0.002
0.97,-0.97,1.18,1.13,0.002
0.98,3.05,0.12,-3.77,-0.035
0.99,0.47,-0.79,0.45,-0.014
1.00,-2.86,0.87,1.58,0.023
1.01,2.14,-1.32,-4.15,-0.019
1.02,-0.21,-0.64,-0.23,0.002
1.03,-1.04,-0.11,5.81,0.007
1.04,1.91,-1.17,-1.58,-0.014
1.05,0.25,0.57,-1.66,-0.003
1.06,-0.81,2.08,4.07,-0.009
1.07,1.53,-0.64,-1.21,-0.014
1.08,-1.27,-0.11,-0.98,-0.014
1.09,-0.97,2.69,3.62,0.007
1.10,2.29,-1.02,-1.06,-0.014
1.11,0.25,-3.44,-0.08,-0.003
1.12,-1.95,0.50,3.39,0.012
1.13,2.52,-0.34,-0.60,-0.014
1.14,-0.59,0.95,-0.30,0.002
1.15,-1.27,1.71,2.49,0.002
1.16,2.74,-0.49,-3.17,-0.030
1.17,-1.87,1.25,2.19,0.002
1.18,0.32,-1.39,2.41,-0.003
1.19,4.26,-1.47,-4.75,-0.014
1.20,-3.31,2.39,1.28,0.017
1.21,-0.28,-0.18,0.15,0.012
1.22,2.97,-1.17,-4.07,-0.003
1.23,-3.92,1.25,4.30,0.012
1.24,1.91,-2.83,0.83,-0.009
1.25,2.52,-2.00,-3.17,-0.014
1.26,-3.39,3.37,3.77,0.002
1.27,2.82,0.19,0.60,-0.030
1.28,0.17,-2.15,-2.94,-0.003
1.29,-1.50,0.87,3.62,0.007
1.30,-0.36,-0.56,-2.34,0.012
1.31,-1.19,-2.45,0.08,0.002
1.32,2.44,1.55,3.70,-0.014
1.33,2.90,2.69,-4.75,-0.024
1.34,-1.72,-0.34,-0.45,-0.009
1.35,0.09,-2.53,1.89,-0.014
1.36,-0.28,1.86,-3.09,0.002
1.37,-1.72,1.86,4.30,0.007
1.38,3.05,-2.23,1.58,-0.014
1.39,2.14,-1.92,-1.81,-0.019
1.40,-1.65,0.57,-0.75,0.007
1.41,-0.28,-0.03,-1.36,-0.009
1.42,2.67,-4.27,-0.83,-0.014
1.43,1.68,-1.09,-0.23,-0.003
1.44,2.90,3.82,-0.98,-0.030
1.45,-1.80,0.27,1.21,-0.003
1.46,-0.21,-0.41,0.15,-0.003
1.47,0.02,2.76,0.53,0.007
1.48,2.29,0.50,0.45,-0.014
1.49,1.31,-0.49,-0.45,-0.024
1.50,0.93,0.95,-0.90,-0.014
1.51,1.91,-0.71,0.90,-0.019
1.52,-1.72,2.31,-1.21,0.012
1.53,0.40,0.72,-0.53,-0.009
1.54,-0.13,-1.85,4.45,0.007
1.55,2.14,-1.09,-1.06,-0.014
1.56,2.82,-0.26,-6.64,-0.019
1.57,-3.31,0.50,4.68,0.017
1.58,1.84,0.50,-1.43,-0.009
1.59,2.74,-1.70,-2.26,-0.024
1.60,-2.33,-1.02,6.49,0.007
1.61,2.06,1.86,-7.16,-0.019
1.62,1.23,1.18,-1.73,-0.040
1.63,-3.84,-0.86,8.07,0.012
1.64,3.05,-1.24,-2.64,-0.024
1.65,3.12,2.54,-0.60,-0.024
1.66,-1.72,-0.11,-0.08,-0.003
1.67,2.59,-1.62,-3.02,-0.024
1.68,-1.50,0.95,2.94,0.007
1.69,-1.12,-1.24,2.41,0.002
1.70,4.49,1.03,-1.28,-0.035
1.71,1.38,3.07,-0.53,-0.014
1.72,1.00,-0.64,-2.87,-0.003
1.73,-0.81,0.87,-2.87,-0.003
1.74,-1.27,2.08,0.75,-0.019
1.75,0.02,-0.71,2.34,-0.003
1.76,2.67,0.57,2.94,-0.009
1.77,0.85,-0.34,0.60,-0.014
1.78,1.23,-1.85,-0.15,-0.014
1.79,1.91,0.65,-3.39,-0.014
1.80,-2.86,-1.55,-1.43,0.023
1.81,2.21,2.24,2.49,-0.019
1.82,0.78,1.78,-3.09,-0.003
1.83,-0.74,0.95,2.87,-0.003
1.84,1.00,2.16,1.89,-0.024
1.85,-0.59,0.12,-5.20,0.007
1.86,-0.51,0.80,5.96,0.007
1.87,0.93,0.65,-0.15,0.002
1.88,1.76,1.71,0.45,-0.019
1.89,1.31,-0.18,4.07,-0.003
1.90,0.70,-1.02,-3.39,-0.019
1.91,-2.33,2.46,4.07,0.012
1.92,2.29,-0.79,-3.92,-0.009
1.93,3.73,0.57,-2.56,-0.035
1.94,-0.51,1.18,4.52,0.002
1.95,-3.16,-0.49,-2.56,0.017
1.96,0.32,0.19,-2.49,-0.019
1.97,1.31,-1.47,0.83,-0.009
1.98,-0.21,0.27,4.07,0.002
1.99,2.97,0.57,-2.87,-0.024
2.00,0.78,3.07,-0.38,-0.009
2.01,-1.95,0.27,4.15,0.007
2.02,2.29,-2.60,-5.81,-0.014
2.03,-0.44,-0.41,0.68,-0.003
2.04,-1.27,2.31,2.87,-0.003
2.05,3.80,0.50,-6.49,-0.030
2.06,-0.59,-0.11,2.79,-0.009
2.07,0.85,1.71,0.83,-0.019
2.08,0.25,-0.18,-6.49,0.002
2.09,-0.28,1.40,3.24,-0.014
2.10,1.23,2.16,-3.17,-0.003
2.11,0.09,-0.41,-2.04,-0.014
2.12,-0.28,2.54,3.47,-0.009
2.13,2.29,0.35,-2.94,-0.024
2.14,0.02,-1.77,0.45,-0.009
2.15,1.15,1.55,0.60,-0.009
2.16,1.23,1.78,-1.81,-0.009
2.17,-4.30,1.86,1.36,0.017
2.18,1.00,1.03,-1.28,-0.014
2.19,2.06,0.65,-1.66,-0.019
2.20,-1.12,0.80,4.52,-0.003
2.21,0.93,0.57,-3.02,-0.014
2.22,1.68,0.80,-3.02,-0.024
2.23,-2.86,1.25,4.15,0.007
2.24,-0.97,-0.03,0.30,-0.009
2.25,3.50,-0.79,-1.36,-0.009
2.26,-0.74,2.08,3.70,-0.014
2.27,-3.01,-1.24,1.13,0.017
2.28,3.58,0.04,-3.24,-0.030
2.29,-2.18,0.72,2.34,0.002
2.30,-1.42,-0.64,2.04,0.002
2.31,1.23,1.25,-2.87,-0.009
2.32,1.23,-0.03,-0.60,-0.014
2.33,-0.28,-0.18,-1.89,-0.009
2.34,-0.44,0.50,0.68,0.002
2.35,-1.95,-1.47,4.15,0.002
2.36,-1.12,0.87,1.43,0.007
2.37,2.44,-0.03,1.73,-0.019
2.38,1.31,-1.09,2.04,-0.003
2.39,-0.59,0.65,-0.53,0.007
2.40,-0.89,-1.55,-1.89,0.007
2.41,-0.59,1.10,2.11,0.007
2.42,1.23,0.95,0.00,-0.003
2.43,1.76,2.24,-2.87,-0.003
2.44,-2.10,1.40,1.36,0.007
2.45,-0.74,-0.41,-1.36,0.007
2.46,-1.04,0.04,-1.66,0.002
2.47,0.17,1.33,2.79,-0.009
2.48,1.23,-0.26,-0.45,-0.009
2.49,2.59,-0.64,-1.66,-0.019
2.50,-1.12,-0.03,-2.87,0.007
2.51,-1.65,-0.18,0.68,0.007
2.52,0.70,0.87,1.81,-0.003
2.53,1.46,2.01,-2.56,-0.014
2.54,-1.19,1.18,3.09,0.007
2.55,0.62,-1.32,-2.64,-0.014
2.56,0.62,1.25,-2.26,-0.014
2.57,-1.27,0.35,1.21,0.002
2.58,1.31,-0.64,-1.06,-0.009
2.59,0.78,3.22,0.60,-0.014
2.60,-0.89,1.63,0.38,0.007
2.61,-0.97,-1.32,-0.08,-0.003
2.62,0.09,-0.03,-1.13,0.002
2.63,2.29,-0.18,0.30,-0.014
2.64,-0.28,1.63,3.32,0.007
2.65,0.55,-2.68,-1.66,0.007
2.66,0.25,1.25,-1.06,0.007
2.67,-0.89,2.69,0.30,0.002
2.68,1.08,1.18,0.53,-0.003
2.69,-0.13,0.42,0.68,-0.003
2.70,-0.28,0.50,-2.49,-0.003
2.71,-3.08,2.84,2.19,0.007
2.72,0.85,-0.03,-0.90,0.002
2.73,4.26,-1.47,-0.15,-0.035
2.74,-1.65,-0.41,2.41,0.002
2.75,0.93,1.25,0.53,-0.009
2.76,0.32,-1.47,-3.09,-0.014
2.77,-3.84,0.35,4.83,0.023
2.78,1.15,2.76,0.45,-0.014
2.79,1.99,1.78,-2.94,-0.030
2.80,-2.93,1.10,3.54,0.002
2.81,-1.12,2.08,-2.79,0.002
2.82,-1.04,0.65,-3.39,-0.003
2.83,0.55,-0.71,2.87,-0.009
2.84,1.91,-2.98,0.53,-0.014
2.85,0.09,1.03,-0.75,-0.003
2.86,-1.95,2.69,-1.73,-0.009
2.87,-1.65,-0.94,0.30,-0.009
2.88,1.31,-1.17,3.70,0.002
2.89,0.40,0.27,0.45,-0.014
2.90,0.25,0.57,-2.11,-0.003
2.91,0.17,1.03,1.21,-0.003
2.92,-0.66,0.65,-0.68,0.007
2.93,-1.12,-0.41,-3.32,-0.003
2.94,-0.06,1.40,2.94,-0.014
2.95,-0.66,1.10,1.28,0.007
2.96,0.40,-2.23,-2.19,-0.003
2.97,0.78,0.12,0.90,-0.014
2.98,-1.65,1.25,-0.98,0.017
2.99,2.06,-0.49,0.30,-0.019
3.00,-0.28,-0.86,-1.43,0.002
3.01,0.47,1.48,2.56,-0.009
3.02,-0.06,2.24,0.83,0.002
3.03,0.55,0.27,-4.45,-0.014
3.04,-1.87,2.69,2.04,-0.003
3.05,0.09,1.33,-0.60,-0.009
3.06,3.12,0.12,-4.30,-0.024
3.07,-2.93,1.18,2.04,0.002
3.08,-0.36,-0.18,-0.08,-0.009
3.09,2.06,-0.41,-1.96,-0.014
3.10,-2.71,0.27,1.96,0.002
3.11,1.23,0.27,1.51,-0.014
3.12,2.21,-0.64,-3.77,-0.030
3.13,-2.03,0.27,-0.30,0.012
3.14,-0.59,2.16,1.73,-0.003
3.15,2.44,-0.56,-3.47,-0.030
3.16,0.32,1.63,-1.28,-0.014
3.17,-3.31,0.72,3.17,0.017
3.18,0.55,-0.86,-1.13,0.007
3.19,-2.56,3.22,1.21,0.012
3.20,2.82,0.42,0.38,-0.024
3.21,1.53,-3.44,-0.90,-0.024
3.22,-4.30,1.18,2.19,0.017
3.23,-0.59,1.71,-2.19,0.002
3.24,1.31,0.50,2.71,-0.014
3.25,-1.12,4.13,5.20,0.007
3.26,1.08,1.78,-3.39,-0.024
3.27,1.08,-2.38,-2.04,-0.019
3.28,-5.89,0.27,1.51,0.028
3.29,0.47,0.80,0.53,-0.014
3.30,4.11,-0.41,-2.49,-0.045
3.31,-1.19,0.65,2.64,-0.003
3.32,-1.27,2.46,2.64,0.002
3.33,1.23,0.35,-6.41,-0.019
3.34,-2.25,0.19,2.49,0.002
3.35,-0.28,-0.56,3.02,0.002
3.36,2.74,-1.55,-6.33,-0.019
3.37,-0.59,1.18,-0.08,-0.014
3.38,0.40,-1.62,-3.09,-0.014
3.39,-2.78,-0.56,0.83,0.017
3.40,-5.66,0.65,4.45,0.038
3.41,2.44,-1.92,-1.13,-0.003
3.42,2.44,0.72,1.36,-0.024
3.43,-1.04,2.39,2.49,-0.009
3.44,0.62,3.60,-6.18,-0.019
3.45,-2.33,1.18,-2.41,0.002
3.46,-2.78,-1.85,4.00,0.012
3.47,0.32,-1.39,0.30,-0.009
3.48,4.03,-3.21,-1.28,-0.024
3.49,-1.65,1.40,4.90,-0.003
3.50,-5.13,0.27,-0.08,0.023
3.51,3.43,-0.71,-4.22,-0.024
3.52,-1.57,3.67,3.47,-0.003
3.53,-3.01,0.57,2.49,0.002
3.54,1.84,0.50,-2.71,-0.019
3.55,0.70,-0.86,-2.11,-0.009
3.56,0.17,0.57,5.58,-0.003
3.57,-1.95,2.24,3.32,0.007
3.58,-3.46,-3.74,-2.94,0.023
3.59,0.70,0.87,4.83,-0.009
3.60,4.79,4.43,-2.56,-0.035
3.61,1.84,1.86,-4.37,-0.014
3.62,-1.65,-3.81,0.53,0.002
3.63,-4.45,-3.36,0.60,0.012
3.64,-0.74,4.58,-2.56,-0.014
3.65,0.32,3.90,1.43,-0.045
3.66,4.33,0.57,3.77,-0.045
3.67,0.62,0.19,-3.92,-0.009
3.68,-1.34,0.19,-6.11,-0.009
3.69,-3.77,-0.49,0.60,0.002
3.70,-1.27,1.18,1.06,0.007
3.71,3.80,0.95,-1.13,-0.035
3.72,-0.36,2.16,2.34,0.007
3.73,-1.50,-1.02,2.11,0.002
3.74,-3.99,-2.00,-4.98,0.033
3.75,0.02,-1.47,-2.56,0.002
3.76,1.76,0.57,1.81,-0.014
3.77,-1.19,4.35,6.56,-0.003
3.78,6.91,1.10,-3.09,-0.056
3.79,0.70,-0.56,0.15,-0.019
3.80,-9.44,2.61,6.18,0.038
3.81,1.84,1.25,-12.22,-0.024
3.82,-0.66,-2.23,-1.89,-0.014
3.83,0.47,0.35,7.01,0.007
3.84,4.03,-0.94,-4.37,-0.024
3.85,-0.28,2.16,-1.73,-0.003
3.86,-3.39,0.12,2.94,0.017
3.87,0.78,-0.86,1.73,0.002
3.88,-1.04,2.84,-0.15,-0.003
3.89,1.61,1.25,-2.56,-0.009
3.90,0.47,-0.64,2.26,-0.019
3.91,0.40,-0.03,0.45,-0.019
3.92,-0.59,1.86,-3.24,-0.003
3.93,-3.16,2.84,1.06,-0.009
3.94,0.62,-1.17,2.49,-0.024
3.95,0.25,-2.60,-0.15,-0.003
3.96,0.40,1.40,-1.28,-0.003
3.97,2.21,-3.21,-0.60,-0.024
3.98,-4.30,-0.56,4.30,0.017
3.99,-2.33,4.28,-2.71,-0.003
4.00,-0.66,1.33,-1.96,-0.024
4.01,3.88,1.03,7.09,-0.050
4.02,-0.81,-1.47,-2.34,0.007
4.03,-1.04,0.35,-4.60,-0.003
4.04,-2.10,2.69,1.06,-0.009
4.05,-3.08,-0.71,3.17,0.007
4.06,1.61,0.27,1.58,-0.003
4.07,1.53,0.95,-2.34,-0.019
4.08,-1.72,0.04,4.07,-0.009
4.09,0.70,-1.02,-3.77,0.002
4.10,-1.50,-1.77,-4.07,0.002
4.11,-1.34,2.31,7.99,0.002
