"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,-0.50,0.51,0.82,-0.002
0.01,-0.05,3.45,1.80,-0.008
0.02,0.41,-0.70,-4.01,-0.008
0.03,0.26,-0.10,3.53,-0.002
0.04,0.71,-0.48,2.78,-0.008
0.05,0.86,-1.31,-1.15,-0.018
0.06,0.26,1.19,0.89,-0.013
0.07,0.33,0.20,-1.67,-0.002
0.08,0.18,-1.76,-1.07,0.003
0.09,-0.73,2.17,2.70,-0.002
0.10,0.03,0.20,-4.09,-0.013
0.11,0.94,0.81,2.40,-0.018
0.12,0.71,0.13,2.47,-0.018
0.13,-0.35,-0.40,0.51,0.003
0.14,-1.26,3.23,-1.15,0.003
0.15,0.86,-0.40,1.80,-0.002
0.16,0.03,2.40,4.96,-0.013
0.17,0.41,0.20,-5.82,0.003
0.18,1.47,2.85,2.78,-0.002
0.19,1.09,-2.22,-4.46,-0.002
0.20,0.56,1.64,4.51,-0.008
0.21,-0.20,1.34,0.82,0.013
0.22,-1.64,1.41,-3.63,0.003
0.23,2.00,0.88,1.04,-0.018
0.24,0.10,0.13,0.59,-0.008
0.25,-0.05,5.35,1.64,0.003
0.26,2.75,-2.07,-1.22,-0.023
0.27,-3.91,0.88,-0.47,0.019
0.28,2.91,-1.46,-0.62,-0.018
0.29,-2.70,1.94,4.66,0.024
0.30,1.24,-1.08,-2.43,-0.002
0.31,-1.18,-1.61,4.96,0.008
0.32,0.18,0.20,-4.54,0.008
0.33,0.63,2.02,-1.60,-0.008
0.34,0.48,1.72,2.25,0.003
0.35,-0.65,0.73,1.57,-0.002
0.36,0.94,-2.52,-0.62,-0.002
0.37,1.09,-2.37,2.25,0.003
0.38,-0.96,0.58,-0.62,0.008
0.39,0.79,2.24,1.27,-0.013
0.40,-2.47,2.40,1.34,0.019
0.41,0.94,-0.40,4.13,-0.008
0.42,0.63,2.47,-2.50,-0.018
0.43,0.48,0.81,-2.05,-0.002
0.44,2.68,3.61,3.38,-0.018
0.45,-1.26,-3.12,-1.75,-0.002
0.46,-1.56,1.26,2.32,0.008
0.47,-0.35,-1.61,-4.61,-0.008
0.48,0.48,-0.86,3.76,0.013
0.49,1.01,2.32,5.04,-0.013
0.50,0.26,0.66,-6.80,-0.008
0.51,-1.56,1.79,0.06,0.003
0.52,0.48,-1.38,-5.67,-0.018
0.53,-3.76,2.40,4.44,0.019
0.54,1.69,-1.16,-1.07,-0.002
0.55,-0.35,-0.48,-1.22,-0.002
0.56,0.18,-2.14,1.04,-0.002
0.57,0.63,-0.33,-1.07,-0.013
0.58,-2.55,2.55,3.30,0.019
0.59,0.86,0.05,-2.88,-0.002
0.60,-1.64,5.19,-0.01,0.019
0.61,-1.26,-1.08,-2.43,0.003
0.62,0.10,-2.75,0.66,0.003
0.63,-1.56,-2.67,0.44,0.013
0.64,0.79,1.56,2.25,-0.008
0.65,-1.64,3.91,-2.88,0.008
0.66,-0.80,-1.38,-0.01,-0.002
0.67,-1.41,0.73,-5.44,0.008
0.68,0.10,-1.01,5.04,-0.013
0.69,-1.03,1.64,-1.90,0.003
0.70,1.47,0.05,4.13,-0.002
0.71,-0.05,0.13,-0.09,0.003
0.72,2.15,-0.55,-0.16,-0.018
0.73,-2.02,-0.86,-6.20,0.003
0.74,-0.88,3.15,-2.35,-0.008
0.75,-0.05,-1.54,-0.69,-0.002
0.76,-0.88,-0.33,3.98,0.013
0.77,1.01,0.66,1.57,-0.023
0.78,-2.17,-1.16,-4.46,0.013
0.79,1.69,3.08,0.97,-0.008
0.80,-0.80,-0.02,0.51,0.003
0.81,-1.33,-0.78,-5.82,0.008
0.82,0.48,1.11,1.04,0.003
0.83,-3.61,1.11,2.02,0.029
0.84,0.56,-2.07,4.13,-0.002
0.85,-2.24,-0.70,0.14,-0.008
0.86,1.39,-2.59,0.82,-0.018
0.87,-1.03,0.28,0.36,0.008
0.88,0.63,2.62,-0.32,-0.008
0.89,0.33,1.72,1.27,-0.013
0.90,-3.83,0.20,-4.09,0.013
0.91,1.32,-1.84,3.15,-0.013
0.92,-0.96,-1.38,-1.90,0.003
0.93,1.69,2.09,8.13,-0.008
0.94,-1.18,2.47,-2.35,0.008
0.95,-2.02,-2.44,-3.03,0.008
0.96,-0.80,-0.33,0.89,-0.002
0.97,-0.12,-4.49,-2.73,-0.008
0.98,-0.65,0.35,4.36,-0.002
0.99,0.26,1.56,-1.60,0.003
1.00,1.77,-0.10,-0.69,-0.002
1.01,0.79,-1.38,-4.31,0.003
1.02,0.03,3.38,3.61,0.003
1.03,-2.92,-1.31,-3.78,0.003
1.04,1.47,-0.10,1.04,0.003
1.05,-0.58,-0.78,-0.54,0.008
1.06,1.69,2.09,2.32,-0.008
1.07,0.03,2.24,-2.80,-0.002
1.08,-0.58,-1.01,-5.44,0.003
1.09,-0.88,-1.69,0.51,0.003
1.10,-0.80,-0.17,1.57,0.003
1.11,-1.41,0.66,-2.88,-0.008
1.12,-0.65,2.24,3.68,-0.002
1.13,-0.58,-2.90,-4.46,-0.013
1.14,1.39,0.13,3.98,-0.023
1.15,-3.61,-3.58,-3.41,0.013
1.16,0.33,3.08,0.66,-0.008
1.17,0.10,1.19,-1.60,-0.013
1.18,-0.65,1.26,1.34,-0.002
1.19,-0.27,-1.84,-1.07,-0.002
1.20,-0.58,-2.07,0.36,-0.002
1.21,0.86,-0.70,4.13,-0.002
1.22,-0.50,0.13,-1.45,0.003
1.23,-0.65,2.02,-1.15,0.013
1.24,1.69,0.20,2.32,-0.008
1.25,-0.20,-0.93,1.57,-0.002
1.26,0.48,-2.97,-3.03,-0.008
1.27,-0.73,1.79,6.62,0.003
1.28,-1.41,-2.29,-1.67,0.013
1.29,1.16,0.05,1.42,-0.013
1.30,-1.71,-1.99,-4.39,-0.008
1.31,4.42,-0.78,1.49,-0.034
1.32,-1.41,1.72,2.78,0.003
1.33,-0.43,-2.22,0.21,-0.002
1.34,-1.03,2.32,1.19,0.008
1.35,-2.24,-2.52,0.36,0.013
1.36,2.15,-2.29,0.66,-0.018
1.37,-2.17,-1.99,-0.16,0.008
1.38,2.30,-1.16,0.97,-0.023
1.39,-1.94,1.49,3.00,-0.002
1.40,-1.11,1.94,-3.41,0.008
1.41,2.45,0.51,-0.69,-0.018
1.42,-0.20,0.66,0.59,-0.002
1.43,0.79,-0.93,0.06,-0.008
1.44,-1.33,-0.40,-2.65,-0.008
1.45,0.18,-0.48,1.64,-0.013
1.46,-0.80,-0.78,4.06,0.003
1.47,-0.43,-0.78,-3.18,0.008
1.48,0.26,1.41,1.95,0.003
1.49,-0.58,-0.78,0.36,0.003
1.50,-0.27,1.72,1.49,-0.013
1.51,-1.56,0.96,-1.15,0.003
1.52,0.18,1.72,0.51,-0.008
1.53,-0.05,4.14,2.63,-0.008
1.54,-1.79,-2.90,-1.67,0.008
1.55,1.01,2.32,-0.24,-0.018
1.56,-2.09,-1.54,-1.60,-0.013
1.57,0.86,3.53,3.15,-0.018
1.58,-1.94,-0.55,0.36,0.008
1.59,0.56,-0.86,0.36,-0.002
1.60,1.77,0.20,-0.54,-0.023
1.61,-1.64,-1.08,-5.07,0.013
1.62,1.47,4.44,0.89,-0.013
1.63,-3.08,1.49,0.06,0.008
1.64,-1.26,-2.82,-2.05,0.003
