"Time","X-Axis Acceleration","Y-Axis Acceleration","Z-Axis Acceleration","Force"
0.00,0.54,-0.56,-0.10,-0.008
0.01,0.91,1.56,0.28,-0.002
0.02,-0.05,-0.71,-0.02,-0.013
0.03,-0.42,-0.94,0.13,0.003
0.04,-0.20,1.18,0.13,0.009
0.05,-0.27,-0.10,-0.10,0.003
0.06,-0.35,-1.54,0.50,-0.002
0.07,0.54,-0.71,1.18,-0.008
0.08,0.91,0.12,1.18,-0.013
0.09,0.39,0.43,-0.10,-0.002
0.10,0.24,-0.86,0.58,-0.002
0.11,0.32,-0.86,1.18,-0.002
0.12,0.17,0.80,-0.33,0.003
0.13,0.24,-0.71,-0.40,-0.013
0.14,0.24,-0.63,0.43,0.014
0.15,0.39,0.96,0.81,0.003
0.16,0.24,-0.03,0.96,-0.008
0.17,0.02,-0.86,1.11,-0.002
0.18,-0.27,-0.10,0.50,-0.002
0.19,0.10,0.27,0.65,-0.008
0.20,0.32,0.65,0.43,-0.002
0.21,0.02,-0.33,0.13,-0.002
0.22,0.10,0.05,2.01,-0.002
0.23,0.32,0.80,-0.25,0.009
0.24,0.17,-1.16,0.28,-0.002
0.25,-0.20,-0.63,0.96,0.003
0.26,0.02,0.73,-0.48,0.009
0.27,-0.12,-0.26,0.28,-0.013
0.28,0.10,-0.41,0.43,-0.002
0.29,0.69,-0.03,-0.55,-0.013
0.30,0.69,-1.01,0.20,0.009
0.31,-0.05,-0.33,-0.85,0.009
0.32,0.32,-0.63,-0.02,-0.008
0.33,-0.42,-0.56,-0.63,0.009
0.34,-0.12,-0.18,-0.17,-0.002
0.35,-0.05,-0.63,0.20,-0.019
0.36,-0.27,-0.03,-0.17,-0.013
0.37,-0.12,0.12,0.50,-0.013
0.38,0.61,-0.56,-0.02,-0.008
0.39,1.13,-0.18,-0.17,-0.002
0.40,1.28,0.12,-0.70,-0.002
0.41,0.76,-0.10,-0.40,-0.002
0.42,0.61,0.05,-0.63,-0.008
0.43,0.61,-0.10,-0.63,-0.008
0.44,0.32,-0.18,-0.40,-0.002
0.45,-0.05,0.05,-0.10,-0.002
0.46,-0.05,0.05,-0.02,0.009
0.47,0.17,0.05,-0.17,-0.013
0.48,0.83,0.88,0.50,-0.013
0.49,2.01,0.88,-0.25,-0.008
0.50,2.16,-0.03,-0.17,-0.008
0.51,1.94,-0.26,0.50,-0.008
0.52,1.50,0.05,0.13,-0.008
0.53,0.69,-0.71,0.05,0.003
0.54,-0.35,-0.18,-1.23,-0.008
0.55,-0.86,0.65,-1.68,-0.013
0.56,-0.12,-0.56,-1.83,0.003
0.57,-2.04,-0.33,-2.44,0.031
0.58,-1.60,0.80,0.35,0.020
0.59,0.02,0.05,-0.02,0.003
0.60,-0.12,-1.09,1.63,-0.002
0.61,1.87,-1.77,0.35,-0.008
0.62,4.45,-0.10,0.20,-0.040
0.63,3.20,2.92,-1.83,-0.024
0.64,1.87,-0.33,1.48,-0.024
0.65,-1.01,-1.69,0.58,0.014
0.66,-1.30,1.33,-2.66,0.003
0.67,-2.12,-0.26,-1.08,0.014
0.68,-3.08,-0.71,-1.08,0.014
0.69,-3.08,1.33,-2.59,0.020
0.70,-1.60,0.73,0.05,-0.002
0.71,-0.27,-0.48,0.13,0.003
0.72,0.76,-0.03,-0.25,-0.008
0.73,1.42,-0.33,0.73,-0.008
0.74,1.87,-1.54,0.20,-0.002
0.75,1.72,0.12,-0.48,-0.029
0.76,1.35,0.05,-0.33,-0.013
0.77,0.98,-0.03,1.63,-0.019
0.78,0.47,1.49,0.96,-0.002
0.79,-0.86,0.43,0.43,-0.013
0.80,-0.86,-0.56,1.63,0.014
0.81,-0.42,0.96,0.35,-0.002
0.82,0.24,0.35,-0.93,0.003
0.83,0.61,-1.01,0.28,-0.002
0.84,1.06,0.80,1.63,-0.013
0.85,2.09,0.96,1.33,-0.019
0.86,1.42,-1.32,-0.02,-0.002
0.87,0.61,-0.10,0.35,-0.008
0.88,0.54,1.64,0.73,-0.013
0.89,-1.08,-0.18,0.88,0.020
0.90,-1.75,-0.18,0.35,0.003
0.91,-0.49,0.20,1.18,0.003
0.92,-0.57,-0.33,-1.00,0.009
0.93,-1.08,1.41,-1.31,0.003
0.94,1.06,2.32,1.26,-0.002
0.95,1.20,1.79,-0.40,-0.013
0.96,1.35,-1.24,2.09,-0.013
0.97,1.06,-1.47,1.63,-0.008
0.98,2.38,2.17,-0.85,-0.024
0.99,1.42,0.35,-0.55,-0.002
1.00,-0.05,-3.66,0.50,0.003
1.01,0.76,1.64,0.88,-0.008
1.02,0.17,2.39,-0.02,-0.008
1.03,-1.30,-2.60,1.26,0.009
1.04,-0.35,-0.71,0.88,-0.008
1.05,0.24,2.02,-1.68,0.009
1.06,0.02,1.11,-0.85,0.003
1.07,0.02,1.56,-0.93,-0.008
